face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_13_face0.png,Latino_Hispanic,White,Male,30-39,"[3.4683228e-01 3.0506084e-02 3.4743339e-01 2.0058244e-04 1.1239665e-03
 1.0203243e-02 2.6370046e-01]",[0.8995395  0.04703692 0.00120516 0.05221845],[9.9998641e-01 1.3631157e-05],"[3.3995559e-07 9.1525444e-06 1.0305082e-03 1.6874874e-01 7.3108608e-01
 9.8098479e-02 1.0203337e-03 6.1493088e-06 1.1589605e-07]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_18_face0.png,White,White,Male,20-29,"[7.5769484e-01 4.4195671e-03 1.6327007e-01 6.8446658e-05 4.2131278e-04
 2.6711647e-03 7.1454540e-02]",[0.91746676 0.02988326 0.00176482 0.05088514],[9.9999881e-01 1.1411569e-06],"[5.6693608e-08 3.7958850e-06 1.9892061e-03 5.3660119e-01 4.4590923e-01
 1.5411801e-02 8.4290587e-05 4.8697706e-07 1.0594443e-08]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_25_face0.png,White,White,Male,30-39,"[5.4861176e-01 3.5810661e-02 2.7472174e-01 8.4200328e-05 1.1355900e-03
 4.6436382e-03 1.3499242e-01]",[0.8605021  0.0864095  0.00587514 0.04721322],[9.9999869e-01 1.3834343e-06],"[2.1595564e-07 1.7483177e-05 3.7514388e-03 3.4719434e-01 5.9517300e-01
 5.3072076e-02 7.8371906e-04 7.5463172e-06 1.4207832e-07]","[(248, 168) (698, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_16_face0.png,White,White,Male,30-39,"[3.5476351e-01 6.3130267e-02 2.5961083e-01 4.0315506e-05 4.5002776e-04
 2.9307150e-03 3.1907427e-01]",[0.510585   0.46775576 0.00449265 0.01716666],[9.9999994e-01 3.7481630e-08],"[2.7579958e-07 6.0330435e-06 1.7760430e-03 3.4836978e-01 6.0756993e-01
 4.1764438e-02 5.0948764e-04 3.8462686e-06 4.0537806e-08]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_26_face0.png,White,White,Male,30-39,"[5.2768672e-01 2.3508497e-02 3.0101311e-01 4.5699628e-05 2.8532816e-04
 3.5337161e-03 1.4392690e-01]",[9.578039e-01 3.710382e-02 7.514148e-04 4.340902e-03],[9.9999505e-01 4.8935613e-06],"[5.3516163e-07 2.0277064e-05 1.8314199e-03 3.4484378e-01 6.0673267e-01
 4.6248682e-02 3.2008241e-04 2.5401562e-06 3.6388137e-08]","[(339, 279) (715, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_15_face0.png,Middle Eastern,White,Male,30-39,"[4.2213696e-01 9.7285915e-04 4.5522321e-02 4.4004690e-05 1.3643742e-04
 8.2542759e-04 5.3036201e-01]",[9.9612802e-01 1.3877950e-03 7.8519236e-04 1.6990120e-03],[9.999997e-01 3.214803e-07],"[8.1190956e-06 4.9998194e-05 1.3495521e-03 1.3530354e-01 7.2703063e-01
 1.3415952e-01 2.0807374e-03 1.7736349e-05 1.6023591e-07]","[(294, 168) (744, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_17_face0.png,White,White,Male,20-29,"[8.8993531e-01 7.4449275e-04 5.6149166e-02 2.9329656e-05 1.9886497e-04
 1.1641150e-03 5.1778663e-02]",[9.9411243e-01 1.0130567e-03 4.4846744e-04 4.4259788e-03],[9.999998e-01 1.730227e-07],"[7.9739783e-07 4.3556964e-05 8.9708809e-03 5.6401116e-01 3.9723238e-01
 2.9289797e-02 4.4716487e-04 4.2636375e-06 6.5494923e-08]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_31_face0.png,Latino_Hispanic,White,Male,30-39,"[1.9591354e-01 1.1382016e-02 5.8265883e-01 1.0849812e-04 1.0557994e-03
 4.2271814e-03 2.0465405e-01]",[0.97648054 0.01100475 0.00285652 0.00965814],[9.9999946e-01 5.1419880e-07],"[1.4951457e-06 1.5746034e-05 1.0039004e-03 7.6035209e-02 6.7765826e-01
 2.3931547e-01 5.9197778e-03 4.9737202e-05 4.3526578e-07]","[(225, 202) (601, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_45_face0.png,White,White,Male,30-39,"[9.65328574e-01 2.79957592e-03 1.76241770e-02 2.08963211e-05
 1.03000726e-04 6.98373362e-04 1.34253846e-02]",[9.8218483e-01 1.4827549e-02 6.6869432e-04 2.3189308e-03],[9.9998283e-01 1.7161417e-05],"[5.0947119e-07 5.1310308e-06 6.7359739e-04 1.1620820e-01 6.4061010e-01
 2.2951551e-01 1.2851962e-02 1.3195712e-04 2.9138535e-06]","[(294, 168) (744, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_39_face0.png,Latino_Hispanic,White,Male,30-39,"[0.30969533 0.2347722  0.40163556 0.00061716 0.00569537 0.00588774
 0.04169657]",[0.56528354 0.27929574 0.11336055 0.04206014],[9.9999881e-01 1.2008358e-06],"[4.2042643e-06 5.2022096e-05 1.5640376e-03 1.0937824e-01 6.5493894e-01
 2.2053611e-01 1.3338588e-02 1.8453771e-04 3.3302460e-06]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_34_face0.png,White,White,Male,30-39,"[9.5712733e-01 1.3873089e-03 1.4497101e-02 7.1474635e-05 3.9102128e-04
 1.5915489e-04 2.6366636e-02]",[0.96787566 0.02139717 0.00586195 0.00486527],[1.0000000e+00 1.7960367e-08],"[1.4348988e-07 4.5857901e-06 9.5305796e-04 2.7081156e-01 6.6382509e-01
 6.3824579e-02 5.7728490e-04 3.6200654e-06 4.3339590e-08]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_19_face0.png,Latino_Hispanic,White,Male,30-39,"[3.8346961e-01 3.4262050e-02 4.3993807e-01 1.0519571e-04 1.1633248e-03
 6.6555706e-03 1.3440612e-01]",[0.9293557  0.03052073 0.00858508 0.03153846],[9.9999982e-01 1.6164832e-07],"[3.5746291e-07 5.1102310e-05 6.2178774e-03 4.3437821e-01 5.3614920e-01
 2.3114860e-02 8.8002933e-05 4.2744330e-07 4.8533231e-09]","[(263, 240) (640, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_2_face0.png,White,White,Male,30-39,"[7.0508146e-01 1.2311586e-03 1.9156346e-01 1.8517250e-04 8.2537107e-04
 2.2376860e-03 9.8875657e-02]",[0.97807205 0.00875631 0.00564785 0.00752384],[1.0000000e+00 4.4482917e-08],"[8.9950959e-08 2.5788729e-06 5.8753352e-04 3.4183615e-01 6.3543272e-01
 2.2070033e-02 7.0553921e-05 2.7336799e-07 2.3134046e-09]","[(170, 55) (819, 705)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_5_face0.png,White,White,Male,30-39,"[6.6818863e-01 1.3128367e-01 1.6211611e-01 4.4591470e-05 4.4947828e-04
 8.5819941e-03 2.9335514e-02]",[9.1720402e-01 5.2665465e-02 5.0099223e-04 2.9629530e-02],[9.9999970e-01 2.5460596e-07],"[3.34026396e-07 1.26424438e-05 1.75698334e-03 2.15313986e-01
 6.67258263e-01 1.13255516e-01 2.38963007e-03 1.24226008e-05
 2.04373663e-07]","[(339, 126) (715, 501)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_10_face0.png,White,White,Male,30-39,"[9.35988307e-01 2.08772952e-03 2.23946162e-02 1.36837925e-05
 6.55336335e-05 2.21579088e-04 3.92285548e-02]",[0.9225745  0.0610769  0.00122016 0.01512839],[9.9999714e-01 2.8509182e-06],"[7.1055638e-08 2.8372481e-06 1.0403430e-03 4.0108636e-01 5.6906790e-01
 2.8475495e-02 3.2390468e-04 3.1002266e-06 4.3791680e-08]","[(248, 124) (698, 574)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_41_face0.png,Middle Eastern,White,Male,30-39,"[3.7379405e-01 8.5048601e-03 1.0371490e-01 1.8160683e-05 1.1040851e-04
 3.7472087e-03 5.1011038e-01]",[0.8450297  0.08865492 0.00116145 0.0651539 ],[9.9999917e-01 7.7707620e-07],"[1.5050994e-06 2.0058091e-05 9.6056226e-04 2.1283720e-01 7.0840681e-01
 7.7025034e-02 7.4194069e-04 6.7815790e-06 9.5534403e-08]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_9_face0.png,White,White,Male,30-39,"[9.9116009e-01 2.5270529e-05 2.6701468e-03 1.4854992e-05 7.1295726e-05
 1.3494966e-04 5.9234328e-03]",[9.9894047e-01 5.3235304e-05 2.2927937e-04 7.7700557e-04],[9.999991e-01 9.209658e-07],"[3.7911042e-07 2.3397975e-05 5.1062410e-03 3.8983041e-01 5.5704355e-01
 4.7459375e-02 5.3251133e-04 4.0804107e-06 7.6699109e-08]","[(326, 203) (640, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_3_face0.png,Middle Eastern,Indian,Male,30-39,"[6.3283235e-02 5.6075510e-02 3.7054306e-01 8.5676314e-05 6.7177007e-04
 5.6683667e-02 4.5265710e-01]",[0.32907093 0.11580518 0.02623048 0.5288934 ],[9.9999881e-01 1.1589781e-06],"[1.2867775e-06 3.7034799e-05 1.7440300e-03 1.6732676e-01 7.0524430e-01
 1.2398070e-01 1.6518476e-03 1.3871372e-05 1.6753854e-07]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_44_face0.png,White,White,Male,20-29,"[9.3839955e-01 6.4794165e-03 3.4596141e-02 4.1287408e-06 5.7914098e-05
 5.4313755e-03 1.5031394e-02]",[9.8900408e-01 3.1934460e-03 2.0993390e-04 7.5925067e-03],[1.0000000e+00 1.8673637e-08],"[9.2040926e-09 9.4756507e-07 1.3512800e-03 6.5126133e-01 3.4067890e-01
 6.6667087e-03 4.0663228e-05 1.5945460e-07 2.3646611e-09]","[(263, 279) (640, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_40_face0.png,White,White,Male,30-39,"[7.4297428e-01 2.6682984e-02 1.1535119e-01 1.6446954e-04 6.0793670e-04
 1.2365442e-03 1.1298258e-01]",[0.9699621  0.01713364 0.00659251 0.00631172],[9.9999285e-01 7.1149730e-06],"[8.4634712e-06 2.5986508e-05 5.9372414e-04 3.1139443e-02 4.7024304e-01
 4.6602336e-01 3.1584144e-02 3.7829604e-04 3.4853836e-06]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_12_face0.png,Middle Eastern,White,Male,30-39,"[1.3855700e-01 3.8185094e-03 2.1075994e-01 1.9836398e-05 1.1598850e-04
 4.2907437e-03 6.4243799e-01]",[9.8033261e-01 2.9325977e-03 2.5227678e-04 1.6482480e-02],[9.9999940e-01 6.0923514e-07],"[6.1815848e-07 2.1842508e-05 2.4041645e-03 4.4204563e-01 5.3791922e-01
 1.7535435e-02 7.2392388e-05 6.7609972e-07 7.5476327e-09]","[(339, 240) (715, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_7_face0.png,White,White,Male,30-39,"[6.6384012e-01 1.2256105e-03 1.2536871e-01 9.5289855e-05 6.4463832e-04
 3.4136418e-03 2.0541193e-01]",[9.9790883e-01 1.8094425e-04 3.0411719e-04 1.6061073e-03],[9.9999410e-01 5.8657556e-06],"[4.2296867e-07 1.3319185e-05 1.0557460e-03 2.1993454e-01 7.2575593e-01
 5.2934136e-02 3.0399070e-04 2.0237137e-06 3.5686227e-08]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_24_face0.png,White,White,Male,30-39,"[6.6027492e-01 1.2860178e-02 1.4791422e-01 1.4460870e-04 9.0937805e-04
 3.8811716e-03 1.7401548e-01]",[0.9341133  0.04260581 0.00646063 0.01682024],[9.9999487e-01 5.1346497e-06],"[4.91943911e-06 4.15430150e-05 1.18219550e-03 1.06441334e-01
 6.49985015e-01 2.31859893e-01 1.03152357e-02 1.67091697e-04
 2.76788387e-06]","[(326, 203) (640, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_4_face0.png,Middle Eastern,Indian,Male,30-39,"[3.8665645e-02 8.8791378e-02 1.6451739e-01 1.3689851e-05 1.6657278e-04
 1.0468868e-02 6.9737655e-01]",[0.16050757 0.11267663 0.00249797 0.7243178 ],[9.999999e-01 6.832037e-08],"[6.2879684e-07 6.3420612e-06 5.2734750e-04 7.7707343e-02 6.5378380e-01
 2.6075810e-01 7.1571651e-03 5.8855730e-05 4.0578584e-07]","[(263, 202) (640, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_29_face0.png,Latino_Hispanic,White,Male,30-39,"[1.1433444e-01 9.3549386e-02 6.0650206e-01 6.5511638e-05 4.8094342e-04
 3.0649858e-02 1.5441781e-01]",[0.70066947 0.13587764 0.00701648 0.1564364 ],[9.9999899e-01 1.0701863e-06],"[3.29951405e-07 1.00223515e-05 1.08221092e-03 2.71761119e-01
 6.79674983e-01 4.72477823e-02 2.22444884e-04 1.13381498e-06
 1.10637401e-08]","[(202, 128) (743, 669)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_8_face0.png,White,White,Male,30-39,"[5.5658454e-01 9.8807067e-03 3.2890803e-01 2.0209423e-05 1.3180618e-04
 4.6502245e-03 9.9824496e-02]",[9.3974555e-01 3.6257327e-02 3.8876809e-04 2.3608403e-02],[9.9999982e-01 1.9488415e-07],"[7.6382082e-07 1.1499139e-05 1.4482747e-03 1.9335626e-01 6.7295402e-01
 1.2915292e-01 3.0432350e-03 3.2815202e-05 2.8439871e-07]","[(263, 240) (640, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_23_face0.png,Latino_Hispanic,Black,Male,30-39,"[9.8232232e-02 3.7206405e-01 4.5746538e-01 1.3737815e-05 1.4110505e-04
 2.9807063e-03 6.9102779e-02]",[2.7773130e-01 7.0338535e-01 3.5104543e-04 1.8532299e-02],[9.9999827e-01 1.7758936e-06],"[3.1201388e-08 7.7106631e-07 1.8124371e-03 4.3373439e-01 5.3785366e-01
 2.6308382e-02 2.8843782e-04 1.9167346e-06 3.6261930e-08]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_48_face0.png,Latino_Hispanic,White,Male,30-39,"[2.9243824e-01 9.2244156e-02 3.7986195e-01 1.8679808e-04 1.3381864e-03
 1.4087662e-02 2.1984304e-01]",[0.79737914 0.10044405 0.02173524 0.08044161],[9.9999774e-01 2.2163488e-06],"[1.1587099e-06 2.3348684e-05 1.7860342e-03 2.5003016e-01 6.8093801e-01
 6.6575348e-02 6.4193818e-04 3.9195661e-06 7.5757875e-08]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_33_face0.png,White,White,Male,30-39,"[7.52259731e-01 4.02378887e-02 1.09745234e-01 1.28089978e-05
 1.09885565e-04 1.80120394e-03 9.58332941e-02]",[9.5073217e-01 1.8597281e-02 1.9083533e-04 3.0479647e-02],[9.9999982e-01 2.2748297e-07],"[1.9122655e-07 4.8603770e-06 1.3735115e-03 2.5736833e-01 6.4541155e-01
 9.4411053e-02 1.4222619e-03 8.1478802e-06 1.0395865e-07]","[(302, 165) (677, 540)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_40 years old/professional athlete_40 years old_47_face0.png,Latino_Hispanic,Black,Male,30-39,"[2.4991069e-02 2.7858427e-01 6.3129598e-01 4.5559229e-04 4.9136397e-03
 6.0274582e-03 5.3732008e-02]",[0.21946564 0.43199307 0.2869051  0.06163622],[9.999998e-01 2.027295e-07],"[9.8788655e-07 2.8515471e-05 2.4777835e-03 1.6037047e-01 7.0525336e-01
 1.2976027e-01 2.0918366e-03 1.6682754e-05 1.4406854e-07]","[(326, 203) (640, 517)]"
