image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
professional athlete_20 years old_30.png,24,Man,asian,neutral,1.0,0.28176916,99.71824,36.17017,17.345575,6.7721696,4.1679087,2.2756386,33.268536,15.840936,0.000119268894,4.080751,0.11020476,22.847403,0.013200818,57.107384
professional athlete_20 years old_5.png,25,Man,latino hispanic,neutral,1.0,0.05979748,99.9402,12.24742,8.832078,4.6050467,24.322493,13.100751,36.892216,0.008416695,1.2434297e-10,9.783975e-05,0.015830517,0.083418146,1.0158808e-05,99.89222
professional athlete_20 years old_46.png,25,Man,white,neutral,1.0,0.07854061,99.921455,0.2925668,0.8632772,0.11310306,51.601715,14.890877,32.238464,0.018512106,6.174521e-10,0.00026721673,0.018349854,0.16285674,7.0351014e-08,99.80002
professional athlete_20 years old_38.png,22,Man,asian,neutral,1.0,0.057360563,99.942635,77.22879,7.029532,2.6378775,1.8627223,0.293994,10.94709,0.005859628,1.3246546e-06,0.020105882,0.102194495,0.43083203,0.0015946411,99.439415
professional athlete_20 years old_44.png,28,Man,latino hispanic,neutral,1.0,0.091924585,99.90808,8.1433115,7.184416,2.4720008,27.024485,15.905536,39.270256,0.22595161,2.576812e-08,0.24229872,0.0009930135,2.7653515,0.00038435493,96.76502
professional athlete_20 years old_39.png,23,Man,asian,neutral,1.0,1.0331707,98.966835,35.05936,12.762968,10.829893,8.761317,6.150616,26.435848,0.003473473,6.1559182e-12,0.012683257,6.351297e-07,3.2684379,1.7255354e-07,96.71541
professional athlete_20 years old_3.png,25,Man,latino hispanic,neutral,1.0,0.040694866,99.959305,11.785414,14.433795,5.199915,11.982903,7.6656384,48.932343,0.0011338784,3.7018484e-07,0.059864104,22.133957,0.017324332,0.013123518,77.7746
professional athlete_20 years old_4.png,23,Man,latino hispanic,neutral,1.0,0.055211045,99.944786,5.5008726,20.51805,3.2850337,15.485745,23.540941,31.669353,0.009367851,2.2387857e-11,0.002509872,5.755117e-09,0.02477899,7.3239875e-10,99.96334
professional athlete_20 years old_8.png,24,Man,asian,neutral,1.0,0.05100527,99.94899,41.316452,10.334892,8.32933,4.258202,2.1615243,33.599598,0.0005187337,1.628552e-11,0.00014790268,13.24321,0.022934329,7.859297e-06,86.733185
professional athlete_20 years old_2.png,22,Man,asian,neutral,1.0,0.16330074,99.8367,34.615772,14.347061,7.9992456,7.6937675,4.915947,30.428207,0.6177543,8.744943e-10,0.015835945,0.015025752,0.35474548,6.0858524e-06,98.99663
professional athlete_20 years old_24.png,22,Man,white,neutral,1.0,0.51280355,99.48719,1.5564328,2.2189846,0.3850988,43.730373,27.66418,24.44493,0.0014770374,3.472001e-10,0.0034600308,2.2199234e-05,0.080120854,2.5894162e-06,99.91492
professional athlete_20 years old_33.png,23,Man,white,neutral,1.0,0.519736,99.48027,4.174437,3.3618257,0.62902933,42.473377,14.460525,34.900806,0.010628319,4.1604754e-14,4.2451997e-05,3.502682e-07,0.06738476,2.4054737e-11,99.92194
professional athlete_20 years old_32.png,25,Man,black,neutral,1.0,0.25919923,99.7408,6.36847,17.076374,41.029324,5.700084,5.3123555,24.513393,0.0034120358,2.6933625e-12,0.0020675396,1.2676094e-05,0.39743808,1.9952445e-08,99.59708
professional athlete_20 years old_11.png,22,Man,asian,neutral,1.0,0.14684707,99.85315,37.404495,14.52798,12.422599,6.5082865,4.773928,24.362713,0.04456841,1.2118616e-06,1.0879493,33.333282,0.16056994,1.6162095,63.757427
professional athlete_20 years old_41.png,21,Man,latino hispanic,neutral,1.0,0.24919866,99.75079,5.920204,4.8178935,1.6000844,32.389194,17.74685,37.525776,0.0013580057,7.869954e-09,0.0019014224,0.5713068,0.07881756,0.0007020879,99.34592
professional athlete_20 years old_10.png,25,Man,latino hispanic,neutral,1.0,0.1379834,99.862015,3.8931956,4.773677,1.102852,33.894108,17.520206,38.815968,0.029084593,1.0330131e-09,0.0011245242,0.0014022223,0.1376386,3.2356947e-05,99.83072
professional athlete_20 years old_49.png,25,Man,white,neutral,1.0,0.13100854,99.868996,0.63692445,1.1560518,0.3187162,53.094883,16.50871,28.284718,0.0010005948,1.0920351e-10,0.00047790117,0.034913417,0.017307064,5.480577e-05,99.946236
professional athlete_20 years old_22.png,24,Man,latino hispanic,neutral,1.0,0.020650357,99.97935,5.3780026,4.7935486,1.416344,17.725485,6.1308,64.55582,0.00032134634,6.1657396e-08,0.0035941626,20.719467,0.32321456,0.0011295952,78.95227
professional athlete_20 years old_21.png,21,Man,latino hispanic,neutral,1.0,0.10726807,99.89273,24.73135,6.3432183,4.7038765,22.667732,13.753083,27.800747,2.786728,0.00017843791,10.072301,12.202569,0.50484943,1.193097,73.24028
professional athlete_20 years old_1.png,23,Man,white,neutral,1.0,0.22962736,99.77037,0.011059797,0.02401734,0.002487298,87.41591,5.5540996,6.992437,0.7619916,0.00036853953,0.111631215,0.45509148,3.8892717,0.00015561757,94.78149
professional athlete_20 years old_9.png,25,Man,latino hispanic,neutral,1.0,0.032004185,99.967995,11.417707,10.607621,4.3674526,19.678705,12.042516,41.885998,0.00066074997,4.0772185e-14,0.00022252204,3.2286713e-05,0.009675016,1.1585566e-07,99.98941
professional athlete_20 years old_48.png,28,Man,white,neutral,1.0,0.11620313,99.883804,2.8825405,5.176306,0.7143685,31.417978,29.027697,30.78111,0.0009014331,6.129549e-17,4.814996e-05,0.00013040921,0.101721436,1.0474391e-09,99.8972
