image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
professional athlete_black_prompt_1_9.png,30,Man,black,neutral,1.0,0.5688803,99.43112,0.21904661,0.06874233,99.69706,4.6632817e-05,1.4221948e-05,0.015100233,0.61166036,1.1440321e-07,0.12585832,0.03026528,15.00984,0.00011016218,84.22226
professional athlete_black_prompt_0_40.png,31,Man,black,neutral,1.0,1.8277142,98.17229,7.696382e-17,6.7929023e-13,100.0,1.8942802e-22,7.584329e-22,2.157336e-15,0.00563794,1.9369505e-08,0.00015286433,3.9197226,0.40640715,7.4474265e-05,95.66801
professional athlete_black_prompt_0_15.png,26,Man,black,neutral,1.0,0.07400823,99.92599,0.004544001,0.032970235,99.95017,4.9236165e-05,2.004478e-05,0.012247249,0.00061448285,3.503923e-14,1.38652e-07,0.0035203674,0.0080529405,6.0187535e-09,99.987816
professional athlete_black_prompt_0_1.png,25,Man,black,neutral,1.0,0.017359495,99.98265,1.9203259e-16,3.1180103e-14,100.0,1.6450823e-22,5.5382343e-24,2.117119e-15,2.0740461,1.8476469e-05,0.02843079,3.266808,0.46460038,0.21671404,93.94938
professional athlete_black_prompt_1_20.png,25,Man,black,neutral,1.0,0.020872321,99.97913,2.418274e-07,3.90907e-07,100.0,3.6392556e-12,1.5684509e-13,7.121852e-08,0.04904762,5.6165374e-11,0.013847334,0.0003913137,0.32924825,0.000118211414,99.607346
professional athlete_black_prompt_0_23.png,25,Man,black,sad,1.0,0.0069313915,99.99307,4.2003458e-06,0.00057393964,99.999405,1.8083982e-09,1.926792e-10,2.3530378e-05,1.3555921,1.265104e-07,0.024369054,8.929007e-06,60.77756,8.871538e-09,37.84247
professional athlete_black_prompt_1_5.png,25,Man,black,neutral,1.0,0.1309219,99.86908,5.908873e-05,0.0003275494,99.9996,4.0796904e-09,6.9023587e-10,9.525611e-06,0.009189443,6.4476656e-15,0.00012424792,0.003097513,0.14851661,2.90392e-07,99.83907
professional athlete_black_prompt_0_38.png,24,Man,black,neutral,1.0,0.055889133,99.94411,8.6451755e-13,1.3159359e-12,100.0,3.3750555e-20,2.8185975e-21,9.743973e-14,0.0027580436,2.3406105e-10,0.002932273,4.37393,0.044516988,0.12919764,95.44666
professional athlete_black_prompt_0_4.png,29,Man,black,neutral,1.0,0.074550495,99.92545,1.11913655e-11,1.19088774e-07,100.0,6.440044e-17,6.240854e-18,2.5610354e-11,0.164205,1.2362536e-17,0.00016983306,4.9551822e-08,8.34607,6.370381e-14,91.48956
professional athlete_black_prompt_0_31.png,25,Man,black,neutral,1.0,0.020257842,99.979744,1.5533877e-19,1.3106271e-17,100.0,4.8137136e-27,5.5658196e-28,1.8611706e-18,8.844278e-05,1.8222377e-11,0.00021497755,0.005565535,0.020725833,1.7284618e-05,99.97339
professional athlete_black_prompt_1_38.png,24,Man,black,neutral,1.0,0.07713815,99.92286,2.351622e-15,5.347573e-14,100.0,7.283987e-23,1.6904078e-23,1.4786358e-15,0.01779852,4.5393442e-10,0.005691082,0.10096895,0.5922255,0.0138313295,99.269485
professional athlete_black_prompt_1_1.png,26,Man,black,neutral,1.0,0.017435538,99.98257,1.5787638e-13,3.0102776e-12,100.0,1.9237981e-19,7.481774e-21,2.7779604e-13,0.027683415,4.5795805e-11,0.00050576497,0.09312179,0.027542425,0.002098762,99.849045
professional athlete_black_prompt_0_42.png,29,Man,black,neutral,1.0,0.063355915,99.936646,6.7386255e-13,1.01299025e-10,100.0,9.972894e-18,1.1603721e-17,4.335891e-12,0.053518273,2.535837e-13,1.0386838e-07,0.011297804,0.0060282545,1.8744495e-07,99.92915
professional athlete_black_prompt_0_0.png,27,Man,black,neutral,1.0,0.124663845,99.87533,9.955716e-10,4.82897e-08,100.0,2.148541e-14,2.5838653e-15,2.4527487e-09,0.0031625081,7.249071e-14,0.017427653,4.5592715e-06,0.011821437,0.0003095511,99.96728
professional athlete_black_prompt_1_29.png,28,Man,black,neutral,1.0,0.114562295,99.88544,1.2004492e-16,6.796865e-14,100.0,9.653396e-23,1.4770062e-23,7.3235766e-16,0.026902257,4.353568e-10,0.0021893994,0.034716934,0.5642434,2.1031246e-05,99.37192
professional athlete_black_prompt_0_10.png,26,Man,black,neutral,1.0,0.055669505,99.944336,3.0852532e-11,1.1987191e-09,100.0,2.0756079e-15,9.2729554e-17,1.1137285e-10,1.4256855e-05,4.757362e-15,1.7047947e-05,0.00020692043,0.25749764,1.2979679e-12,99.74227
professional athlete_black_prompt_0_22.png,29,Man,black,neutral,1.0,0.25591102,99.744095,5.873114e-07,4.6681894e-06,100.0,5.829776e-11,1.2023267e-11,2.8407027e-07,0.3414428,7.364044e-09,0.00083876686,0.0011979016,0.35252467,1.3889799e-06,99.30399
professional athlete_black_prompt_0_2.png,26,Man,black,neutral,1.0,0.003880593,99.99612,1.2929806e-21,9.604595e-20,100.0,5.5564377e-30,5.4263983e-30,1.2791168e-21,2.9892287,1.2263339e-08,0.0028586432,0.010501482,2.2557287,6.407157e-05,94.74162
professional athlete_black_prompt_0_44.png,27,Man,black,neutral,1.0,0.2159141,99.78409,1.0594551e-09,1.0523723e-08,100.0,1.26215185e-14,1.4760434e-15,5.024558e-10,0.006728385,7.2631034e-13,0.000581016,5.0615436e-06,23.64137,1.0123032e-09,76.35132
professional athlete_black_prompt_1_41.png,26,Man,black,neutral,1.0,0.122262456,99.87773,3.5802265e-07,1.8720337e-06,100.0,8.000752e-11,2.1221892e-11,5.2933416e-07,9.296924e-05,1.2145858e-13,0.00015629311,1.0511868e-05,0.177124,1.2814871e-08,99.82262
professional athlete_black_prompt_1_47.png,26,Man,black,neutral,1.0,0.3912515,99.60876,4.3106095e-08,8.2691906e-07,100.0,2.1766744e-12,1.5989529e-13,1.5669002e-08,0.0062922123,2.1135018e-13,0.00019153474,0.06054844,9.937741,9.660976e-06,89.99522
professional athlete_black_prompt_1_26.png,25,Man,black,neutral,1.0,0.36927444,99.63072,1.9059713e-15,4.6953483e-12,100.0,3.781439e-21,4.0581453e-21,1.436866e-14,0.008797785,1.4634759e-12,6.75417e-06,0.015657222,0.26805428,2.3587342e-07,99.70748
professional athlete_black_prompt_0_13.png,28,Man,black,neutral,1.0,0.09576315,99.904236,7.241245e-14,1.5823642e-12,100.0,2.506658e-18,1.6981031e-18,1.956159e-12,0.0017079227,8.0191286e-14,0.0004181526,4.0359555e-05,0.6952765,5.647588e-10,99.30255
professional athlete_black_prompt_1_7.png,28,Man,black,neutral,1.0,0.32894692,99.67105,1.4474198e-11,2.0989949e-10,100.0,9.048689e-16,3.5079303e-16,3.6487657e-11,0.061910015,1.6851737e-09,1.1806535e-05,14.211926,0.074307755,0.00019768164,85.65165
professional athlete_black_prompt_1_37.png,26,Man,black,neutral,1.0,0.29005212,99.70995,7.693351e-19,5.849473e-17,100.0,1.18270225e-26,1.3238465e-26,2.4234906e-19,0.02584022,6.286416e-09,0.0031138933,0.023571221,0.78359383,0.00010449386,99.16378
professional athlete_black_prompt_1_45.png,29,Man,black,sad,1.0,0.93506324,99.06494,2.8485558e-09,5.6697026e-08,100.0,6.263907e-14,4.5705335e-14,3.7272265e-09,0.09380868,3.4182692e-09,0.0010070034,0.00029687522,78.53392,2.0734352e-09,21.370966
professional athlete_black_prompt_1_19.png,24,Man,black,neutral,1.0,0.79071045,99.20929,2.4435068e-10,5.862666e-09,100.0,1.076725e-15,2.9066885e-17,4.9702564e-10,0.0001183748,4.603516e-16,9.971651e-06,0.0038527292,0.010056576,8.4321755e-08,99.98596
professional athlete_black_prompt_0_19.png,24,Man,black,neutral,1.0,0.22960596,99.77039,1.8210293e-16,7.546841e-14,100.0,1.6556971e-22,6.643106e-24,4.491971e-15,0.0036833829,1.43880055e-11,2.1217838e-06,5.1852293,0.116990045,2.426033e-07,94.6941
