image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
software engineer_40 years old_12.png,37,Man,white,happy,1.0,0.009678804,99.99032,0.23465374,1.6268739,0.102610976,46.86266,29.485302,21.687897,1.955734,0.0044304314,0.30115685,56.815807,6.0309844,0.04037412,34.85151
software engineer_40 years old_3.png,44,Man,white,happy,1.0,0.16116582,99.838844,4.1980057,5.754146,1.7830068,31.684599,29.797932,26.78231,0.0059802583,2.0114186e-07,0.009297665,83.76502,0.020600582,0.018816883,16.180288
software engineer_40 years old_49.png,37,Man,middle eastern,neutral,1.0,0.06404717,99.93595,0.22783148,4.3077693,0.3165958,26.008358,50.761982,18.377468,0.04438847,9.101907e-05,0.05291493,5.1823153,1.6528168,0.07927588,92.9882
software engineer_40 years old_34.png,36,Man,white,happy,1.0,0.030820288,99.969185,0.00025269573,0.0029798823,6.005324e-05,96.883194,1.1395583,1.9739596,0.8426635,9.2865456e-08,0.0003338795,72.73434,0.28367677,6.0835122e-05,26.138922
software engineer_40 years old_11.png,33,Man,white,neutral,1.0,0.001267946,99.99873,3.9962213e-08,4.2424028e-07,4.254172e-09,99.95016,0.028491508,0.021358332,1.0643052,0.09182603,4.7089167,11.62344,14.294281,0.031355675,68.18588
software engineer_40 years old_17.png,45,Man,white,neutral,1.0,0.23291172,99.76708,1.1059187e-05,2.4858247e-05,3.737099e-07,99.543915,0.16767783,0.28837296,18.941015,4.659505e-05,0.92098486,4.583312,10.42177,0.006866393,65.126
software engineer_40 years old_26.png,37,Man,middle eastern,neutral,1.0,0.017599678,99.9824,0.4798993,9.257519,1.2005805,18.92225,46.293144,23.846607,5.7351375,2.973018e-05,0.0050374283,31.020266,0.07972004,0.025804093,63.134003
software engineer_40 years old_23.png,41,Man,white,happy,1.0,0.011887919,99.98811,0.013019902,0.42748648,0.016084637,57.47694,32.353195,9.713277,0.0017637456,5.101721e-13,1.5653183e-07,75.094246,9.524421e-05,1.609666e-06,24.903894
software engineer_40 years old_29.png,42,Man,white,neutral,1.0,0.03389284,99.96611,0.04000785,0.45131934,0.010152148,71.822266,20.259506,7.416746,0.001424278,8.545511e-17,1.00989304e-07,9.898073,3.1453263e-05,5.7831123e-08,90.10047
software engineer_40 years old_41.png,33,Man,white,neutral,1.0,0.015846282,99.98415,8.529857e-12,3.628093e-11,2.9193567e-14,99.99985,5.7526086e-05,9.976417e-05,0.10163264,4.59061e-10,0.0017822422,0.041483194,0.1609927,0.0015079001,99.692604
software engineer_40 years old_5.png,41,Man,middle eastern,neutral,1.0,0.0038112663,99.996185,0.17993276,6.5868006,0.6084174,20.30738,56.08921,16.228256,0.17792267,3.99537e-12,1.990342e-06,42.16021,0.002044205,4.120912e-06,57.659817
software engineer_40 years old_22.png,37,Man,white,neutral,1.0,0.11995021,99.88005,0.08858694,1.3577962,0.07765199,48.482494,36.794327,13.199144,0.48511556,1.4768112e-08,0.00075799983,0.8559091,0.30522776,4.3033153e-05,98.35294
software engineer_40 years old_32.png,29,Man,white,happy,1.0,0.020358494,99.979645,0.15227357,3.080753,0.43214282,42.375374,36.4261,17.53336,2.4098801e-05,2.2526973e-11,6.581799e-07,99.511116,0.00024623057,0.00034354176,0.48826873
software engineer_40 years old_42.png,47,Man,white,neutral,1.0,0.036728464,99.96327,0.021339662,0.40792376,0.008554417,64.58321,20.674194,14.304764,0.099732846,3.146888e-08,0.032974422,4.02332,2.3788245,4.3485907e-06,93.46514
software engineer_40 years old_47.png,33,Man,middle eastern,neutral,1.0,0.012102193,99.9879,0.39217478,4.4711175,0.67084676,31.930088,42.62058,19.91519,0.000978022,4.9631823e-09,3.3379853e-05,10.569518,0.055339124,4.659916e-06,89.37412
software engineer_40 years old_0.png,33,Man,white,neutral,1.0,0.21625708,99.783745,0.027133763,0.044392824,0.0022799736,92.04722,2.6849606,5.194014,2.516637,0.0099726785,0.121164866,0.5615333,8.970568,0.0014365183,87.81869
software engineer_40 years old_38.png,32,Man,white,happy,1.0,0.00063591317,99.99937,0.0011792968,0.088435955,0.00082187203,57.28601,39.03597,3.5875878,0.054286525,0.0005859487,0.05380266,82.608826,0.17922886,1.4487443,15.654525
software engineer_40 years old_6.png,40,Man,white,happy,1.0,0.00031423723,99.99969,0.031516567,0.26451528,0.017885022,65.06439,26.96918,7.652518,4.1687763e-05,1.5240691e-12,2.0441435e-07,96.29226,4.6618847e-05,1.3636138e-07,3.7076526
software engineer_40 years old_33.png,31,Man,white,happy,1.0,0.12587732,99.87412,0.26572123,1.9582155,0.36858857,54.113586,24.306145,18.98775,0.022885855,3.0656705e-10,2.968859e-05,87.42882,0.0036333378,3.3136508e-05,12.544593
software engineer_40 years old_13.png,37,Man,white,happy,1.0,0.017217232,99.98277,0.0008696273,0.04822972,0.00079328613,82.65609,13.090926,4.2030883,0.00097030203,1.5857904e-09,2.2793943e-06,82.8127,0.013602324,3.538276e-06,17.172728
software engineer_40 years old_7.png,41,Man,white,neutral,1.0,0.009219342,99.99078,0.0075634914,0.024433205,0.0012870538,90.048454,5.5449696,4.373296,0.1274758,1.1081026e-05,0.013028335,8.419773,6.296696,0.00010153998,85.14292
software engineer_40 years old_24.png,34,Man,middle eastern,happy,1.0,0.010136087,99.98987,0.034895934,1.62562,0.059091195,37.597702,50.379158,10.303535,7.6163797,7.5378416e-06,0.062853776,45.61305,3.3792377,3.3181696,40.010307
software engineer_40 years old_18.png,35,Man,white,neutral,1.0,0.009234026,99.99076,0.008737783,0.12497809,0.0029253815,72.37111,23.530014,3.9622412,0.0003723987,1.9092629e-10,4.987895e-06,28.580168,0.009323767,7.193588e-07,71.41013
software engineer_40 years old_16.png,40,Man,white,happy,1.0,0.033614457,99.966385,2.1150415,3.0447555,0.49425006,57.435364,19.001396,17.909195,0.0006897082,8.162171e-07,0.016157294,86.67567,0.025110923,0.09503231,13.1873455
software engineer_40 years old_48.png,41,Man,middle eastern,happy,1.0,0.020825747,99.97918,0.0021445593,0.4983174,0.0055474807,34.6269,61.071667,3.7954268,0.010555269,1.166458e-06,6.2712475e-05,91.15471,3.2152436,1.8212316e-06,5.6194263
software engineer_40 years old_31.png,35,Man,middle eastern,neutral,1.0,0.00073631626,99.99926,0.0008457361,1.2198706,0.011187703,5.014473,89.10825,4.6453695,0.341181,3.3251558e-07,0.015233804,2.3246236,0.52047145,0.0005934177,96.7979
software engineer_40 years old_8.png,34,Man,white,neutral,1.0,0.01820596,99.98179,0.38751492,0.51683664,0.08980494,64.68676,10.948973,23.370104,0.8042372,5.785539e-06,0.02165563,0.06842597,1.9831558,5.7836114e-05,97.12246
software engineer_40 years old_30.png,43,Man,middle eastern,happy,1.0,0.0016024401,99.998405,0.055372138,3.058233,0.123674594,30.461351,48.04183,18.259533,9.803108e-06,7.274885e-14,3.479051e-09,96.80287,0.00013345628,5.7311576e-07,3.1969814
software engineer_40 years old_39.png,35,Man,white,neutral,1.0,0.13828105,99.86172,0.054237206,0.26579666,0.016062636,76.21291,11.37486,12.076127,2.3482103,1.5227014e-06,0.09129312,0.891701,2.7095673,0.026547195,93.932686
software engineer_40 years old_21.png,40,Man,white,happy,1.0,0.03826615,99.96173,1.0891662,2.208705,0.4194523,50.469677,23.626524,22.186478,8.803764e-06,3.0788477e-12,3.9890375e-09,99.7793,2.5489557e-05,1.2093874e-06,0.2206739
software engineer_40 years old_20.png,35,Man,white,neutral,1.0,0.0052050943,99.99479,0.00022980628,0.07452199,0.0003922498,51.63637,46.16028,2.1282058,1.5501605,4.0297787e-06,0.037560403,5.3646846,2.5161219,0.086006925,90.445465
software engineer_40 years old_10.png,37,Man,white,happy,1.0,0.004753378,99.99525,3.0736093e-05,0.000564277,1.4088553e-05,97.00748,1.3831978,1.6087211,0.0001038665,3.8361893e-08,0.0020321468,82.85361,0.011823492,2.7485947e-05,17.13241
software engineer_40 years old_14.png,40,Man,white,neutral,1.0,0.0013196797,99.99868,3.3605002e-07,4.0126306e-06,9.693218e-09,99.9021,0.07588035,0.022005046,2.77041,5.252938e-06,0.004889803,1.6730168,10.585627,4.145317e-05,84.96601
software engineer_40 years old_4.png,37,Man,middle eastern,neutral,1.0,0.02332221,99.97668,0.054185756,3.5303946,0.12732677,20.113737,66.44302,9.731338,0.0012096182,1.4676117e-05,0.0083762035,33.78189,0.107326195,0.0020309712,66.09915
software engineer_40 years old_19.png,42,Man,white,happy,1.0,0.04883119,99.95117,2.370497e-05,0.0057193446,1.8961262e-05,78.34428,20.705435,0.94453466,0.00013378302,2.024179e-09,6.8057275e-06,81.71125,0.012613236,0.0001270506,18.275871
software engineer_40 years old_25.png,35,Man,white,happy,1.0,0.005588524,99.99441,0.00024128934,0.0030248063,3.7739323e-05,96.50973,1.8520551,1.6349213,0.00048168152,2.401514e-25,8.427453e-15,99.978935,2.3549373e-11,4.6501955e-11,0.0205721
software engineer_40 years old_35.png,41,Man,white,neutral,1.0,0.2575455,99.74246,0.15458222,1.9181235,0.17804304,39.64361,37.998474,20.107174,0.13123396,1.8485729e-07,0.0014953422,1.3388978,0.39209145,4.982468e-05,98.13624
software engineer_40 years old_40.png,33,Man,latino hispanic,happy,1.0,0.34793085,99.65208,3.584594,5.2561736,1.824072,29.500528,13.186862,46.647774,0.011521773,4.1153997e-10,1.04439805e-05,97.66101,0.0008160003,0.014588587,2.3120463
software engineer_40 years old_44.png,40,Man,middle eastern,happy,1.0,0.007549834,99.992455,0.880923,5.2938747,0.5680073,23.24739,51.087902,18.921907,0.00018958794,6.732362e-10,8.016346e-06,60.81973,0.006421515,0.0006432336,39.17301
software engineer_40 years old_28.png,36,Man,middle eastern,neutral,1.0,0.0007355555,99.99926,0.20171896,9.906246,0.50992984,14.321598,60.31533,14.74518,0.023833008,8.478254e-06,0.00016586995,37.62708,0.66494507,2.407875e-05,61.68394
software engineer_40 years old_37.png,35,Man,white,angry,1.0,0.13473724,99.86526,0.049623225,0.84163725,0.036308624,45.775024,40.781796,12.5156145,48.23819,4.1972817e-05,9.178744,0.6069056,11.351336,0.021874223,30.60291
