face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_0_4_face0.png,East Asian,Asian,Male,20-29,"[7.8974655e-05 4.4840985e-07 3.7855853e-04 9.3969744e-01 5.9694946e-02
 1.2616931e-04 2.3376035e-05]",[2.1640745e-04 1.1332255e-06 9.9597132e-01 3.8111219e-03],[1.0000000e+00 1.4716746e-08],"[3.8324405e-08 8.6117170e-06 1.6847400e-02 7.9471540e-01 1.8647934e-01
 1.9420953e-03 6.7936489e-06 2.8169731e-07 8.8644286e-10]","[(170, 121) (819, 770)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_43_face0.png,East Asian,Asian,Male,30-39,"[5.4004166e-05 3.1632446e-06 1.6748764e-03 8.2372874e-01 1.7440808e-01
 1.1059331e-04 2.0628497e-05]",[4.6503897e-05 3.2226021e-07 9.9983501e-01 1.1809932e-04],[9.999999e-01 9.818154e-08],"[5.5539132e-08 1.2111933e-06 7.6026813e-04 2.0259067e-01 7.2336292e-01
 7.2125174e-02 1.1330531e-03 2.6581554e-05 1.0699476e-07]","[(302, 165) (677, 540)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_4_face0.png,East Asian,Asian,Male,30-39,"[4.3848344e-05 9.1349085e-07 6.5294874e-04 9.1434354e-01 8.4657066e-02
 2.9597749e-04 5.6944823e-06]",[3.4031505e-04 1.3486912e-06 9.9615228e-01 3.5059606e-03],[1.000000e+00 4.659038e-09],"[3.8050743e-08 2.2373488e-06 4.0083453e-03 3.5223377e-01 6.1187690e-01
 3.1614896e-02 2.5907080e-04 4.7319190e-06 8.4098364e-09]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_11_face0.png,East Asian,Asian,Male,20-29,"[1.0738748e-05 1.3420113e-06 3.1550988e-04 7.9755443e-01 2.0186105e-01
 2.5460054e-04 2.3386594e-06]",[1.7852628e-05 1.7494816e-06 9.9970752e-01 2.7282329e-04],[9.9999648e-01 3.5055434e-06],"[7.4614542e-07 1.3708841e-04 7.2335415e-02 7.3504895e-01 1.8949361e-01
 2.9676084e-03 1.5914324e-05 7.5473412e-07 6.2826109e-09]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_5_face0.png,East Asian,Asian,Male,30-39,"[6.82063765e-05 1.57882607e-06 9.52555100e-04 8.67611647e-01
 1.30817488e-01 5.34520659e-04 1.40025495e-05]",[1.0843429e-04 2.6110490e-06 9.9795741e-01 1.9315528e-03],[1.0000000e+00 2.1444356e-08],"[1.15479395e-07 3.30009175e-06 2.40648352e-03 4.02382225e-01
 5.75675368e-01 1.94054563e-02 1.23694263e-04 3.33023127e-06
 1.23351169e-08]","[(339, 279) (715, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_13_face0.png,East Asian,Asian,Male,20-29,"[5.0277980e-05 1.0890749e-06 9.0078783e-04 8.6037397e-01 1.3841045e-01
 2.5780237e-04 5.6873155e-06]",[2.2584805e-05 1.1282093e-06 9.9970430e-01 2.7200198e-04],[9.9999982e-01 2.2277467e-07],"[2.94633026e-07 3.13899858e-04 1.12409346e-01 7.95465648e-01
 9.07872319e-02 1.01904012e-03 4.38853704e-06 2.11701746e-07
 1.45173928e-09]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_38_face0.png,East Asian,Asian,Male,20-29,"[1.2526759e-04 6.6894891e-08 4.1985340e-04 9.6064949e-01 3.8721628e-02
 4.1863364e-05 4.1801337e-05]",[2.0059240e-04 9.3847561e-08 9.9963999e-01 1.5939369e-04],[9.9999988e-01 1.4053653e-07],"[4.99559114e-08 5.24005509e-06 6.25944370e-03 7.09279180e-01
 2.81201005e-01 3.24107497e-03 1.35100145e-05 5.64505115e-07
 2.28354002e-09]","[(358, 203) (670, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_0_9_face0.png,East Asian,Asian,Male,20-29,"[2.5943973e-05 9.2062422e-08 1.7577018e-04 9.4940758e-01 5.0358959e-02
 2.9530587e-05 2.0783698e-06]",[2.0220954e-05 2.0699056e-07 9.9977458e-01 2.0495041e-04],[9.999992e-01 8.061148e-07],"[1.8469561e-07 2.1278143e-05 8.2447687e-03 6.2200785e-01 3.6474741e-01
 4.9512265e-03 2.6509109e-05 8.0027604e-07 4.0017971e-09]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_1_12_face0.png,East Asian,Asian,Male,20-29,"[1.1754600e-04 7.9560903e-07 2.9490113e-03 7.6868278e-01 2.2744378e-01
 7.3681667e-04 6.9398506e-05]",[1.2917082e-04 2.4466610e-07 9.9945277e-01 4.1783537e-04],[1.000000e+00 3.814653e-08],"[1.4353172e-07 3.6519716e-05 1.4004178e-02 8.5289663e-01 1.3155863e-01
 1.4965715e-03 7.0170495e-06 2.8841751e-07 1.4884952e-09]","[(170, 121) (819, 770)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_software engineer_asian/software engineer_asian_prompt_0_3_face0.png,East Asian,Asian,Male,30-39,"[4.5164401e-05 1.8941623e-07 6.4500031e-04 9.1067201e-01 8.8515967e-02
 1.1473067e-04 6.9895646e-06]",[3.6235731e-05 4.8511026e-07 9.9951434e-01 4.4889929e-04],[1.0000000e+00 6.9202195e-09],"[4.6339217e-08 3.3792087e-06 2.0963489e-03 3.9400327e-01 5.8813310e-01
 1.5679523e-02 8.2865576e-05 1.5063852e-06 3.9729295e-09]","[(302, 279) (677, 654)]"
