image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
"judge_male, elderly, indian_117.png",40,Man,middle eastern,neutral,1.0,0.044250477,99.95574,0.46333662,13.757896,0.31978127,3.9595037,72.46868,9.030807,0.4414018,1.4672191e-05,0.00026708277,4.367751e-05,0.18760347,2.2500801e-07,99.37066
"judge_male, middle aged, asian_70.png",41,Man,asian,sad,1.0,0.11706822,99.88293,99.79736,0.032939516,0.00013745096,0.023642799,5.290574e-06,0.14591259,1.3146935,0.0011090457,0.39239112,0.041313093,61.67742,1.7118378e-05,36.57305
"judge_female, young, white_131.png",26,Woman,white,neutral,1.0,99.95939,0.040604264,0.07881304,0.081790894,0.0053978283,87.41327,5.0130982,7.4076385,0.18240973,0.00013637156,0.06008618,0.13059068,0.79818356,0.0059740464,98.822624
"judge_female, middle aged, white_75.png",37,Woman,white,happy,1.0,99.95308,0.04691786,0.081308834,0.22378126,0.036240917,64.69579,8.364842,26.59803,0.00047986893,6.9572193e-06,0.00010638993,93.15417,0.027457917,0.0017961541,6.8159876
"judge_male, young, black_108.png",24,Man,black,neutral,1.0,0.030243836,99.96976,7.590052e-09,5.0045094e-07,100.0,9.692263e-13,6.739136e-14,8.159277e-09,31.147957,7.0284334e-09,0.01801824,0.0010945633,2.4908473,8.778327e-06,66.34207
"judge_male, middle aged, white_83.png",51,Man,white,neutral,1.0,0.002015776,99.997986,0.1267656,0.5477213,0.059894502,70.085976,12.504135,16.675507,9.880463,0.00018570047,0.27158493,0.053432513,17.618313,0.010885174,72.165146
"judge_female, elderly, black_53.png",40,Woman,black,neutral,1.0,94.00728,5.992721,0.2703164,1.2026072,97.818726,0.0024954588,0.0007304277,0.70510536,4.470182,2.6140006e-07,0.04640955,0.043904867,1.0740677,0.008007925,94.35743
"judge_female, young, indian_99.png",31,Woman,indian,happy,1.0,99.91033,0.089672394,0.23425896,73.141975,0.25130832,1.0489652,1.7831541,23.540333,4.1119597e-09,8.4396384e-17,1.2380187e-08,99.90155,4.9569303e-07,0.004418686,0.09403444
"judge_male, elderly, white_52.png",56,Man,middle eastern,angry,1.0,0.022161895,99.977844,5.521675,12.967323,2.1868658,14.338309,45.741173,19.244656,57.96062,9.913737e-06,0.2904917,0.00028198937,25.80256,2.6656655e-05,15.946013
"judge_female, elderly, black_96.png",36,Woman,black,neutral,1.0,90.892365,9.10764,0.0039061166,0.036420994,99.947685,2.5589978e-05,1.5227436e-05,0.01193892,0.0029044743,3.2529806e-07,0.00011469147,0.018155389,0.1743215,0.00026591195,99.804245
"judge_female, middle aged, black_97.png",33,Woman,black,happy,1.0,99.22758,0.7724233,1.2623061,4.064335,92.6376,0.057305846,0.03147018,1.9469826,0.9187592,1.0141573e-15,1.8885856e-05,52.52501,8.459261e-05,2.7863087e-05,46.556103
"judge_male, elderly, indian_123.png",39,Man,latino hispanic,neutral,1.0,0.5075994,99.49239,7.5728774,13.365369,7.4732585,22.03923,20.306356,29.242912,0.64156985,1.5146442e-05,5.921048,0.005414702,10.455059,0.013707986,82.96319
"judge_male, young, black_72.png",28,Man,black,neutral,1.0,0.29688355,99.70311,5.8143495e-08,8.436183e-06,99.99999,6.2075132e-12,1.957219e-12,8.183594e-08,29.74597,7.800611e-06,1.9920571,0.0025241508,22.413845,3.4302495e-05,45.845562
"judge_female, young, indian_82.png",32,Woman,indian,happy,1.0,78.03289,21.967102,0.021783706,85.32689,0.09941926,0.71362627,4.542327,9.295956,1.6939609e-08,6.401078e-20,7.042041e-10,97.22492,3.4871405e-06,1.124536e-09,2.7750778
"judge_male, middle aged, indian_64.png",29,Man,latino hispanic,neutral,1.0,0.00013439098,99.99987,1.0998775,29.083904,1.055343,6.295832,28.495174,33.969864,0.99310565,2.5338583e-12,1.3078841e-07,0.00046446797,0.031319045,4.7717e-08,98.97511
"judge_male, young, white_105.png",23,Man,middle eastern,neutral,1.0,0.08468965,99.91531,2.5523818,8.380271,1.4722741,28.038076,32.191765,27.365234,36.664295,5.304706e-08,0.014410581,0.0055551017,8.235997,1.3390079e-05,55.079727
"judge_male, elderly, indian_22.png",40,Man,latino hispanic,neutral,1.0,0.08535234,99.91464,7.2102704,21.28238,3.8001792,15.238563,25.73844,26.730175,1.9329813,1.2039538e-06,0.14265609,0.00053318776,7.9103456,9.306203e-05,90.01339
"judge_female, middle aged, asian_81.png",39,Woman,asian,neutral,1.0,99.079315,0.92067856,99.981285,0.00869832,3.529469e-07,0.00036423941,1.9882006e-07,0.009657728,7.0858083,0.0009014506,0.2417552,0.048988264,10.234285,0.15280223,82.235466
"judge_female, middle aged, black_4.png",34,Man,black,sad,1.0,42.3446,57.6554,2.0278387e-06,0.0004956869,99.9995,1.12259056e-10,3.950236e-11,7.18631e-06,3.3925507,4.44988e-07,0.06632168,1.3804475,81.453705,0.014869774,13.692106
"judge_male, young, asian_6.png",28,Man,asian,neutral,1.0,0.026984787,99.973015,99.890434,0.024047697,7.2023264e-05,0.00037547445,3.4397635e-07,0.085066974,16.664501,9.419972e-06,0.07548815,0.060857605,5.169498,0.001977399,78.02767
"judge_male, young, white_109.png",25,Man,white,neutral,1.0,0.003651303,99.99635,0.37680036,1.2202022,0.16491719,59.700264,16.988993,21.548828,4.996386,9.304878e-08,0.025802542,0.3793882,2.5088723,0.00031529478,92.08924
"judge_female, middle aged, asian_102.png",33,Woman,asian,neutral,1.0,97.20501,2.7949805,99.90751,0.035684794,6.1961155e-06,0.004953762,3.4349557e-07,0.051852193,0.0136519205,0.0027001214,0.018891988,10.759375,1.1196257,0.0029103314,88.08285
"judge_male, middle aged, indian_140.png",43,Man,indian,neutral,1.0,0.0020994707,99.9979,0.25311568,84.72047,0.42219296,0.64489466,2.4935007,11.465831,25.611576,7.1854413e-07,0.007510233,0.10408611,2.8487272,5.2434843e-06,71.4281
"judge_female, elderly, black_20.png",52,Woman,black,sad,1.0,95.09504,4.904963,19.365072,13.166773,54.128136,0.39416397,0.28003561,12.665826,3.0390565,6.847653e-08,0.013378643,1.1830128,62.48793,0.0007450538,33.275875
"judge_female, middle aged, white_63.png",39,Woman,white,happy,1.0,99.99966,0.0003422537,0.0027448037,0.0032523405,0.00015103606,93.06377,1.2799503,5.6501336,4.8164833e-10,1.3596399e-18,3.9312337e-10,99.54575,1.4852694e-08,5.9588416e-05,0.4541866
"judge_male, elderly, black_66.png",39,Man,black,neutral,1.0,0.004180109,99.99582,2.5363208e-05,0.0002684107,99.9995,4.5925102e-08,5.1354836e-09,0.00021460674,0.0052307798,1.4984116e-13,6.002414e-06,7.4093213,3.4154792,3.6171681e-07,89.16996
"judge_male, young, black_59.png",31,Man,black,neutral,1.0,0.018193556,99.98181,1.4094968e-10,8.878042e-08,100.0,8.435662e-15,1.4934817e-16,5.6098776e-10,3.3127513,9.140666e-05,41.761654,0.36364,5.1017556,0.027670976,49.432434
"judge_male, young, indian_100.png",31,Man,middle eastern,fear,1.0,0.034086026,99.96592,0.270168,31.423729,1.0311731,5.469141,47.632904,14.172893,1.7798071,0.014474082,90.43322,0.28071922,1.1575099,0.23317987,6.101087
"judge_female, elderly, white_110.png",57,Woman,white,fear,1.0,99.99782,0.0021770108,0.8856982,0.58184576,0.13616042,59.624855,7.0883355,31.683105,0.25745133,0.4266729,59.89069,20.773935,3.8946817,0.042104702,14.714464
"judge_male, elderly, white_13.png",53,Man,white,neutral,1.0,0.0066424697,99.99336,0.0030407915,0.0066004735,6.197964e-05,98.20395,0.8444083,0.9419449,1.7014791,0.004210893,0.94620055,0.79812074,8.295827,0.005397698,88.248764
"judge_male, elderly, asian_46.png",56,Man,asian,neutral,1.0,0.11367557,99.88632,93.72681,1.7183639,0.33656803,0.97251177,0.038453937,3.207291,0.004628838,1.6169912e-05,0.00027814432,0.065758884,0.16223551,5.1333154e-07,99.76708
"judge_male, elderly, black_133.png",48,Man,black,angry,1.0,0.009591912,99.9904,0.003842443,0.050031357,99.941414,2.070367e-05,2.0849579e-05,0.004674953,77.13975,0.024254896,0.4253716,0.013984823,15.214159,0.012246793,7.1702404
"judge_male, elderly, indian_67.png",51,Man,middle eastern,angry,1.0,0.3152266,99.68477,9.3042,21.569242,3.044366,13.9234705,31.193571,20.965157,43.90239,6.68391e-05,0.8027536,0.0020866494,33.492676,0.028029159,21.772003
"judge_female, elderly, indian_15.png",38,Woman,indian,neutral,1.0,56.502647,43.49735,1.270394,61.50877,0.6940291,5.2373724,13.84352,17.445917,8.921169,5.0401163e-06,1.0464871,0.13800395,1.0943149,0.032772653,88.76725
"judge_female, young, indian_127.png",31,Woman,indian,neutral,1.0,99.36551,0.63449496,0.008158861,92.23985,0.030922813,0.34201863,1.1046805,6.2743683,2.154694,5.869936e-06,0.40986714,0.7495955,2.7084768,0.0018402959,93.975525
"judge_female, elderly, asian_60.png",56,Woman,asian,happy,1.0,75.55105,24.44895,99.25801,0.33344764,0.00094873237,0.011718829,0.00011636085,0.39576235,1.3563739e-05,9.035643e-09,0.0003544264,59.618805,0.002191668,0.0041644415,40.37447
"judge_female, young, black_132.png",26,Woman,black,neutral,1.0,53.076946,46.923054,9.672552e-18,1.09067804e-13,100.0,2.055358e-23,3.7057604e-25,9.502064e-16,0.022686616,9.285499e-09,0.00048722327,0.088916026,0.43199876,9.939353e-06,99.4559
"judge_female, middle aged, black_114.png",31,Woman,black,happy,1.0,99.98777,0.012223588,2.464892,0.7770013,95.596504,0.004235124,0.001391395,1.1559795,0.0019377612,8.514223e-08,0.21998854,93.99548,0.0077903736,0.8059588,4.9688435
"judge_male, young, black_61.png",27,Man,black,neutral,1.0,0.058078714,99.941925,8.1175216e-07,9.0593356e-05,99.999916,9.2695455e-11,8.134908e-12,6.7910776e-07,13.294406,7.178783e-07,0.02952599,0.018935706,6.925942,0.0002488527,79.73094
"judge_male, young, indian_58.png",29,Man,indian,neutral,1.0,0.0626111,99.9374,0.06838923,90.408936,0.2563981,0.4211348,3.384851,5.460294,19.752913,3.2178766e-09,0.04753273,1.8256251,0.06155186,6.986122e-05,78.31232
"judge_female, middle aged, indian_9.png",47,Woman,indian,happy,1.0,99.99775,0.0022489675,0.015444706,97.574234,0.047056686,0.0697046,0.033858865,2.2597003,7.02773e-10,2.3923376e-21,3.3793295e-08,99.99758,4.5251963e-10,1.0447149e-05,0.0024119508
"judge_female, middle aged, black_56.png",32,Woman,black,happy,1.0,99.871254,0.12874508,0.039176293,0.06412204,99.8847,3.1269115e-05,5.763687e-06,0.0119695645,1.0144943e-05,8.1019136e-11,1.5792899e-05,98.937294,8.677054e-05,0.002360908,1.0602373
