image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
chef_75 years old_48.png,43,Man,white,neutral,1.0,0.16905619,99.83095,2.7871177,1.9890087,0.51249456,57.87145,21.994417,14.845512,0.14722997,2.3305116e-10,0.0069266497,0.0023821923,0.45729017,2.6230788e-07,99.38618
chef_75 years old_11.png,50,Man,white,neutral,1.0,0.094902895,99.90509,0.7804677,0.9361461,0.09331988,70.08008,18.042852,10.06713,0.0034341756,3.0152446e-06,0.043113157,0.36283442,0.5452532,0.3029569,98.74241
chef_75 years old_10.png,53,Man,middle eastern,happy,1.0,0.0102033885,99.98979,4.8245893,4.966153,2.1117163,27.472752,47.955193,12.669598,0.00018560795,5.492223e-17,1.8819062e-08,89.030464,0.0028283314,4.0304805e-08,10.9665165
chef_75 years old_13.png,60,Man,white,sad,1.0,0.0018131392,99.998184,2.7384577,0.22153474,0.024530174,89.98967,3.09057,3.9352386,15.877019,1.9283221,1.0583785,0.12413402,49.31856,0.002434828,31.691158
chef_75 years old_8.png,56,Man,middle eastern,neutral,1.0,0.014663012,99.98534,0.0134084895,0.96177727,0.018185059,3.2806833,94.968704,0.75725144,0.019242885,1.690744e-07,0.07082702,0.021067465,6.506842,0.0023648045,93.37966
chef_75 years old_1.png,56,Man,middle eastern,neutral,1.0,0.050392468,99.94961,13.689806,13.91346,6.6630034,18.691748,28.636915,18.405073,0.08419954,2.5466859e-08,1.3481759,0.09639766,0.12503208,0.0102198245,98.335976
chef_75 years old_28.png,53,Man,white,neutral,1.0,0.006295346,99.993706,3.9937637,3.8050175,3.701285,48.37491,24.580418,15.544611,0.000838221,4.6249244e-18,1.112017e-09,1.8614786,0.001982882,6.2984945e-08,98.1357
chef_75 years old_24.png,48,Man,white,neutral,1.0,0.0048510605,99.99515,1.7452478,3.252438,0.44575855,48.409164,25.965462,20.18193,1.5829754,8.86815e-11,0.00015744119,3.7273831,0.08622278,2.2718656e-05,94.60324
chef_75 years old_19.png,49,Man,white,neutral,1.0,0.01898957,99.98102,8.929621,4.1614404,1.2159592,44.585194,31.840054,9.267737,10.128809,0.0048275515,0.09013289,2.8596437,33.038982,1.797956,52.079647
chef_75 years old_30.png,54,Man,white,neutral,1.0,0.0059316875,99.994064,2.19767,1.943274,0.3152639,55.606674,20.393934,19.543184,0.14344817,8.166195e-07,0.0038287512,0.010601042,0.5487813,2.2223532e-05,99.29331
chef_75 years old_42.png,51,Man,white,neutral,1.0,0.06016162,99.939835,0.02966779,0.028295359,0.00063242944,95.45036,3.9855804,0.5054657,0.0032066796,9.141376e-07,0.0009932002,47.83469,0.20009619,3.694729e-05,51.96098
chef_75 years old_14.png,58,Man,white,neutral,1.0,0.0017443404,99.99826,1.5420036,2.1748075,0.18802516,57.80646,30.307817,7.980887,20.023388,5.1950674e-06,0.015132157,0.15576357,3.3456345,0.00012731075,76.45995
chef_75 years old_43.png,59,Man,latino hispanic,neutral,1.0,0.054394,99.94561,20.583582,5.6595182,2.1302917,28.896002,12.384839,30.34577,1.1682184,0.00037980187,1.2746199,1.4584352,9.282788,0.26844868,86.54711
chef_75 years old_39.png,59,Man,middle eastern,neutral,1.0,0.0095965965,99.9904,9.622502,13.0596895,4.266796,21.957876,27.012333,24.080807,4.6724777,1.0213346e-06,0.017174324,1.1715224,14.272757,0.011285045,79.85479
chef_75 years old_7.png,56,Man,white,angry,1.0,0.0060358588,99.993965,8.952801,2.9670026,0.2820257,63.453125,15.596683,8.748367,47.934082,0.002443633,0.897613,0.3724987,20.209633,0.109703615,30.474022
chef_75 years old_49.png,59,Man,white,neutral,1.0,0.006612765,99.993385,7.9178643,6.6230183,2.9578633,37.082882,26.68045,18.737932,0.9648137,4.382079e-06,0.14004773,0.0114189815,3.0404348,1.3163644e-05,95.84327
chef_75 years old_45.png,56,Man,white,fear,1.0,0.03049966,99.969505,0.031062255,0.010358861,0.0005160743,98.00551,0.69282264,1.2597293,0.07730789,0.0004405379,54.159737,0.043194667,2.919079,0.04083942,42.7594
chef_75 years old_6.png,57,Man,white,neutral,1.0,0.01231031,99.987686,1.5510887,1.6947373,0.34457564,70.625275,11.673857,14.110463,0.0001408224,5.3613945e-12,5.379028e-06,11.449939,0.016927755,0.0050008055,88.52799
