face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_37_face0.png,White,White,Male,60-69,"[0.7935122  0.00119717 0.01955236 0.00381977 0.00819517 0.00493296
 0.16879039]",[9.6770483e-01 1.9120671e-04 2.2090992e-03 2.9894831e-02],[9.9999386e-01 6.1292485e-06],"[1.8787912e-05 1.1551387e-05 5.2615858e-05 1.5616124e-05 4.9630729e-05
 6.0712278e-04 4.6711676e-02 7.9389644e-01 1.5863648e-01]","[(326, 267) (640, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_7_face0.png,Middle Eastern,White,Male,60-69,"[0.30473915 0.00686601 0.11113548 0.01633918 0.04343276 0.01480091
 0.50268656]",[0.9545319  0.00292372 0.02356505 0.01897936],[9.9999923e-01 7.9924655e-07],"[3.8140122e-05 1.0046053e-05 7.4514377e-05 6.2892948e-05 4.4676376e-04
 7.2828620e-03 1.9000518e-01 7.6667178e-01 3.5407715e-02]","[(358, 203) (670, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_34_face0.png,Middle Eastern,White,Male,60-69,"[0.276521   0.01139445 0.3297587  0.00154916 0.00487687 0.01523705
 0.36066267]",[0.944854   0.00553585 0.00421793 0.04539222],[9.9997026e-01 2.9752566e-05],"[2.3434113e-04 8.3405233e-05 3.7962868e-04 5.9631599e-05 2.6314991e-04
 2.9800194e-03 1.2727955e-01 7.9305178e-01 7.5668454e-02]","[(363, 162) (624, 423)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_32_face0.png,White,White,Male,60-69,"[0.85073733 0.00737987 0.04933857 0.01418688 0.03771221 0.01546307
 0.02518209]",[9.6260101e-01 2.4879928e-04 9.0772025e-03 2.8072977e-02],[9.9999601e-01 3.9680563e-06],"[9.3038443e-06 4.8838956e-06 4.1452640e-05 2.2257589e-05 1.2181414e-04
 3.1988393e-03 1.1126350e-01 8.2036573e-01 6.4972259e-02]","[(339, 202) (715, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_8_face0.png,Middle Eastern,White,Male,60-69,"[8.5960217e-02 2.6412720e-03 5.4282084e-02 5.0481263e-04 1.9601053e-03
 1.4318587e-02 8.4033293e-01]",[0.74816406 0.00202602 0.00353682 0.24627309],[9.999274e-01 7.259642e-05],"[2.89271757e-05 2.03019772e-05 1.20425910e-04 4.44893958e-05
 1.12083704e-04 1.24939985e-03 6.08270280e-02 7.64726639e-01
 1.72870770e-01]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_30_face0.png,Middle Eastern,White,Male,60-69,"[0.3250223  0.00117212 0.12650572 0.00521397 0.01015621 0.00646708
 0.52546257]",[9.8423189e-01 4.6080822e-04 1.8407243e-03 1.3466625e-02],[9.9946326e-01 5.3667725e-04],"[2.3140595e-04 1.5621103e-04 3.6228614e-04 5.7625533e-05 2.6956236e-04
 2.0324043e-03 6.9367193e-02 6.1191863e-01 3.1560472e-01]","[(326, 267) (640, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_9_face0.png,Middle Eastern,White,Male,60-69,"[0.2819815  0.02000806 0.13800332 0.01516385 0.03940424 0.0229138
 0.4825252 ]",[0.87871075 0.00397297 0.0077751  0.10954117],[9.997977e-01 2.022633e-04],"[2.4112764e-05 1.6663857e-05 5.1647781e-05 2.3073952e-05 5.6075885e-05
 4.3733296e-04 2.0015663e-02 5.2589101e-01 4.5348436e-01]","[(400, 181) (582, 362)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_3_face0.png,White,White,Male,60-69,"[0.91155845 0.00197278 0.03272135 0.0064426  0.00712397 0.00234973
 0.03783095]",[0.8184322  0.0169619  0.00526157 0.1593444 ],[9.9996567e-01 3.4391982e-05],"[2.81884786e-05 1.20477471e-05 8.42180743e-05 4.32555862e-05
 1.21681995e-04 9.77719203e-04 5.65173030e-02 7.76119053e-01
 1.66096523e-01]","[(390, 136) (651, 398)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_47_face0.png,White,White,Male,60-69,"[0.56687576 0.00242241 0.19135338 0.00310728 0.01590269 0.02631437
 0.19402401]",[9.6152043e-01 1.0396265e-04 4.7773641e-04 3.7897933e-02],[9.9996322e-01 3.6785586e-05],"[2.7330272e-05 2.2262602e-05 1.6423645e-04 3.1630436e-05 9.2923809e-05
 1.2740106e-03 6.9515713e-02 7.9667538e-01 1.3219653e-01]","[(385, 185) (602, 403)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_39_face0.png,White,White,Male,60-69,"[0.68664616 0.00100414 0.12183534 0.01116621 0.008311   0.00704928
 0.16398789]",[9.6608353e-01 1.9929740e-04 1.5261190e-02 1.8455945e-02],[9.999162e-01 8.380225e-05],"[2.3972625e-05 1.3303830e-05 6.8060486e-05 7.9154352e-06 3.6143138e-05
 6.0406805e-04 6.9082960e-02 8.0474812e-01 1.2541541e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_35_face0.png,White,White,Male,60-69,"[3.7892094e-01 3.5478820e-03 2.7218929e-01 2.7782307e-04 1.1346202e-03
 1.2087857e-02 3.3184159e-01]",[9.8918915e-01 2.1202466e-03 3.7185434e-04 8.3187716e-03],[9.9985051e-01 1.4950859e-04],"[4.0133615e-05 1.3113174e-05 6.3898529e-05 1.7788756e-05 2.4950644e-04
 5.4603019e-03 2.0372069e-01 7.3152798e-01 5.8906604e-02]","[(382, 181) (564, 362)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_38_face0.png,Middle Eastern,White,Male,60-69,"[0.0718214  0.00242146 0.04935224 0.00268848 0.00400661 0.00271264
 0.8669972 ]",[0.81023324 0.00946353 0.08906274 0.09124043],[9.9995196e-01 4.8097787e-05],"[1.2729602e-04 3.8798018e-05 8.1553284e-05 2.2663393e-05 8.0343430e-05
 7.8758452e-04 4.1978590e-02 7.1206266e-01 2.4482058e-01]","[(430, 272) (646, 490)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_31_face0.png,Latino_Hispanic,White,Male,60-69,"[0.3309937  0.00233465 0.3887371  0.05773195 0.05391173 0.00399244
 0.16229852]",[0.8937433  0.00163266 0.04937661 0.05524743],[9.999544e-01 4.560229e-05],"[8.8260444e-05 2.6129303e-05 5.8361991e-05 1.7095037e-05 1.3633235e-04
 1.9357798e-03 9.6521959e-02 8.1909084e-01 8.2125224e-02]","[(294, 261) (744, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_44_face0.png,Middle Eastern,White,Male,60-69,"[0.16759357 0.00300593 0.21762697 0.01715809 0.02186522 0.01812194
 0.5546282 ]",[0.7665113  0.00111572 0.0427035  0.1896694 ],[9.999023e-01 9.768169e-05],"[1.6560687e-05 5.8958685e-06 4.5729379e-05 2.1379738e-05 5.0569244e-05
 3.8343389e-04 4.0106148e-02 7.7600104e-01 1.8336923e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_4_face0.png,White,White,Male,70+,"[4.9038404e-01 1.9626059e-04 3.6408506e-02 1.9150883e-03 3.4705433e-03
 9.1607114e-03 4.5846489e-01]",[9.7292936e-01 7.0270362e-05 4.3072639e-04 2.6569635e-02],[9.992003e-01 7.997395e-04],"[3.0735348e-06 1.8278870e-06 7.3043975e-06 2.2685131e-06 8.1949820e-06
 1.3396323e-04 1.6824896e-02 4.8621070e-01 4.9680778e-01]","[(407, 207) (624, 424)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_21_face0.png,Latino_Hispanic,White,Male,60-69,"[0.316902   0.03748205 0.3562363  0.00161772 0.01463328 0.0507825
 0.22234604]",[0.8486744  0.00239442 0.00473706 0.1441941 ],[9.9999779e-01 2.2532768e-06],"[6.7140034e-05 4.8041838e-05 1.9512318e-04 3.5579113e-05 1.4308190e-04
 2.2673742e-03 8.6421385e-02 8.5980982e-01 5.1012497e-02]","[(202, 183) (743, 724)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_23_face0.png,White,White,Male,60-69,"[0.7026142  0.00209147 0.05138597 0.00493783 0.00430247 0.00810507
 0.22656289]",[9.7515023e-01 3.9380981e-04 9.5975242e-04 2.3496246e-02],[9.9998355e-01 1.6419648e-05],"[2.2835093e-05 6.8019403e-06 5.1269537e-05 3.1411131e-05 1.2689529e-04
 1.6861971e-03 1.1842348e-01 8.2943076e-01 5.0220400e-02]","[(341, 185) (559, 403)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_15_face0.png,White,Indian,Male,70+,"[0.38925704 0.02372165 0.15529206 0.01512239 0.03450758 0.02608121
 0.35601807]",[0.34522897 0.2781794  0.02942918 0.34716246],[0.99455965 0.00544035],"[1.4607557e-05 2.6670776e-05 4.8559545e-05 1.5484198e-05 6.0358932e-05
 5.0411461e-04 1.5752776e-02 3.7753126e-01 6.0604620e-01]","[(358, 235) (670, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_6_face0.png,Latino_Hispanic,White,Male,60-69,"[0.07633526 0.01097482 0.6803866  0.00196325 0.00917132 0.04010857
 0.1810602 ]",[0.8177121  0.00298757 0.00741054 0.17188983],[9.9998766e-01 1.2296809e-05],"[5.4109110e-05 1.3664347e-05 7.0831811e-05 1.1145166e-05 7.6098993e-05
 1.3076398e-03 9.7616889e-02 8.4304202e-01 5.7807565e-02]","[(337, 136) (599, 398)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_chef_75 years old/chef_75 years old_13_face0.png,Middle Eastern,White,Male,60-69,"[0.19413272 0.00257185 0.09127848 0.00418359 0.00953915 0.01157781
 0.68671644]",[9.0260154e-01 8.3839823e-04 3.4462032e-03 9.3113914e-02],[9.9997211e-01 2.7907796e-05],"[1.00372934e-04 5.58126449e-05 1.42318851e-04 1.46592729e-05
 8.14488667e-05 1.06299587e-03 6.44950718e-02 7.96593726e-01
 1.37453645e-01]","[(302, 316) (677, 692)]"
