image,age_insightface,gender_insightface
chef_indian_prompt_1_18.png,34,1
chef_indian_prompt_1_8.png,36,1
chef_indian_prompt_0_31.png,44,1
chef_indian_prompt_1_15.png,34,1
chef_indian_prompt_1_23.png,39,1
chef_indian_prompt_0_21.png,55,1
chef_indian_prompt_0_2.png,38,1
chef_indian_prompt_1_2.png,42,1
chef_indian_prompt_1_42.png,38,1
chef_indian_prompt_1_19.png,37,1
chef_indian_prompt_0_16.png,35,1
chef_indian_prompt_0_44.png,46,1
chef_indian_prompt_0_43.png,34,1
chef_indian_prompt_1_33.png,35,1
chef_indian_prompt_0_32.png,34,1
chef_indian_prompt_0_46.png,46,1
chef_indian_prompt_1_34.png,46,1
chef_indian_prompt_1_41.png,37,1
chef_indian_prompt_1_26.png,36,1
chef_indian_prompt_0_1.png,37,1
chef_indian_prompt_0_45.png,38,1
chef_indian_prompt_0_42.png,41,1
chef_indian_prompt_1_6.png,50,1
chef_indian_prompt_1_14.png,38,1
chef_indian_prompt_1_38.png,52,1
chef_indian_prompt_1_0.png,38,1
chef_indian_prompt_0_26.png,36,1
chef_indian_prompt_0_41.png,42,1
chef_indian_prompt_1_11.png,35,1
chef_indian_prompt_0_13.png,39,1
chef_indian_prompt_1_39.png,35,1
chef_indian_prompt_1_45.png,37,1
chef_indian_prompt_0_23.png,39,1
chef_indian_prompt_1_9.png,36,1
chef_indian_prompt_1_12.png,42,1
chef_indian_prompt_1_47.png,36,1
chef_indian_prompt_1_35.png,35,1
chef_indian_prompt_0_39.png,45,1
chef_indian_prompt_0_38.png,56,1
chef_indian_prompt_1_44.png,42,1
chef_indian_prompt_0_33.png,36,1
chef_indian_prompt_0_36.png,34,1
chef_indian_prompt_1_5.png,39,1
chef_indian_prompt_1_36.png,28,1
chef_indian_prompt_1_24.png,55,1
chef_indian_prompt_0_9.png,35,1
chef_indian_prompt_0_6.png,48,1
chef_indian_prompt_0_12.png,36,1
chef_indian_prompt_1_27.png,34,1
chef_indian_prompt_0_15.png,39,1
chef_indian_prompt_0_35.png,37,1
chef_indian_prompt_1_1.png,38,1
chef_indian_prompt_0_20.png,33,1
chef_indian_prompt_0_8.png,41,1
chef_indian_prompt_1_4.png,37,1
chef_indian_prompt_1_46.png,45,1
chef_indian_prompt_1_32.png,34,1
chef_indian_prompt_1_17.png,35,1
chef_indian_prompt_1_29.png,37,1
chef_indian_prompt_0_34.png,46,1
chef_indian_prompt_0_49.png,52,1
chef_indian_prompt_1_40.png,37,1
chef_indian_prompt_0_17.png,39,1
chef_indian_prompt_1_37.png,41,1
chef_indian_prompt_1_30.png,37,1
chef_indian_prompt_0_29.png,50,1
chef_indian_prompt_1_21.png,37,1
chef_indian_prompt_0_27.png,38,1
chef_indian_prompt_0_10.png,38,1
chef_indian_prompt_1_10.png,36,1
chef_indian_prompt_1_16.png,36,1
chef_indian_prompt_0_14.png,39,1
chef_indian_prompt_1_3.png,35,1
chef_indian_prompt_0_5.png,44,1
chef_indian_prompt_0_4.png,44,1
chef_indian_prompt_0_18.png,30,1
chef_indian_prompt_1_13.png,37,1
chef_indian_prompt_0_11.png,35,1
chef_indian_prompt_0_3.png,54,1
chef_indian_prompt_0_22.png,43,1
chef_indian_prompt_0_48.png,38,1
chef_indian_prompt_0_37.png,37,1
chef_indian_prompt_0_47.png,40,1
chef_indian_prompt_0_19.png,39,1
chef_indian_prompt_0_24.png,59,1
chef_indian_prompt_0_28.png,38,1
chef_indian_prompt_1_48.png,44,1
chef_indian_prompt_0_0.png,46,1
chef_indian_prompt_1_7.png,33,1
chef_indian_prompt_1_25.png,45,1
chef_indian_prompt_1_20.png,31,1
chef_indian_prompt_0_7.png,35,1
chef_indian_prompt_1_28.png,37,1
chef_indian_prompt_1_22.png,40,1
chef_indian_prompt_1_43.png,35,1
chef_indian_prompt_0_30.png,24,1
chef_indian_prompt_0_40.png,37,1
chef_indian_prompt_1_49.png,40,1
chef_indian_prompt_0_25.png,44,1
chef_indian_prompt_1_31.png,43,1
