age_insightface,gender_insightface,image
28.0,1.0,teacher_asian_16.png
66.0,0.0,teacher_asian_3.png
,,teacher_asian_19.png
34.0,0.0,teacher_asian_10.png
35.0,0.0,teacher_asian_20.png
42.0,0.0,teacher_asian_49.png
39.0,0.0,teacher_asian_11.png
44.0,0.0,teacher_asian_2.png
31.0,0.0,teacher_asian_31.png
28.0,0.0,teacher_asian_39.png
,,teacher_asian_46.png
42.0,0.0,teacher_asian_41.png
24.0,1.0,teacher_asian_32.png
37.0,0.0,teacher_asian_36.png
38.0,0.0,teacher_asian_47.png
31.0,0.0,teacher_asian_7.png
31.0,0.0,teacher_asian_17.png
30.0,0.0,teacher_asian_14.png
48.0,0.0,teacher_asian_21.png
30.0,0.0,teacher_asian_24.png
32.0,0.0,teacher_asian_43.png
57.0,0.0,teacher_asian_9.png
60.0,0.0,teacher_asian_1.png
31.0,0.0,teacher_asian_12.png
32.0,0.0,teacher_asian_33.png
25.0,0.0,teacher_asian_18.png
27.0,0.0,teacher_asian_4.png
31.0,0.0,teacher_asian_29.png
31.0,0.0,teacher_asian_44.png
24.0,0.0,teacher_asian_48.png
25.0,0.0,teacher_asian_28.png
33.0,0.0,teacher_asian_42.png
54.0,0.0,teacher_asian_37.png
29.0,0.0,teacher_asian_45.png
28.0,0.0,teacher_asian_35.png
33.0,0.0,teacher_asian_34.png
25.0,0.0,teacher_asian_22.png
33.0,0.0,teacher_asian_30.png
34.0,0.0,teacher_asian_38.png
33.0,0.0,teacher_asian_26.png
37.0,0.0,teacher_asian_13.png
42.0,0.0,teacher_asian_8.png
33.0,0.0,teacher_asian_25.png
43.0,0.0,teacher_asian_0.png
29.0,0.0,teacher_asian_40.png
27.0,0.0,teacher_asian_23.png
45.0,0.0,teacher_asian_15.png
47.0,0.0,teacher_asian_5.png
48.0,0.0,teacher_asian_6.png
36.0,0.0,teacher_asian_27.png
