age_insightface,gender_insightface,image
61.0,1.0,judge_asian_6.png
63.0,1.0,judge_asian_17.png
55.0,1.0,judge_asian_23.png
56.0,1.0,judge_asian_8.png
52.0,1.0,judge_asian_18.png
33.0,1.0,judge_asian_10.png
64.0,1.0,judge_asian_0.png
,,judge_asian_32.png
73.0,1.0,judge_asian_49.png
34.0,1.0,judge_asian_48.png
61.0,1.0,judge_asian_28.png
66.0,1.0,judge_asian_20.png
65.0,1.0,judge_asian_5.png
67.0,1.0,judge_asian_38.png
66.0,1.0,judge_asian_11.png
56.0,1.0,judge_asian_9.png
62.0,1.0,judge_asian_43.png
73.0,1.0,judge_asian_29.png
59.0,1.0,judge_asian_45.png
49.0,1.0,judge_asian_36.png
53.0,1.0,judge_asian_2.png
70.0,1.0,judge_asian_33.png
47.0,1.0,judge_asian_35.png
36.0,1.0,judge_asian_31.png
64.0,1.0,judge_asian_1.png
60.0,1.0,judge_asian_22.png
66.0,1.0,judge_asian_47.png
53.0,1.0,judge_asian_34.png
58.0,1.0,judge_asian_27.png
75.0,1.0,judge_asian_40.png
71.0,1.0,judge_asian_15.png
53.0,1.0,judge_asian_41.png
48.0,1.0,judge_asian_4.png
28.0,1.0,judge_asian_26.png
42.0,1.0,judge_asian_7.png
59.0,1.0,judge_asian_13.png
54.0,1.0,judge_asian_37.png
49.0,1.0,judge_asian_42.png
59.0,1.0,judge_asian_16.png
66.0,1.0,judge_asian_19.png
68.0,1.0,judge_asian_30.png
72.0,1.0,judge_asian_44.png
53.0,1.0,judge_asian_21.png
58.0,1.0,judge_asian_25.png
54.0,1.0,judge_asian_39.png
39.0,1.0,judge_asian_14.png
57.0,1.0,judge_asian_24.png
64.0,1.0,judge_asian_12.png
,,judge_asian_3.png
56.0,1.0,judge_asian_46.png
