group,category,percentage
age,Middle,52.94117647058824
age,Old,11.76470588235294
age,Young,35.294117647058826
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,16.176470588235293
intersection,Middle_Male_Black,14.705882352941178
intersection,Middle_Male_Indian,10.294117647058822
intersection,Middle_Male_White,11.76470588235294
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,4.411764705882353
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,5.88235294117647
intersection,Old_Male_White,1.4705882352941175
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,2.941176470588235
intersection,Young_Male_Black,10.294117647058822
intersection,Young_Male_Indian,11.76470588235294
intersection,Young_Male_White,10.294117647058822
race,Asian,23.52941176470588
race,Black,25.0
race,Indian,27.94117647058824
race,White,23.52941176470588
