group,category,percentage
age,Middle,17.142857142857142
age,Old,21.428571428571427
age,Young,61.42857142857143
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,1.4285714285714286
intersection,Middle_Female_Black,1.4285714285714286
intersection,Middle_Female_Indian,2.857142857142857
intersection,Middle_Female_White,11.428571428571429
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,2.857142857142857
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,18.571428571428573
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,24.285714285714285
intersection,Young_Female_Black,18.571428571428573
intersection,Young_Female_Indian,7.142857142857142
intersection,Young_Female_White,11.428571428571429
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,25.71428571428571
race,Black,22.857142857142858
race,Indian,10.0
race,White,41.42857142857143
