image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"cashier_female, middle aged, asian_103.png",Female,Middle,Asian,Female,Female,Female,True,[3.4080655e-05 9.9996597e-01],"[0.00032495155999999996, 0.9996751]",30-39,32,27,Middle,Young,True,"[2.7081509e-08 4.9577447e-06 3.7126141e-03 4.2565259e-01 5.4045272e-01
 2.9449167e-02 7.0339011e-04 2.4418050e-05 1.0315231e-07]",3,Asian,Asian,True,0,[399 198 549 349]
"cashier_female, middle aged, asian_108.png",Female,Young,Asian,Female,Female,Female,True,[3.0789819e-05 9.9996924e-01],"[0.00019432023, 0.99980576]",20-29,32,42,Young,Middle,False,"[2.0422868e-07 2.8360984e-04 4.5189179e-02 8.0340546e-01 1.4830248e-01
 2.7824109e-03 3.5213801e-05 1.4575459e-06 2.3261418e-08]",7,Asian,Asian,True,0,[294 394 608 707]
"cashier_female, middle aged, asian_112.png",Female,Young,Asian,Female,Female,Female,True,[3.841067e-06 9.999962e-01],"[1.9091419e-06, 0.9999981]",20-29,32,36,Young,Middle,False,"[3.1017442e-09 2.8761888e-06 1.4952211e-02 8.1139177e-01 1.7188053e-01
 1.7629509e-03 9.3972940e-06 1.8631910e-07 1.1284981e-09]",7,Asian,Asian,True,0,[385 229 602 446]
"cashier_female, middle aged, asian_21.png",Female,Young,Asian,Female,Female,Female,True,[1.1518666e-07 9.9999994e-01],"[0.0005103153400000001, 0.9994897]",20-29,31,26,Young,Young,False,"[4.0126329e-09 3.1246698e-05 4.3808676e-02 8.9494818e-01 6.0504206e-02
 7.0628850e-04 1.2876092e-06 4.6369710e-08 3.3271205e-10]",6,Asian,Asian,True,0,[263 165 640 540]
"cashier_female, middle aged, asian_54.png",Female,Young,Asian,Female,Female,Female,True,[2.2743077e-05 9.9997723e-01],"[3.7335775e-09, 1.0]",20-29,30,31,Young,Middle,False,"[7.96174504e-08 5.42040361e-05 1.50241535e-02 7.03774512e-01
 2.73447067e-01 7.58028449e-03 1.15706804e-04 3.95188863e-06
 3.06633119e-08]",5,Asian,Asian,True,0,[385 360 602 578]
"cashier_female, middle aged, asian_77.png",Female,Young,Asian,Female,Female,Female,True,[1.9021679e-06 9.9999809e-01],"[0.00017023092, 0.9998298]",20-29,31,32,Young,Middle,False,"[3.91413231e-08 5.21330949e-05 2.21430752e-02 6.89557850e-01
 2.80122995e-01 8.01084749e-03 1.08744636e-04 4.28164913e-06
 3.12559827e-08]",6,Asian,Asian,True,0,[407 229 624 446]
"cashier_female, middle aged, black_115.png",Female,Young,Black,Female,Female,Female,True,[7.066262e-06 9.999929e-01],"[0.00032882213999999997, 0.99967125]",20-29,32,34,Young,Middle,False,"[2.3025668e-09 2.0574410e-06 3.8897572e-03 6.0855967e-01 3.8087758e-01
 6.6024680e-03 6.8183945e-05 2.5164874e-07 1.3732547e-09]",7,Black,Black,True,0,[358 235 670 549]
"cashier_female, middle aged, black_63.png",Female,Middle,Black,Female,Female,Female,True,[3.068114e-04 9.996932e-01],"[5.649314e-05, 0.9999435]",30-39,33,35,Middle,Middle,True,"[3.4667696e-07 6.7584087e-06 7.0152391e-04 7.3010124e-02 6.1675179e-01
 2.8244016e-01 2.6549611e-02 5.3262338e-04 7.0496881e-06]",2,Black,Black,True,0,[363 189 624 450]
"cashier_female, middle aged, black_9.png",Female,Young,Black,Female,Female,Female,True,[1.5750986e-05 9.9998426e-01],"[5.8852049999999995e-06, 0.9999941]",20-29,31,31,Young,Middle,False,"[5.1226859e-08 1.2386874e-05 7.2499900e-03 5.6031203e-01 4.2050806e-01
 1.1697617e-02 2.1860439e-04 1.2552223e-06 9.1556025e-09]",6,Black,Black,True,0,[363  84 624 344]
"cashier_female, middle aged, indian_100.png",Female,Young,Indian,Female,Female,Female,True,[6.7584665e-04 9.9932408e-01],"[0.08161269, 0.9183874]",20-29,31,27,Young,Young,False,"[9.2059742e-07 6.6952722e-04 4.4693649e-02 7.9468620e-01 1.5417631e-01
 5.6288787e-03 1.3945108e-04 4.9099444e-06 1.4199023e-07]",6,Indian,Indian,True,0,[339 240 715 615]
