image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
chef_20 years old_1.png,35,Man,latino hispanic,neutral,1.0,2.1638386,97.83615,33.184628,10.985714,3.882911,9.968117,6.727494,35.251137,0.02653632,3.1329716e-08,0.00047118036,0.002984909,0.7873659,4.470338e-08,99.18264
chef_20 years old_2.png,27,Man,latino hispanic,neutral,1.0,0.066265136,99.93374,14.944803,11.621217,2.1313508,14.29694,7.9121494,49.09354,0.03242173,8.269853e-09,0.0009678758,0.04158661,0.22757527,0.00035012575,99.697105
chef_20 years old_41.png,25,Man,middle eastern,neutral,1.0,0.07700025,99.923004,0.9239679,3.634819,0.48731646,35.937378,37.11534,21.90118,7.695901e-06,1.3779329e-12,0.013814637,0.0031935582,0.68155366,4.586539e-05,99.30138
chef_20 years old_23.png,27,Man,middle eastern,happy,1.0,0.054702215,99.9453,0.2040534,4.1724596,0.14716427,20.19774,56.608574,18.670013,2.1025615e-09,4.480213e-19,3.9231947e-14,99.965454,2.578748e-08,3.892409e-08,0.03454733
chef_20 years old_5.png,29,Man,latino hispanic,neutral,1.0,0.006017186,99.99398,0.87713814,3.6039689,0.47166738,34.809048,25.134415,35.103764,0.00023168226,2.5869837e-16,5.482543e-07,0.0010556743,0.003936738,6.0737537e-10,99.99478
chef_20 years old_11.png,28,Man,white,neutral,1.0,0.008362535,99.99163,0.00025267462,0.0050526108,0.00015127803,89.076324,8.79826,2.1199605,2.7754612,6.547152e-07,0.0009668274,0.1784086,0.38816667,1.4673836e-05,96.65698
chef_20 years old_37.png,32,Man,middle eastern,neutral,1.0,0.08594286,99.91405,0.27899757,1.9081283,0.12709454,39.396664,42.310017,15.979093,0.023526425,2.2428305e-12,5.4551758e-05,0.004513443,0.046297874,7.5381504e-05,99.92554
chef_20 years old_43.png,28,Man,middle eastern,neutral,1.0,0.018351229,99.98165,0.44127038,1.8512869,0.20356758,38.366585,44.404583,14.73271,0.009885979,5.660885e-07,0.00881203,0.3739252,0.7505952,2.7428255e-06,98.85678
chef_20 years old_46.png,30,Man,middle eastern,happy,1.0,0.15705514,99.84295,0.76910067,3.333975,0.34589687,29.052883,39.491795,27.006355,0.00010699703,8.495517e-10,0.0029830625,95.199905,0.51173526,1.5810596e-05,4.2852545
chef_20 years old_36.png,33,Man,latino hispanic,neutral,1.0,0.83624506,99.16375,26.227036,16.074179,4.105916,3.7985075,1.9752731,47.819088,0.014688873,2.0137938e-06,0.040036704,2.2192693,0.41187596,0.00097344094,97.313156
chef_20 years old_17.png,24,Man,latino hispanic,happy,1.0,0.026366057,99.97364,8.514627,5.588204,1.6849273,15.96864,11.967214,56.276386,2.0024981e-07,2.2285449e-13,0.0005357648,96.82199,8.43828e-05,2.8028298e-05,3.1773574
chef_20 years old_8.png,33,Man,latino hispanic,happy,1.0,0.10123001,99.89877,12.641049,11.1443815,3.4219546,15.679049,11.124236,45.989334,6.312026e-05,5.595633e-07,4.1212997,87.02584,0.19231638,0.00062549213,8.659856
chef_20 years old_25.png,29,Man,middle eastern,neutral,1.0,0.080615506,99.91939,0.7922299,7.711944,0.9963478,16.277634,51.463337,22.75851,0.0021010134,7.1722567e-10,0.0010494998,1.2166345,0.006016477,0.0002806986,98.773926
chef_20 years old_33.png,29,Man,latino hispanic,neutral,1.0,0.017842706,99.98216,9.206041,12.690248,3.4280102,13.123902,14.356966,47.19483,0.017610528,4.051767e-08,0.013041696,49.43655,0.21900058,4.938616e-05,50.313747
chef_20 years old_9.png,24,Man,white,neutral,1.0,0.0106217675,99.98938,0.7406291,2.595448,0.15488496,36.30691,29.52128,30.68084,7.0801005e-05,1.5725152e-10,1.3416035e-05,0.08508036,0.013584779,5.9427784e-06,99.901245
