image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
teacher_middle aged_prompt_0_3.png,45,Man,white,neutral,1.0,0.055446617,99.94455,0.066643186,0.43733647,0.023706926,66.040276,20.066277,13.365756,0.06321853,5.5410825e-11,2.7190295e-05,45.38977,0.00061289273,2.1079049e-07,54.546375
teacher_middle aged_prompt_1_15.png,32,Man,white,neutral,1.0,0.012136134,99.98786,0.0005115769,0.0022551583,7.898127e-05,94.9574,2.3333035,2.706463,0.7956147,1.4809048e-05,0.0013130856,11.398239,5.3732147,0.00033572037,82.43127
teacher_middle aged_prompt_1_38.png,31,Man,white,neutral,1.0,0.13660821,99.863396,0.41091287,0.6903283,0.12034176,69.344864,18.291498,11.142054,0.0032594132,3.9616177e-09,0.0001359163,48.028805,0.24466507,5.6429933e-08,51.72314
teacher_middle aged_prompt_1_43.png,33,Woman,white,happy,1.0,98.31404,1.6859593,0.00049364805,0.0026927928,8.007508e-05,96.811714,1.6735501,1.5114731,0.36550742,2.1104933e-10,4.968281e-05,99.58455,0.00021051324,0.016514521,0.03316431
teacher_middle aged_prompt_1_49.png,37,Man,white,happy,1.0,0.02446738,99.97553,0.71485066,3.9867013,0.5996801,38.991505,34.18275,21.52452,0.00020332675,2.7964423e-13,2.8600988e-10,99.63228,0.0001232583,7.943544e-10,0.36739573
teacher_middle aged_prompt_0_40.png,47,Man,white,neutral,1.0,0.0061136344,99.99388,0.5273655,1.5828058,0.24183217,46.705242,21.304218,29.638542,19.52796,3.9116594e-06,0.039217975,2.0591152,21.16095,2.0476093e-05,57.212734
teacher_middle aged_prompt_1_14.png,34,Man,middle eastern,happy,1.0,0.00017372415,99.999825,0.28137606,8.279793,0.32070932,16.009466,51.215443,23.893213,0.021994704,4.1365543e-05,0.00080027664,94.92167,0.0065155076,0.00082848815,5.0481577
teacher_middle aged_prompt_0_22.png,33,Man,middle eastern,happy,1.0,0.04582406,99.95418,3.0253887,8.451434,1.84996,25.51118,37.26716,23.894876,3.3042413e-09,3.0085781e-18,8.562722e-13,99.98161,3.2983223e-09,3.9176092e-13,0.018391743
teacher_middle aged_prompt_0_21.png,46,Man,white,happy,1.0,0.029379353,99.97062,0.00012086508,0.0027061524,2.053855e-05,97.87991,1.42354,0.6937066,6.1492753,6.9864134e-13,1.2733417e-05,93.45285,0.013151076,1.1245847e-06,0.3847098
teacher_middle aged_prompt_1_39.png,37,Man,white,neutral,1.0,0.011239229,99.98876,0.012325873,0.045228,0.0015154599,86.336006,6.636978,6.9679484,0.39141664,1.9658206e-13,6.4883548e-06,0.0069981613,0.08004299,1.0589364e-06,99.52154
teacher_middle aged_prompt_0_37.png,47,Man,white,angry,1.0,0.22466464,99.77533,0.000859553,0.00295897,0.00010616224,96.79596,1.7380155,1.4620996,61.62921,6.357194e-07,0.0040686163,17.640165,1.3005952,0.0020421213,19.423918
teacher_middle aged_prompt_0_42.png,38,Woman,white,neutral,1.0,62.380672,37.619324,1.1355984e-08,7.615879e-09,2.7547891e-11,99.99141,0.0031136624,0.005478346,1.2428141,2.9101202e-05,1.3103775,9.026216,2.846158,2.1684284,83.405975
teacher_middle aged_prompt_1_31.png,35,Man,white,neutral,1.0,0.0032319499,99.99677,0.122419104,0.3945283,0.013245259,66.08583,18.020332,15.363643,0.0001924295,6.88599e-15,2.1598991e-07,5.9214954,0.0017381234,2.0106752e-08,94.07658
teacher_middle aged_prompt_0_16.png,41,Man,white,angry,1.0,0.00045814022,99.99955,0.0016182017,0.022326916,0.0011337494,87.39478,6.2624955,6.3176417,53.70352,0.0023498544,0.16643365,0.05005627,29.044952,0.0006137882,17.032074
teacher_middle aged_prompt_1_34.png,48,Man,white,neutral,1.0,0.033315584,99.96668,0.008502937,0.024096834,0.0017448381,95.69925,2.700771,1.5656366,0.011296039,7.489217e-14,7.1231085e-08,24.47031,0.0062863166,8.867126e-10,75.51211
teacher_middle aged_prompt_0_46.png,38,Man,white,happy,1.0,0.001231793,99.99877,0.39708695,2.1833935,0.20686541,46.38551,30.372604,20.454542,0.036445368,1.4814015e-11,1.4452701e-07,95.58455,0.0007285484,5.9094864e-06,4.378274
teacher_middle aged_prompt_0_32.png,45,Man,white,happy,1.0,0.0021299908,99.99786,0.0006213213,0.050686643,0.00034763073,85.06711,13.616163,1.2650802,0.518345,1.570549e-06,0.007989156,74.78776,7.5635953,7.070238e-06,17.122313
teacher_middle aged_prompt_0_10.png,39,Man,white,neutral,1.0,0.00067679724,99.99932,0.0008254715,0.0021658842,4.3137916e-05,97.05978,1.7229556,1.2142364,2.3858915e-06,1.9987949e-13,0.00045181633,40.82592,0.004943666,6.5008484e-05,59.168617
teacher_middle aged_prompt_0_17.png,44,Man,white,neutral,1.0,0.013978114,99.986015,0.00012853731,0.0053725704,7.706831e-05,96.34092,3.0005054,0.6529958,1.49253565e-05,1.0003181e-06,0.0017258213,28.13418,0.15699425,1.4833716e-05,71.70707
teacher_middle aged_prompt_0_14.png,37,Man,white,fear,1.0,0.048235934,99.95177,3.2037715e-08,3.1682347e-08,4.818449e-11,99.9827,0.010837792,0.006472288,1.2209705,6.607809e-08,61.021202,0.355658,0.1369558,0.011011598,37.254208
teacher_middle aged_prompt_1_35.png,35,Woman,white,neutral,1.0,99.654205,0.34579906,0.00054260454,0.00027865413,4.7135686e-06,99.37595,0.28836483,0.3348472,5.714573,2.5756663e-05,0.016400162,2.8706918,0.13939984,0.07065515,91.188255
teacher_middle aged_prompt_1_41.png,33,Man,white,happy,1.0,0.011687764,99.988304,1.6087888e-06,9.4859824e-05,2.6508144e-07,99.15527,0.5519743,0.29264995,0.0003865943,7.0642026e-14,5.6520155e-10,99.991295,2.110785e-05,1.4529744e-12,0.008289402
teacher_middle aged_prompt_1_16.png,37,Man,white,neutral,1.0,0.0051034316,99.994896,0.010978373,0.21170887,0.003538383,82.92865,12.096636,4.7484846,2.3582919,2.8882698e-07,0.00049231004,0.44886133,1.1742432,5.955026e-06,96.018105
teacher_middle aged_prompt_0_33.png,34,Man,white,neutral,1.0,0.0009327442,99.99907,8.453952e-05,0.063568085,0.00015832379,56.0232,41.847466,2.0655239,0.030320823,2.6278044e-12,8.2274505e-07,22.015514,0.0042620776,5.8133693e-09,77.949905
teacher_middle aged_prompt_0_19.png,37,Man,white,happy,1.0,0.0009849294,99.99901,0.050076276,0.26436204,0.0071824184,78.384605,15.255188,6.03859,10.697577,1.4248692e-06,0.0007846541,64.53322,0.013191969,1.7722398,22.98299
