image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
teacher_40 years old_34.png,48,Man,white,happy,1.0,0.020714626,99.97929,0.024040636,0.39166984,0.025821716,78.3706,14.727383,6.460488,0.054587856,4.564469e-09,6.760074e-07,76.53218,0.1991945,2.7961414e-07,23.214039
teacher_40 years old_32.png,43,Man,white,neutral,1.0,0.0015968629,99.998405,6.039989e-05,0.008213914,5.2652136e-05,90.97631,8.030449,0.9849134,3.8224406,5.462058e-12,5.6251833e-06,31.834146,0.13351049,3.3720407e-05,64.20986
teacher_40 years old_16.png,43,Man,white,neutral,1.0,0.0001544712,99.99985,0.02073694,0.107412376,0.008290857,68.93135,11.5226755,19.409538,0.6603008,0.28981328,3.6719415,6.0652556,32.92957,0.30942568,56.073696
teacher_40 years old_15.png,44,Man,white,neutral,1.0,0.009842051,99.99015,0.81502944,4.584925,0.80230224,36.18456,25.652304,31.960886,16.880796,1.9423776,2.2763672,1.093582,5.4861965,0.04563974,72.27505
teacher_40 years old_49.png,35,Man,white,neutral,1.0,0.0006804778,99.99932,0.2549489,1.6621165,0.19600308,52.424717,25.012762,20.449457,34.4438,0.0023603588,3.4363542,0.02906974,12.845855,0.018657975,49.223907
teacher_40 years old_29.png,46,Man,middle eastern,neutral,1.0,0.011432508,99.98857,0.14685494,2.2587516,0.14871043,39.862396,47.422993,10.160291,6.2560152e-06,7.618569e-16,2.1278779e-09,7.174272,0.0018880833,1.8356472e-09,92.82384
teacher_40 years old_40.png,44,Man,middle eastern,neutral,1.0,0.0021996596,99.997795,1.4207052,9.369096,2.0935616,18.419153,38.475933,30.221542,12.7373295,0.000117385345,0.40296227,4.552094,3.1987135,0.0005089008,79.10828
teacher_40 years old_46.png,38,Man,middle eastern,happy,1.0,0.000468782,99.999535,3.5582368,10.961646,2.7285674,23.213043,32.127213,27.411293,7.880712e-05,2.4827525e-17,5.435957e-11,99.65796,1.2033613e-06,7.1348484e-07,0.3419666
teacher_40 years old_11.png,34,Man,white,happy,1.0,0.00502882,99.99497,0.021966219,0.04406371,0.006655443,91.52728,3.682441,4.717586,0.004385727,6.5111046e-13,1.0859831e-06,53.140438,0.0019801266,6.550362e-07,46.8532
teacher_40 years old_0.png,33,Man,middle eastern,happy,1.0,0.0047637923,99.99523,0.15217753,2.0558727,0.15160124,41.82031,45.380394,10.439646,4.1196477e-06,1.2689468e-18,2.701229e-11,60.152374,6.969021e-06,3.2515899e-09,39.84761
teacher_40 years old_37.png,47,Man,white,angry,1.0,0.025755616,99.97424,0.5184558,0.89405704,0.16042115,58.291,14.091158,26.044903,52.13076,1.9606054e-05,0.4109212,0.10011263,3.5935974,0.00062970293,43.763966
teacher_40 years old_9.png,37,Man,white,neutral,1.0,0.007325365,99.99267,0.028003523,0.16537614,0.012224765,76.24542,12.104339,11.444635,1.1533394,7.1030126e-07,0.0003780823,10.4084,2.5126982,3.5210335e-06,85.92518
teacher_40 years old_17.png,41,Man,white,neutral,1.0,0.0010788721,99.99892,9.686334e-05,0.005118003,5.127622e-05,96.893295,2.6020222,0.4994098,0.45633706,3.7281243e-08,3.444578e-05,32.419018,0.31146723,2.6523043e-05,66.81312
teacher_40 years old_27.png,37,Man,white,happy,1.0,0.18210739,99.817894,1.3126206,3.5098429,0.53641427,39.305847,37.38036,17.95492,5.415399e-05,2.6689216e-07,7.15787e-05,99.222664,1.7355688e-06,6.798031e-05,0.7771478
teacher_40 years old_1.png,41,Man,latino hispanic,happy,1.0,0.0013074958,99.99869,2.2845416,7.860998,3.7191954,29.930433,24.157257,32.047577,2.7047086,0.005945649,1.4075425,49.55889,2.0488818,0.005825242,44.268208
teacher_40 years old_5.png,37,Man,white,neutral,1.0,0.0018123803,99.998184,0.45924747,4.0218267,0.5799497,38.893692,38.24666,17.798624,33.43131,4.2548388e-07,0.0031376272,0.14385629,8.562995,1.0293594e-06,57.8587
teacher_40 years old_18.png,34,Man,white,angry,1.0,0.0044087116,99.99559,0.37573716,1.7312515,0.23935181,55.056374,18.199524,24.397764,58.63498,5.1143625e-06,0.14022638,2.9607046,0.9129057,0.0019949332,37.349186
teacher_40 years old_31.png,39,Man,white,neutral,1.0,0.0003558678,99.99964,0.34531724,2.102586,0.11182243,42.124966,30.710167,24.605145,0.03136193,3.239309e-06,0.0013390465,1.228537,0.5477059,0.00051299355,98.19053
teacher_40 years old_21.png,42,Man,white,neutral,1.0,0.0055145775,99.994484,0.19186814,0.712373,0.10318075,67.65089,17.485828,13.855868,3.298758,2.8797245e-07,0.019902304,0.7122523,0.37965706,0.021951722,95.567474
teacher_40 years old_14.png,33,Man,white,neutral,1.0,0.014422066,99.98557,0.0001293946,0.00039725538,3.7879595e-06,98.51657,0.7649241,0.7179758,2.6770926,3.3436431e-10,0.047299717,0.0076245973,0.030558687,0.0021443968,97.23527
teacher_40 years old_6.png,41,Man,white,neutral,1.0,0.005802771,99.994194,0.13117462,0.29100332,0.03392071,74.97896,14.268675,10.296268,2.1561618,2.3648684e-06,1.86214e-05,1.6864756,12.314859,1.8725675e-06,83.84248
teacher_40 years old_2.png,41,Man,middle eastern,neutral,1.0,0.004338643,99.99566,0.712766,9.197339,1.2699614,20.618044,50.885677,17.316214,2.0930946,4.2770672e-08,0.004257467,0.08601834,0.29953566,0.00031033976,97.51678
