image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
"writer_male, middle aged, indian_97.png",44,Man,indian,neutral,1.0,0.0033303068,99.99667,0.0028494,96.81232,0.027464429,0.07779515,1.727568,1.3520052,0.007470609,7.104277e-14,1.909483e-08,0.7873712,0.034419835,5.806225e-09,99.17074
"writer_female, elderly, indian_123.png",44,Woman,indian,neutral,1.0,90.26745,9.732557,1.5686687,80.932686,1.8327829,1.9751171,1.8190701,11.871677,0.09396094,3.21995e-07,0.012486593,1.4228526,0.28484938,0.029289214,98.15656
"writer_male, elderly, white_73.png",53,Man,white,neutral,1.0,1.1373585,98.86264,0.1501704,0.39307794,0.004509303,61.546116,34.20894,3.6971903,0.3127274,5.544631e-06,0.17286812,0.087161615,0.32419124,0.00089675165,99.10214
"writer_male, middle aged, asian_119.png",33,Man,asian,angry,1.0,0.01141016,99.988594,99.99713,0.00072381453,5.874331e-08,2.1490589e-05,9.203317e-10,0.0021281033,83.872345,0.013899025,2.196136,0.19211216,6.6351547,0.019067377,7.071283
"writer_male, young, black_17.png",25,Man,black,neutral,1.0,0.052636284,99.947365,1.765103e-16,9.310794e-13,100.0,2.5282275e-25,2.798897e-26,2.2045457e-17,38.28871,3.7160114e-06,0.15851028,0.054894976,2.173324,0.00015843283,59.324394
"writer_male, middle aged, asian_132.png",42,Man,asian,neutral,1.0,0.0012038728,99.998795,99.967514,0.003715435,5.101131e-06,0.0011507499,3.5728704e-07,0.027616393,0.09179034,1.9367037e-09,0.00015471445,0.0016463842,1.5471123,6.0042438e-09,98.3593
"writer_female, middle aged, asian_58.png",45,Woman,asian,neutral,1.0,99.98979,0.010197854,99.70601,0.097596824,1.5827105e-05,0.0066125263,2.1641014e-05,0.18974714,0.0011332013,1.8092311e-07,0.004406248,0.2025713,0.19832033,2.743422e-06,99.59357
"writer_female, elderly, white_45.png",53,Woman,latino hispanic,happy,1.0,99.73349,0.26650816,3.3458147,1.0186414,0.5167691,42.07237,8.736883,44.30953,0.0035053634,1.6343842e-05,0.54061085,51.83824,0.13662854,0.000823254,47.480183
"writer_male, young, white_27.png",24,Man,white,neutral,1.0,0.02799138,99.972,0.0016847254,0.034531504,0.00031650462,68.62091,26.866802,4.4757614,0.032396503,4.561314e-11,4.8374422e-06,0.0016143183,0.42222896,4.0065035e-10,99.543755
"writer_female, young, asian_70.png",29,Woman,asian,neutral,1.0,74.61775,25.382254,100.0,1.5017788e-06,1.2065524e-13,3.0715128e-08,9.868234e-15,2.53276e-06,0.0026144767,1.3475025e-10,7.0404496e-07,2.5125482,0.30150643,4.9022035e-09,97.183334
"writer_male, young, indian_137.png",31,Man,indian,neutral,1.0,0.030795442,99.96921,0.014399265,98.84088,0.31709355,0.012041242,0.010367932,0.80522305,0.1451356,4.4872743e-12,0.0003038015,6.527686e-05,0.056155205,1.8005144e-07,99.79835
"writer_male, young, asian_28.png",29,Man,asian,happy,1.0,0.006663978,99.99334,99.960815,0.010095188,3.0385108e-05,0.00078473036,2.6995374e-07,0.028263152,0.0114180045,5.053226e-09,0.024932439,73.785675,0.45229447,0.0036601732,25.722023
"writer_female, elderly, white_86.png",53,Woman,white,neutral,1.0,99.85392,0.14608137,0.037233476,0.026172202,0.00085950235,90.75502,3.3044205,5.876297,0.0019093612,3.6627072e-05,0.21176687,5.544809,0.33632153,0.00059402897,93.904564
"writer_male, young, indian_93.png",29,Man,indian,neutral,1.0,0.05609631,99.94391,0.00014387653,99.90237,0.036823224,0.0005842302,0.0004831282,0.059601508,1.6655568,6.978448e-10,0.0033967474,0.0072321445,0.47948486,0.00031224173,97.84402
"writer_male, young, white_116.png",25,Man,white,neutral,1.0,0.09946716,99.900536,0.04330162,0.062084675,0.0055708466,74.03451,6.0532837,19.801252,0.00038057216,2.2506164e-09,0.0037912051,0.06255644,0.5167767,0.007647519,99.40885
"writer_female, elderly, asian_69.png",54,Woman,asian,neutral,1.0,99.65947,0.34052458,97.68196,2.0795164,0.0029366075,0.008925183,0.00054003333,0.22612652,0.0019076449,8.8695444e-08,0.06542476,0.62098306,0.0606602,9.0984e-05,99.25093
"writer_male, middle aged, white_76.png",49,Man,white,neutral,1.0,0.009149391,99.990845,2.1215007,5.513314,1.9431044,38.114677,18.314657,33.99275,5.112583,5.879899e-10,3.7767815e-05,33.627598,2.215926,4.092768e-06,59.043854
"writer_male, elderly, white_2.png",53,Man,white,neutral,1.0,0.0031212654,99.99688,0.0710052,0.41681936,0.025460068,69.845535,16.084343,13.556847,0.5077629,6.8885186e-10,0.096962534,0.0009061725,0.38100076,8.2092936e-07,99.01337
"writer_male, middle aged, asian_115.png",50,Man,asian,neutral,1.0,0.09242821,99.90756,99.97698,0.009436688,8.040921e-06,0.0015314182,1.4830722e-06,0.012045271,9.165183,5.5484513e-08,0.3623966,10.80833,4.924213,0.0062932037,74.73358
"writer_male, elderly, white_54.png",55,Man,white,neutral,1.0,0.009245057,99.99075,3.1291666,1.8140464,0.25013494,57.70071,17.25673,19.84922,0.40635845,0.0095376875,2.856941,0.93067086,14.613474,0.010671103,81.172356
"writer_female, elderly, indian_47.png",43,Woman,indian,neutral,1.0,99.79182,0.20818372,0.004867508,99.04558,0.006659937,0.017088424,0.06492579,0.8608714,0.051061425,0.00036331348,0.02869741,0.96779585,29.035912,0.0014562967,69.91471
"writer_male, young, indian_67.png",30,Man,indian,neutral,1.0,0.015443315,99.98455,0.00010020158,99.87903,0.013239242,0.00020693774,0.00022209944,0.10719527,0.029226586,9.693338e-15,0.00021233712,0.0063304654,0.23113509,2.4225636e-05,99.73307
"writer_female, young, white_87.png",28,Woman,white,neutral,1.0,99.972115,0.027890285,0.018461103,0.055740315,0.0026859937,82.11918,7.3627377,10.441197,0.021385979,3.6159477e-08,0.00020333675,2.8028276,2.098227,5.1009138e-06,95.077354
"writer_male, middle aged, asian_77.png",40,Man,asian,neutral,1.0,0.20493905,99.79506,99.82913,0.07171275,3.9129e-05,0.0024157243,7.886581e-07,0.096703045,0.09966896,0.00016946477,0.5276945,0.113026775,1.5662858,0.023754822,97.669395
"writer_male, middle aged, asian_99.png",35,Man,asian,neutral,1.0,0.6215269,99.37846,87.4801,5.364494,0.08207226,0.2564023,0.0026139494,6.8143115,0.04061833,3.656456e-06,0.63950735,0.01176792,4.1584406,0.008210524,95.14145
"writer_male, young, white_134.png",23,Man,white,neutral,1.0,0.11107414,99.88892,0.017742516,0.018753564,0.0013076145,86.71474,5.2542357,7.993219,0.0096631115,2.669102e-11,0.00060895534,0.002780453,0.55163574,1.5495354e-07,99.43532
