face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_42_face0.png,Black,Black,Male,20-29,"[4.5509776e-05 9.8596573e-01 2.5264111e-03 8.1981307e-07 3.3909804e-05
 1.1337651e-02 8.9968977e-05]",[5.9101902e-05 9.9924088e-01 3.9512524e-05 6.6049147e-04],[9.9999982e-01 1.6880223e-07],"[1.5223452e-09 2.4985673e-07 3.0980390e-03 8.6351895e-01 1.3259742e-01
 7.8422355e-04 1.1149290e-06 8.6649310e-09 2.1413046e-10]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_43_face0.png,Black,Black,Male,20-29,"[9.7574353e-05 9.9318004e-01 6.0298378e-03 1.7964912e-06 6.3664142e-05
 2.9489733e-04 3.3217471e-04]",[1.4631001e-05 9.9987417e-01 6.1415354e-05 4.9829516e-05],[1.0000000e+00 1.8731088e-08],"[1.3754382e-09 1.5413688e-06 2.3602163e-02 9.5024216e-01 2.6037782e-02
 1.1613875e-04 1.9688608e-07 2.4639526e-09 7.6844212e-11]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_33_face0.png,Black,Black,Male,20-29,"[8.7186427e-06 9.9929470e-01 2.8420793e-04 5.2292314e-08 4.0818950e-06
 3.9245863e-04 1.5763064e-05]",[5.4917678e-06 9.9988979e-01 3.9028164e-06 1.0085456e-04],[1.0000000e+00 4.3386958e-10],"[3.0579361e-10 1.4261437e-07 4.4879406e-03 9.1703081e-01 7.7838831e-02
 6.4041605e-04 1.8456743e-06 1.1757810e-08 1.8222021e-10]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_13_face0.png,Black,Black,Male,20-29,"[2.4959942e-05 9.9866927e-01 7.0345635e-04 1.9192125e-07 1.3300288e-05
 5.5468467e-04 3.4107175e-05]",[5.085379e-06 9.999592e-01 4.277161e-06 3.141286e-05],[1.000000e+00 8.590573e-09],"[1.5880306e-09 2.0877874e-06 1.7500438e-02 9.4144803e-01 4.0850941e-02
 1.9821709e-04 2.7513730e-07 2.1107782e-09 5.2944694e-11]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_5_face0.png,Black,Black,Male,20-29,"[3.6255551e-06 9.9910355e-01 1.2497170e-04 1.1471431e-07 7.1019658e-06
 7.5747253e-04 3.1003556e-06]",[1.08892591e-05 9.99655068e-01 1.13256865e-05 3.22683132e-04],[9.9999863e-01 1.3658865e-06],"[3.5668477e-09 1.4680899e-06 5.8449996e-03 8.3395016e-01 1.5904167e-01
 1.1591993e-03 2.5061638e-06 9.2663841e-09 3.1549255e-10]","[(358, 203) (670, 517)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_22_face0.png,Black,Black,Male,20-29,"[1.1604225e-04 9.9447411e-01 5.1642749e-03 2.6219007e-07 1.8194261e-05
 1.2601689e-04 1.0112570e-04]",[2.0130285e-05 9.9987173e-01 2.5106177e-05 8.3067411e-05],[1.0000000e+00 2.6314555e-09],"[4.5272083e-10 9.1535668e-07 3.6420047e-02 9.5142573e-01 1.2123892e-02
 2.9358733e-05 3.9885009e-08 4.1076290e-10 8.7139462e-12]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_2_face0.png,Black,Black,Male,20-29,"[1.6541973e-05 9.9837524e-01 1.2044782e-03 5.7199418e-07 6.2249317e-05
 3.2178959e-04 1.9163943e-05]",[2.1182766e-05 9.9942595e-01 3.2932125e-04 2.2349274e-04],[1.0000000e+00 1.3427022e-08],"[5.0751883e-09 1.3096337e-06 7.8645693e-03 9.0931320e-01 8.2429372e-02
 3.9115702e-04 3.8651126e-07 2.0680657e-09 4.7709999e-11]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_14_face0.png,Black,Black,Male,20-29,"[1.4341018e-05 9.9804711e-01 1.4856895e-03 5.2224794e-07 3.3545355e-05
 3.5749059e-04 6.1337276e-05]",[3.2619271e-05 9.9902689e-01 3.6802187e-04 5.7244248e-04],[1.0000000e+00 9.9319655e-09],"[1.1718980e-08 4.2684123e-06 1.2423408e-02 9.1091919e-01 7.6014191e-02
 6.3776004e-04 1.1243918e-06 1.4425181e-08 4.3159826e-10]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_23_face0.png,Black,Black,Male,20-29,"[2.6254642e-05 9.9730116e-01 1.6597059e-03 3.7147009e-07 2.7485599e-05
 9.4446749e-04 4.0561652e-05]",[3.9115861e-05 9.9968141e-01 5.5034518e-05 2.2447419e-04],[1.0000000e+00 3.4070535e-08],"[6.1231664e-09 4.7346321e-06 4.5770071e-02 9.1027093e-01 4.3517441e-02
 4.3514924e-04 1.7241540e-06 1.4501465e-08 3.3156686e-10]","[(248, 124) (698, 574)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_7_face0.png,Black,Black,Male,20-29,"[1.8689359e-05 9.9662745e-01 1.2294131e-03 1.0021208e-06 7.2593357e-05
 1.9547807e-03 9.5954580e-05]",[1.0341714e-05 9.9987990e-01 2.4585263e-05 8.5216438e-05],[9.9999946e-01 5.8503952e-07],"[9.8802388e-09 5.7283678e-06 2.3036832e-02 9.2060983e-01 5.5999942e-02
 3.4687249e-04 7.5667447e-07 8.1231937e-09 2.5237673e-10]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_10_face0.png,Black,Black,Male,20-29,"[2.1092232e-05 9.9621701e-01 1.4745608e-03 4.9619791e-07 3.2755659e-05
 1.8849364e-03 3.6917758e-04]",[9.1432303e-06 9.9970919e-01 4.8447662e-05 2.3320559e-04],[1.000000e+00 2.668803e-08],"[9.2630764e-10 1.0874899e-06 1.2785158e-02 9.4879079e-01 3.8227651e-02
 1.9491577e-04 3.5302497e-07 6.2031233e-09 1.4392837e-10]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_45_face0.png,Black,Black,Male,20-29,"[5.1137010e-07 9.9995977e-01 1.5065373e-05 1.4062750e-08 9.7314660e-07
 2.3093709e-05 4.7466105e-07]",[1.1751844e-06 9.9998343e-01 6.8024042e-06 8.6033351e-06],[1.0000000e+00 1.2318307e-08],"[1.3459301e-09 5.6721683e-07 8.0665275e-03 9.1118383e-01 7.9883099e-02
 8.6423667e-04 1.7090463e-06 1.1784216e-08 3.6397008e-10]","[(326, 172) (640, 485)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_28_face0.png,Black,Black,Male,20-29,"[7.3879477e-05 9.9255788e-01 6.5245205e-03 2.4273444e-07 1.8571078e-05
 5.1502959e-04 3.0975457e-04]",[4.7766880e-06 9.9992937e-01 3.0033082e-06 6.2787745e-05],[1.0000000e+00 1.1377572e-09],"[1.2560194e-09 2.4018568e-06 3.0109270e-02 9.4703668e-01 2.2756426e-02
 9.5032257e-05 9.6481799e-08 1.0679051e-09 1.6068410e-11]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_49_face0.png,Black,Black,Male,20-29,"[6.0121960e-07 9.9991006e-01 5.3105676e-05 2.7437943e-08 2.4980473e-06
 3.2722917e-05 9.6551173e-07]",[1.0910512e-05 9.9974597e-01 1.0573415e-04 1.3740452e-04],[1.0000000e+00 2.8632061e-09],"[1.7685938e-09 6.1646716e-07 5.5400617e-03 9.3536055e-01 5.8825772e-02
 2.7266616e-04 2.8559629e-07 1.9618318e-09 6.4992199e-11]","[(363, 189) (624, 450)]"
fairface/detected_faces/Stable3.5-medium_basketball player_male/basketball player_male_36_face0.png,Black,Black,Male,20-29,"[4.3325608e-06 9.9963075e-01 3.0709748e-04 8.1796834e-08 6.2466297e-06
 3.8823353e-05 1.2606752e-05]",[3.1394543e-06 9.9996436e-01 1.2822268e-05 1.9685614e-05],[1.00000000e+00 1.16194885e-08],"[9.1699687e-10 6.5539848e-07 1.7974710e-02 9.5229214e-01 2.9604044e-02
 1.2823824e-04 2.1095144e-07 1.5481593e-09 3.9668834e-11]","[(363, 162) (624, 423)]"
