age_insightface,gender_insightface,image
30.0,1.0,basketball player_black_44.png
38.0,1.0,basketball player_black_2.png
38.0,1.0,basketball player_black_15.png
33.0,1.0,basketball player_black_24.png
33.0,1.0,basketball player_black_45.png
32.0,1.0,basketball player_black_28.png
35.0,1.0,basketball player_black_7.png
24.0,1.0,basketball player_black_48.png
29.0,1.0,basketball player_black_17.png
27.0,1.0,basketball player_black_49.png
35.0,1.0,basketball player_black_3.png
34.0,1.0,basketball player_black_6.png
34.0,1.0,basketball player_black_25.png
29.0,1.0,basketball player_black_26.png
44.0,1.0,basketball player_black_36.png
36.0,1.0,basketball player_black_30.png
35.0,1.0,basketball player_black_20.png
31.0,1.0,basketball player_black_22.png
31.0,1.0,basketball player_black_21.png
32.0,1.0,basketball player_black_32.png
27.0,1.0,basketball player_black_41.png
34.0,1.0,basketball player_black_11.png
34.0,1.0,basketball player_black_4.png
31.0,1.0,basketball player_black_46.png
31.0,1.0,basketball player_black_16.png
25.0,1.0,basketball player_black_43.png
36.0,1.0,basketball player_black_14.png
31.0,1.0,basketball player_black_31.png
33.0,1.0,basketball player_black_10.png
32.0,1.0,basketball player_black_1.png
30.0,1.0,basketball player_black_37.png
34.0,1.0,basketball player_black_47.png
25.0,1.0,basketball player_black_33.png
33.0,1.0,basketball player_black_5.png
29.0,1.0,basketball player_black_39.png
32.0,1.0,basketball player_black_27.png
30.0,1.0,basketball player_black_38.png
34.0,1.0,basketball player_black_29.png
27.0,1.0,basketball player_black_8.png
34.0,1.0,basketball player_black_35.png
29.0,1.0,basketball player_black_42.png
29.0,1.0,basketball player_black_18.png
33.0,1.0,basketball player_black_0.png
30.0,1.0,basketball player_black_12.png
33.0,1.0,basketball player_black_40.png
,,basketball player_black_23.png
,,basketball player_black_19.png
31.0,1.0,basketball player_black_13.png
30.0,1.0,basketball player_black_34.png
30.0,1.0,basketball player_black_9.png
