group,category,percentage
age,Middle,34.04255319148936
age,Old,0.0
age,Young,65.95744680851064
gender,Female,57.44680851063831
gender,Male,42.5531914893617
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,12.76595744680851
intersection,Middle_Male_Black,8.51063829787234
intersection,Middle_Male_Indian,12.76595744680851
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,21.27659574468085
intersection,Young_Female_Black,12.76595744680851
intersection,Young_Female_Indian,4.25531914893617
intersection,Young_Female_White,19.148936170212767
intersection,Young_Male_Asian,2.127659574468085
intersection,Young_Male_Black,6.382978723404255
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,36.17021276595745
race,Black,27.659574468085108
race,Indian,17.02127659574468
race,White,19.148936170212767
