group,category,percentage
age,Middle,95.65217391304348
age,Old,0.0
age,Young,4.3478260869565215
gender,Female,36.95652173913043
gender,Male,63.04347826086957
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,10.869565217391305
intersection,Middle_Female_Indian,10.869565217391305
intersection,Middle_Female_White,10.869565217391305
intersection,Middle_Male_Asian,17.391304347826086
intersection,Middle_Male_Black,15.217391304347828
intersection,Middle_Male_Indian,17.391304347826086
intersection,Middle_Male_White,13.043478260869565
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,2.1739130434782608
intersection,Young_Female_Indian,2.1739130434782608
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,17.391304347826086
race,Black,28.26086956521739
race,Indian,30.434782608695656
race,White,23.91304347826087
