group,category,percentage
age,Middle,0.0
age,Old,100.0
age,Young,0.0
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,8.333333333333332
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,8.333333333333332
intersection,Old_Female_White,83.33333333333334
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,8.333333333333332
race,Black,0.0
race,Indian,8.333333333333332
race,White,83.33333333333334
