image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
flight attendant_young_0.png,Female,Young,Asian,Female,Female,Female,True,[3.3132598e-04 9.9966866e-01],"[0.013997965999999999, 0.9860021]",20-29,25,25,Young,Young,True,"[8.3887574e-07 3.0313795e-03 3.5879782e-01 6.3176429e-01 6.3507599e-03
 5.4817912e-05 1.6372218e-07 1.4379611e-08 5.7068433e-10]",0,Asian,Asian,True,0,[294 203 608 517]
flight attendant_young_1.png,Female,Young,Asian,Female,Female,Female,True,[0.03804208 0.96195793],"[0.23055304, 0.76944695]",20-29,25,26,Young,Young,True,"[1.2455379e-06 1.4013931e-03 3.0012131e-01 6.7640924e-01 2.1886736e-02
 1.7894269e-04 1.1773492e-06 9.0557350e-08 3.3912748e-09]",0,Asian,Asian,True,0,[248 215 698 665]
flight attendant_young_10.png,Female,Young,White,Female,Female,Female,True,[1.3147874e-04 9.9986845e-01],"[9.970573599999999e-07, 0.9999991]",10-19,26,24,Young,Young,True,"[2.1079124e-08 1.4481457e-03 5.0936389e-01 4.8715746e-01 2.0276052e-03
 2.8898319e-06 3.5701762e-09 1.3508675e-10 4.8831690e-12]",11,White,White,True,0,[339 240 715 615]
flight attendant_young_11.png,Female,Young,Asian,Female,Female,Female,True,[5.8053195e-04 9.9941945e-01],"[0.00014727467, 0.9998527]",10-19,26,23,Young,Young,True,"[7.9093883e-07 5.6013777e-03 4.9883512e-01 4.9376580e-01 1.7897040e-03
 7.1905206e-06 1.8053399e-08 1.8165717e-09 9.3655764e-11]",11,Asian,Asian,True,0,[294 215 744 665]
flight attendant_young_12.png,Female,Young,Asian,Female,Female,Female,True,[0.00752249 0.9924775 ],"[0.00876284, 0.9912372]",20-29,29,26,Young,Young,True,"[8.9175461e-07 2.4240657e-03 3.4154540e-01 6.4924574e-01 6.7406720e-03
 4.3045162e-05 1.9285793e-07 2.0109542e-08 5.6933880e-10]",4,Asian,Asian,True,0,[326 235 640 549]
flight attendant_young_13.png,Female,Young,Asian,Female,Female,Female,True,[5.6490646e-04 9.9943513e-01],"[0.0007724296, 0.9992274999999999]",10-19,26,26,Young,Young,True,"[1.8893060e-07 3.0416853e-03 5.4555821e-01 4.4970259e-01 1.6932859e-03
 4.0313130e-06 7.6259221e-09 5.8678362e-10 1.7694827e-11]",11,Asian,Asian,True,0,[263 279 640 654]
flight attendant_young_14.png,Female,Young,Asian,Female,Female,Female,True,[6.583852e-04 9.993416e-01],"[1.2891769e-06, 0.9999987]",20-29,30,29,Young,Young,False,"[1.7752585e-07 2.5136210e-03 3.1577346e-01 6.7488045e-01 6.7978096e-03
 3.4388388e-05 9.7251458e-08 5.8534968e-09 1.2631500e-10]",5,Asian,Asian,True,0,[248 215 698 665]
flight attendant_young_15.png,Female,Young,Asian,Female,Female,Female,True,[0.00368874 0.99631125],"[0.00043275002, 0.9995672]",20-29,28,37,Young,Middle,True,"[2.17512550e-07 1.37391442e-03 3.72018844e-01 6.20855689e-01
 5.73052932e-03 2.06878121e-05 6.21348946e-08 3.58940566e-09
 1.04927254e-10]",3,Asian,Asian,True,0,[248 215 698 665]
flight attendant_young_16.png,Female,Young,Asian,Female,Female,Female,True,[5.6197413e-04 9.9943805e-01],"[9.050597e-05, 0.9999095]",20-29,31,28,Young,Young,False,"[1.2839395e-07 5.2753882e-04 3.1103972e-01 6.7697346e-01 1.1382203e-02
 7.6711003e-05 2.4027881e-07 1.7053315e-08 5.4229543e-10]",6,Asian,Asian,True,0,[302 279 677 654]
flight attendant_young_17.png,Female,Young,Asian,Female,Female,Female,True,[0.00376848 0.99623156],"[0.0007880334, 0.9992118999999999]",20-29,30,27,Young,Young,False,"[1.0001805e-06 6.7320028e-03 4.8592260e-01 5.0026757e-01 6.9943555e-03
 8.1909864e-05 4.9239605e-07 5.1438629e-08 1.9704678e-09]",5,Asian,Asian,True,0,[263 165 640 540]
flight attendant_young_18.png,Female,Young,Asian,Female,Female,Female,True,[5.4083044e-05 9.9994588e-01],"[2.536222e-07, 0.9999997999999999]",20-29,30,23,Young,Young,False,"[6.6743562e-09 4.7766577e-04 2.7440375e-01 7.2216517e-01 2.9492851e-03
 4.0152649e-06 3.2456200e-09 9.5601270e-11 2.3207159e-12]",5,Asian,Asian,True,0,[326 331 640 643]
flight attendant_young_2.png,Female,Young,Asian,Female,Female,Female,True,[0.00200678 0.9979932 ],"[0.0057046205, 0.9942954]",10-19,29,24,Young,Young,True,"[3.7083257e-06 3.1407833e-02 5.7340753e-01 3.9278436e-01 2.3815844e-03
 1.4937579e-05 8.4986262e-08 9.3935810e-09 5.5751675e-10]",14,Asian,Asian,True,0,[302 279 677 654]
flight attendant_young_20.png,Female,Young,Asian,Female,Female,Female,True,[0.00885918 0.99114084],"[0.00015853444, 0.99984146]",20-29,32,27,Young,Young,False,"[3.1548691e-07 4.9299293e-04 1.8338580e-01 8.0322456e-01 1.2825006e-02
 7.0829963e-05 3.9878660e-07 2.6735336e-08 8.3575463e-10]",7,Asian,Asian,True,0,[302 279 677 654]
flight attendant_young_21.png,Female,Young,Asian,Female,Female,Female,True,[3.4737852e-04 9.9965262e-01],"[0.0014474991000000001, 0.9985525]",10-19,28,25,Young,Young,True,"[7.2662311e-07 7.2750933e-03 6.2627733e-01 3.6475956e-01 1.6759960e-03
 1.1347609e-05 3.6127428e-08 3.1836325e-09 2.3478203e-10]",13,Asian,Asian,True,0,[248 215 698 665]
flight attendant_young_22.png,Female,Young,Asian,Female,Female,Female,True,[4.092738e-05 9.999591e-01],"[2.9186771999999996e-05, 0.9999707999999999]",20-29,30,23,Young,Young,False,"[9.6292951e-08 1.3289150e-03 4.5768762e-01 5.3789353e-01 3.0747594e-03
 1.5045140e-05 2.4842024e-08 1.8982400e-09 5.1939585e-11]",5,Asian,Asian,True,0,[262 235 576 549]
flight attendant_young_23.png,Female,Young,White,Female,Female,Female,True,[7.3672686e-04 9.9926323e-01],"[7.715708e-07, 0.9999993]",10-19,30,29,Young,Young,False,"[4.5650043e-07 6.7038620e-03 7.2120839e-01 2.6669562e-01 5.3411676e-03
 5.0194951e-05 2.6217540e-07 1.4756039e-08 9.9863828e-10]",15,White,White,True,0,[302 202 677 578]
flight attendant_young_24.png,Female,Young,Asian,Female,Female,Female,True,[1.1498494e-05 9.9998850e-01],"[2.5730492000000002e-05, 0.9999742]",20-29,31,26,Young,Young,False,"[3.1964102e-08 9.6130319e-04 3.3419171e-01 6.5637088e-01 8.4446669e-03
 3.1256222e-05 6.4948765e-08 2.8921325e-09 8.9105438e-11]",6,Asian,White,False,0,[358 299 670 611]
flight attendant_young_25.png,Female,Young,Asian,Female,Female,Female,True,[3.2062399e-05 9.9996793e-01],"[1.5019686e-07, 0.9999998499999999]",10-19,27,27,Young,Young,True,"[3.3481442e-08 1.7067494e-03 6.4153868e-01 3.5411718e-01 2.6316741e-03
 5.7045777e-06 9.0314884e-09 3.0394914e-10 8.3024611e-12]",12,Asian,White,False,0,[302 240 677 615]
flight attendant_young_26.png,Female,Young,White,Female,Female,Female,True,[0.00145081 0.99854916],"[3.9780554e-05, 0.9999602]",10-19,28,24,Young,Young,True,"[2.3555319e-08 1.7752124e-03 5.2616107e-01 4.7030905e-01 1.7526154e-03
 1.9971380e-06 2.3386693e-09 9.2931711e-11 2.9215515e-12]",13,White,White,True,0,[148 128 688 669]
