group,category,percentage
age,Middle,24.489795918367346
age,Old,0.0
age,Young,75.51020408163265
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,2.0408163265306123
intersection,Middle_Male_White,22.448979591836736
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,8.16326530612245
intersection,Young_Male_Indian,6.122448979591836
intersection,Young_Male_White,61.224489795918366
race,Asian,0.0
race,Black,8.16326530612245
race,Indian,8.16326530612245
race,White,83.6734693877551
