age_insightface,gender_insightface,image
77.0,1.0,police officer_elderly_16.png
76.0,1.0,police officer_elderly_34.png
72.0,1.0,police officer_elderly_2.png
77.0,1.0,police officer_elderly_42.png
76.0,1.0,police officer_elderly_17.png
81.0,1.0,police officer_elderly_11.png
76.0,1.0,police officer_elderly_24.png
80.0,1.0,police officer_elderly_30.png
73.0,1.0,police officer_elderly_19.png
76.0,1.0,police officer_elderly_1.png
72.0,1.0,police officer_elderly_48.png
78.0,1.0,police officer_elderly_8.png
73.0,1.0,police officer_elderly_7.png
77.0,1.0,police officer_elderly_13.png
78.0,1.0,police officer_elderly_18.png
76.0,1.0,police officer_elderly_21.png
82.0,1.0,police officer_elderly_36.png
50.0,1.0,police officer_elderly_22.png
78.0,1.0,police officer_elderly_12.png
61.0,1.0,police officer_elderly_31.png
75.0,1.0,police officer_elderly_9.png
82.0,1.0,police officer_elderly_47.png
80.0,1.0,police officer_elderly_37.png
78.0,1.0,police officer_elderly_23.png
75.0,1.0,police officer_elderly_43.png
77.0,1.0,police officer_elderly_38.png
68.0,1.0,police officer_elderly_45.png
76.0,1.0,police officer_elderly_26.png
77.0,1.0,police officer_elderly_14.png
79.0,1.0,police officer_elderly_41.png
63.0,1.0,police officer_elderly_25.png
76.0,1.0,police officer_elderly_39.png
74.0,1.0,police officer_elderly_29.png
75.0,1.0,police officer_elderly_5.png
74.0,1.0,police officer_elderly_6.png
75.0,1.0,police officer_elderly_33.png
72.0,1.0,police officer_elderly_10.png
76.0,1.0,police officer_elderly_20.png
71.0,1.0,police officer_elderly_15.png
,,police officer_elderly_32.png
77.0,1.0,police officer_elderly_35.png
81.0,1.0,police officer_elderly_28.png
77.0,1.0,police officer_elderly_0.png
75.0,1.0,police officer_elderly_46.png
73.0,1.0,police officer_elderly_3.png
79.0,1.0,police officer_elderly_27.png
74.0,1.0,police officer_elderly_40.png
77.0,1.0,police officer_elderly_49.png
77.0,1.0,police officer_elderly_44.png
73.0,1.0,police officer_elderly_4.png
