group,category,percentage
age,Middle,0.6666666666666667
age,Old,0.0
age,Young,99.33333333333331
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.6666666666666667
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,6.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,12.666666666666668
intersection,Young_Female_White,80.66666666666666
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,6.0
race,Black,0.0
race,Indian,12.666666666666668
race,White,81.33333333333333
