age_insightface,gender_insightface,image
27.0,1.0,teacher_black_5.png
28.0,1.0,teacher_black_48.png
49.0,1.0,teacher_black_47.png
,,teacher_black_3.png
,,teacher_black_32.png
58.0,1.0,teacher_black_10.png
26.0,0.0,teacher_black_0.png
23.0,1.0,teacher_black_46.png
29.0,1.0,teacher_black_13.png
30.0,1.0,teacher_black_17.png
36.0,1.0,teacher_black_20.png
38.0,0.0,teacher_black_44.png
33.0,1.0,teacher_black_40.png
34.0,0.0,teacher_black_6.png
36.0,1.0,teacher_black_8.png
28.0,0.0,teacher_black_7.png
28.0,1.0,teacher_black_31.png
30.0,1.0,teacher_black_12.png
31.0,0.0,teacher_black_21.png
32.0,1.0,teacher_black_4.png
24.0,1.0,teacher_black_43.png
40.0,1.0,teacher_black_30.png
37.0,1.0,teacher_black_18.png
30.0,1.0,teacher_black_33.png
47.0,0.0,teacher_black_38.png
29.0,1.0,teacher_black_19.png
41.0,1.0,teacher_black_26.png
28.0,1.0,teacher_black_36.png
33.0,1.0,teacher_black_45.png
31.0,1.0,teacher_black_2.png
34.0,1.0,teacher_black_25.png
47.0,0.0,teacher_black_29.png
43.0,1.0,teacher_black_49.png
38.0,1.0,teacher_black_1.png
36.0,1.0,teacher_black_14.png
33.0,0.0,teacher_black_27.png
45.0,1.0,teacher_black_11.png
41.0,1.0,teacher_black_34.png
26.0,1.0,teacher_black_15.png
39.0,1.0,teacher_black_16.png
35.0,1.0,teacher_black_28.png
25.0,1.0,teacher_black_9.png
22.0,1.0,teacher_black_41.png
29.0,1.0,teacher_black_37.png
23.0,1.0,teacher_black_24.png
30.0,1.0,teacher_black_22.png
38.0,1.0,teacher_black_35.png
35.0,0.0,teacher_black_23.png
38.0,1.0,teacher_black_42.png
21.0,1.0,teacher_black_39.png
