image,age_insightface,gender_insightface
cashier_middle aged_prompt_0_21.png,58,0
cashier_middle aged_prompt_1_30.png,42,1
cashier_middle aged_prompt_1_38.png,50,0
cashier_middle aged_prompt_0_25.png,67,0
cashier_middle aged_prompt_0_27.png,56,0
cashier_middle aged_prompt_0_47.png,72,0
cashier_middle aged_prompt_1_10.png,54,1
cashier_middle aged_prompt_1_12.png,70,1
cashier_middle aged_prompt_0_34.png,45,0
cashier_middle aged_prompt_1_15.png,49,0
cashier_middle aged_prompt_1_17.png,61,0
cashier_middle aged_prompt_1_41.png,61,1
cashier_middle aged_prompt_1_42.png,54,0
cashier_middle aged_prompt_0_13.png,64,0
cashier_middle aged_prompt_0_5.png,60,0
cashier_middle aged_prompt_0_8.png,68,0
cashier_middle aged_prompt_0_35.png,50,0
cashier_middle aged_prompt_1_49.png,54,1
cashier_middle aged_prompt_0_15.png,55,0
cashier_middle aged_prompt_1_19.png,43,1
cashier_middle aged_prompt_0_42.png,52,0
cashier_middle aged_prompt_0_19.png,70,0
cashier_middle aged_prompt_1_46.png,49,1
cashier_middle aged_prompt_0_3.png,51,0
cashier_middle aged_prompt_0_16.png,68,0
cashier_middle aged_prompt_1_1.png,57,0
cashier_middle aged_prompt_1_3.png,52,1
cashier_middle aged_prompt_0_36.png,54,0
cashier_middle aged_prompt_1_48.png,52,0
cashier_middle aged_prompt_0_24.png,69,0
cashier_middle aged_prompt_0_40.png,65,0
cashier_middle aged_prompt_0_33.png,59,0
cashier_middle aged_prompt_0_39.png,58,0
cashier_middle aged_prompt_1_44.png,49,0
cashier_middle aged_prompt_0_29.png,56,0
cashier_middle aged_prompt_0_43.png,55,0
cashier_middle aged_prompt_1_31.png,54,0
cashier_middle aged_prompt_1_6.png,52,0
cashier_middle aged_prompt_1_45.png,53,1
cashier_middle aged_prompt_0_23.png,66,0
cashier_middle aged_prompt_0_41.png,66,0
cashier_middle aged_prompt_1_13.png,49,1
cashier_middle aged_prompt_1_0.png,44,1
cashier_middle aged_prompt_1_9.png,59,1
cashier_middle aged_prompt_0_10.png,37,0
cashier_middle aged_prompt_0_48.png,53,0
cashier_middle aged_prompt_1_26.png,56,0
cashier_middle aged_prompt_0_12.png,75,0
cashier_middle aged_prompt_0_26.png,56,0
cashier_middle aged_prompt_0_2.png,55,0
cashier_middle aged_prompt_1_18.png,53,0
cashier_middle aged_prompt_1_23.png,62,0
cashier_middle aged_prompt_1_33.png,50,1
cashier_middle aged_prompt_1_37.png,58,1
cashier_middle aged_prompt_0_0.png,56,0
cashier_middle aged_prompt_0_46.png,55,0
cashier_middle aged_prompt_0_14.png,61,0
cashier_middle aged_prompt_1_25.png,60,0
cashier_middle aged_prompt_0_38.png,67,0
cashier_middle aged_prompt_0_32.png,53,0
cashier_middle aged_prompt_1_16.png,63,0
cashier_middle aged_prompt_1_34.png,55,1
cashier_middle aged_prompt_0_11.png,73,0
cashier_middle aged_prompt_1_39.png,40,1
cashier_middle aged_prompt_0_17.png,66,0
cashier_middle aged_prompt_1_32.png,40,1
cashier_middle aged_prompt_0_7.png,69,0
cashier_middle aged_prompt_0_37.png,66,0
cashier_middle aged_prompt_0_6.png,66,0
cashier_middle aged_prompt_0_49.png,49,0
cashier_middle aged_prompt_0_30.png,32,0
cashier_middle aged_prompt_0_9.png,58,0
cashier_middle aged_prompt_1_43.png,57,0
cashier_middle aged_prompt_1_20.png,68,0
cashier_middle aged_prompt_1_35.png,41,0
cashier_middle aged_prompt_0_20.png,69,0
cashier_middle aged_prompt_0_44.png,43,0
cashier_middle aged_prompt_1_22.png,69,0
cashier_middle aged_prompt_1_36.png,53,1
cashier_middle aged_prompt_0_18.png,47,0
cashier_middle aged_prompt_1_4.png,61,1
cashier_middle aged_prompt_0_28.png,53,0
cashier_middle aged_prompt_0_31.png,62,0
cashier_middle aged_prompt_1_27.png,65,0
cashier_middle aged_prompt_1_7.png,67,0
cashier_middle aged_prompt_1_5.png,48,0
cashier_middle aged_prompt_0_22.png,65,0
cashier_middle aged_prompt_1_21.png,43,1
cashier_middle aged_prompt_1_8.png,52,0
cashier_middle aged_prompt_1_11.png,52,1
cashier_middle aged_prompt_1_47.png,61,1
cashier_middle aged_prompt_0_1.png,57,0
cashier_middle aged_prompt_0_4.png,36,0
cashier_middle aged_prompt_1_40.png,53,1
cashier_middle aged_prompt_0_45.png,38,0
cashier_middle aged_prompt_1_29.png,43,1
cashier_middle aged_prompt_1_2.png,43,1
cashier_middle aged_prompt_1_14.png,52,1
cashier_middle aged_prompt_1_28.png,47,0
cashier_middle aged_prompt_1_24.png,70,0
