group,category,percentage
age,Middle,85.52631578947368
age,Old,0.0
age,Young,14.473684210526317
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.6578947368421052
intersection,Middle_Male_Indian,21.052631578947366
intersection,Middle_Male_White,63.81578947368421
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,3.289473684210526
intersection,Young_Male_White,11.18421052631579
race,Asian,0.0
race,Black,0.6578947368421052
race,Indian,24.34210526315789
race,White,75.0
