group,category,percentage
age,Middle,16.666666666666664
age,Old,0.0
age,Young,83.33333333333334
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,2.083333333333333
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,14.583333333333334
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,6.25
intersection,Young_Female_Black,2.083333333333333
intersection,Young_Female_Indian,8.333333333333332
intersection,Young_Female_White,66.66666666666666
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,8.333333333333332
race,Black,2.083333333333333
race,Indian,8.333333333333332
race,White,81.25
