group,category,percentage
age,Middle,11.428571428571429
age,Old,0.0
age,Young,88.57142857142857
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,11.428571428571429
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,88.57142857142857
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,100.0
race,Black,0.0
race,Indian,0.0
race,White,0.0
