group,category,percentage
age,Middle,34.868421052631575
age,Old,0.0
age,Young,65.13157894736842
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,1.3157894736842104
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,15.789473684210526
intersection,Middle_Male_White,17.763157894736842
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,1.3157894736842104
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,36.18421052631579
intersection,Young_Male_White,27.631578947368425
race,Asian,2.631578947368421
race,Black,0.0
race,Indian,51.97368421052632
race,White,45.39473684210527
