age_insightface,gender_insightface,image
80,1,doctor_elderly_16.png
78,1,doctor_elderly_43.png
80,1,doctor_elderly_0.png
79,1,doctor_elderly_2.png
75,1,doctor_elderly_18.png
79,1,doctor_elderly_3.png
79,1,doctor_elderly_27.png
80,1,doctor_elderly_33.png
77,1,doctor_elderly_49.png
82,1,doctor_elderly_5.png
82,1,doctor_elderly_21.png
78,1,doctor_elderly_38.png
80,1,doctor_elderly_26.png
79,1,doctor_elderly_48.png
79,1,doctor_elderly_30.png
80,1,doctor_elderly_10.png
82,1,doctor_elderly_35.png
84,1,doctor_elderly_34.png
79,1,doctor_elderly_44.png
80,1,doctor_elderly_25.png
80,1,doctor_elderly_32.png
82,1,doctor_elderly_12.png
82,1,doctor_elderly_4.png
78,1,doctor_elderly_39.png
83,1,doctor_elderly_24.png
80,1,doctor_elderly_14.png
83,1,doctor_elderly_13.png
80,1,doctor_elderly_22.png
76,1,doctor_elderly_23.png
78,1,doctor_elderly_8.png
77,1,doctor_elderly_20.png
81,1,doctor_elderly_15.png
82,1,doctor_elderly_17.png
80,1,doctor_elderly_46.png
78,1,doctor_elderly_47.png
83,1,doctor_elderly_11.png
82,1,doctor_elderly_36.png
81,1,doctor_elderly_28.png
80,1,doctor_elderly_42.png
84,1,doctor_elderly_6.png
81,1,doctor_elderly_40.png
79,1,doctor_elderly_31.png
82,1,doctor_elderly_37.png
82,1,doctor_elderly_9.png
79,1,doctor_elderly_7.png
75,1,doctor_elderly_29.png
81,1,doctor_elderly_45.png
80,1,doctor_elderly_1.png
81,1,doctor_elderly_19.png
84,1,doctor_elderly_41.png
