face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_23_face0.png,White,White,Male,50-59,"[5.6108737e-01 5.3645286e-04 3.7926513e-01 7.3345908e-04 6.8826263e-04
 1.2627632e-02 4.5061782e-02]",[9.9401677e-01 2.1804692e-05 2.0123349e-04 5.7602152e-03],[9.9998772e-01 1.2295249e-05],"[2.1434298e-05 3.3997829e-05 5.1945611e-04 4.0287091e-04 2.2483444e-02
 3.4314060e-01 6.1292362e-01 2.0408062e-02 6.6522654e-05]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_42_face0.png,White,White,Male,50-59,"[8.1871116e-01 2.2288084e-04 1.1284777e-01 4.9440895e-04 7.5037719e-04
 5.7802019e-03 6.1193246e-02]",[9.89830256e-01 1.17639225e-04 4.68081096e-04 9.58402175e-03],[9.9999607e-01 3.8685771e-06],"[6.85286650e-05 1.05189276e-04 6.34823111e-04 3.51675262e-04
 2.04527210e-02 3.10701728e-01 6.18905425e-01 4.84795459e-02
 3.00414045e-04]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_4_face0.png,Middle Eastern,White,Male,50-59,"[2.3690195e-01 6.5553666e-04 1.7310551e-01 1.8911737e-04 5.4516341e-04
 4.2071808e-02 5.4653090e-01]",[9.3379432e-01 1.6341821e-04 8.7960239e-04 6.5162718e-02],[9.999993e-01 7.430260e-07],"[3.4098081e-05 3.6060483e-05 1.9133156e-04 3.5935504e-04 2.3699300e-02
 3.8339019e-01 5.7793534e-01 1.4281195e-02 7.3181080e-05]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_9_face0.png,White,White,Male,50-59,"[9.1764587e-01 2.6666548e-05 4.5736462e-02 5.8311189e-04 2.8599155e-04
 1.9836780e-03 3.3738293e-02]",[9.9865973e-01 6.0135962e-06 1.1889756e-04 1.2153524e-03],[9.9996090e-01 3.9075796e-05],"[3.5798603e-05 3.1348693e-05 2.1457775e-04 6.2602237e-05 3.2724396e-03
 1.2853722e-01 7.8396511e-01 8.3296672e-02 5.8419141e-04]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_48_face0.png,White,White,Male,50-59,"[7.2514606e-01 7.0065187e-05 2.3841000e-01 1.3606122e-03 9.7015221e-04
 1.6177950e-02 1.7865192e-02]",[9.8245102e-01 5.1898300e-05 9.9507009e-04 1.6501995e-02],[9.999994e-01 6.337515e-07],"[8.9909008e-06 8.8046118e-06 1.2567031e-04 5.4399934e-05 3.4767420e-03
 1.4546546e-01 8.0060607e-01 5.0184555e-02 6.9389200e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_12_face0.png,White,White,Male,50-59,"[4.5457271e-01 3.0260161e-04 2.6021957e-01 1.7794649e-03 1.6551242e-03
 1.5983729e-02 2.6548678e-01]",[9.8713934e-01 7.0374073e-05 2.4665813e-03 1.0323626e-02],[9.9999440e-01 5.5835203e-06],"[1.0894295e-04 8.7128588e-05 4.3309396e-04 1.8019337e-04 4.9186889e-03
 9.5660977e-02 7.3630285e-01 1.6124997e-01 1.0580057e-03]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_43_face0.png,Middle Eastern,White,Male,50-59,"[3.6324677e-01 3.9726112e-04 1.5977822e-01 1.3964751e-03 1.2495774e-03
 1.6197072e-02 4.5773467e-01]",[9.7391939e-01 3.2714120e-04 7.1185925e-03 1.8634886e-02],[9.9999756e-01 2.4430813e-06],"[1.9111905e-04 1.7979283e-04 4.8494249e-04 1.7175858e-04 5.6561376e-03
 1.4256930e-01 7.3299807e-01 1.1700352e-01 7.4541790e-04]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_34_face0.png,White,White,Male,50-59,"[8.2329845e-01 6.4762520e-05 1.3105209e-01 3.5832726e-04 4.3579316e-04
 6.2672901e-03 3.8523167e-02]",[9.8836488e-01 1.7871953e-05 5.5807224e-04 1.1059205e-02],[9.9999869e-01 1.2848633e-06],"[4.3600045e-05 6.7722227e-05 5.8344594e-04 1.9504271e-04 9.2462404e-03
 2.2293818e-01 7.2204232e-01 4.4733565e-02 1.4977345e-04]","[(202, 215) (654, 665)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_13_face0.png,White,White,Male,50-59,"[5.8494401e-01 3.7042497e-04 1.5515046e-01 8.8503602e-04 9.9503202e-04
 3.2893992e-03 2.5436562e-01]",[9.9438316e-01 1.2286150e-04 1.2835187e-03 4.2105415e-03],[9.9999893e-01 1.0572683e-06],"[2.1918007e-05 1.5125364e-05 1.9680518e-04 2.4228929e-04 1.6064033e-02
 3.2118651e-01 6.1599952e-01 4.6106827e-02 1.6693919e-04]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_22_face0.png,White,White,Male,50-59,"[5.3631616e-01 1.2113327e-04 1.2178600e-01 6.3912994e-03 2.2663688e-03
 1.5394361e-02 3.1772465e-01]",[9.7682035e-01 2.6669404e-05 1.2397085e-03 2.1913273e-02],[9.9999917e-01 8.4127572e-07],"[3.3621520e-06 1.7111223e-06 3.5361893e-05 6.4493754e-05 3.3352617e-03
 1.2707761e-01 7.7363068e-01 9.5471591e-02 3.7983945e-04]","[(339, 202) (715, 578)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_27_face0.png,White,White,Male,50-59,"[6.3690650e-01 1.5298992e-04 2.2918457e-01 1.6841785e-03 1.6407468e-03
 2.7014552e-02 1.0341649e-01]",[9.83178079e-01 1.01439044e-04 5.51531382e-04 1.61689203e-02],[9.9999547e-01 4.5478873e-06],"[2.1818609e-05 1.2461858e-05 1.0127623e-04 3.3859196e-05 2.7394118e-03
 1.3348661e-01 7.8565705e-01 7.7684127e-02 2.6329915e-04]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_31_face0.png,Latino_Hispanic,White,Male,50-59,"[4.2883930e-01 3.1322395e-04 5.0215858e-01 4.1991737e-04 7.5891684e-04
 1.1314448e-02 5.6195602e-02]",[9.8214817e-01 2.0206755e-04 1.6477663e-03 1.6001994e-02],[9.999981e-01 1.921506e-06],"[3.4910245e-05 5.8112568e-05 5.1914289e-04 2.3302680e-04 2.2045258e-02
 4.1370210e-01 5.4973304e-01 1.3638612e-02 3.5804984e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_8_face0.png,Latino_Hispanic,White,Male,40-49,"[3.3430582e-01 8.3046767e-04 6.0433787e-01 3.7498798e-04 7.9593266e-04
 3.8574148e-02 2.0780750e-02]",[8.81310046e-01 8.44512077e-04 1.20150042e-03 1.16643876e-01],[9.999952e-01 4.818953e-06],"[3.9239741e-05 1.1384832e-04 1.0227578e-03 1.5454640e-03 8.6350009e-02
 5.9896225e-01 3.0770057e-01 4.2524454e-03 1.3362325e-05]","[(326, 140) (640, 454)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_7_face0.png,White,White,Male,50-59,"[9.6540785e-01 3.7824391e-06 1.6612733e-02 1.8759308e-04 1.7286649e-04
 9.5310737e-04 1.6662061e-02]",[9.9967349e-01 1.0743375e-06 4.1460786e-05 2.8394538e-04],[9.9999940e-01 5.9746054e-07],"[8.3434297e-06 1.5439558e-05 8.7834713e-05 1.1347189e-04 1.2114075e-02
 3.8949308e-01 5.9023309e-01 7.9097236e-03 2.4898407e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_45_face0.png,White,White,Male,50-59,"[7.1894377e-01 9.8517827e-05 1.8197396e-01 4.2328314e-04 2.5418855e-04
 3.1861290e-03 9.5120147e-02]",[9.9903929e-01 4.2129727e-06 1.0795900e-04 8.4853091e-04],[9.9999797e-01 1.9947724e-06],"[5.4269767e-06 3.7331022e-06 5.7072797e-05 1.4977791e-05 2.2184381e-03
 1.3430417e-01 8.2024437e-01 4.3052811e-02 9.9035926e-05]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_19_face0.png,White,White,Male,50-59,"[7.9145217e-01 6.3967091e-05 1.4146386e-01 3.2165687e-04 3.7883662e-04
 7.1143843e-03 5.9205271e-02]",[9.8797786e-01 7.8950514e-05 8.4743759e-04 1.1095684e-02],[9.9999964e-01 3.6183638e-07],"[1.8924185e-05 1.4875694e-05 1.3284077e-04 1.3491746e-04 1.6624497e-02
 4.1574758e-01 5.5724275e-01 1.0060561e-02 2.3019224e-05]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_doctor_middle aged/doctor_middle aged_0_face0.png,White,White,Male,50-59,"[9.2771429e-01 3.7033482e-05 6.5144658e-02 8.5250812e-04 2.6791348e-04
 1.3915270e-03 4.5920513e-03]",[9.9858302e-01 1.0202382e-05 6.6383334e-04 7.4294617e-04],[9.9988919e-01 1.1083064e-04],"[3.2771648e-05 2.8115946e-05 2.0453469e-04 3.0915802e-05 1.3739163e-03
 5.7516064e-02 8.4724635e-01 9.3173012e-02 3.9440580e-04]","[(294, 140) (608, 454)]"
