image,age_insightface,gender_insightface
cashier_middle aged_prompt_0_21.png,54,1
cashier_middle aged_prompt_1_30.png,55,1
cashier_middle aged_prompt_1_38.png,62,1
cashier_middle aged_prompt_0_25.png,58,1
cashier_middle aged_prompt_0_27.png,60,1
cashier_middle aged_prompt_0_47.png,68,1
cashier_middle aged_prompt_1_10.png,41,1
cashier_middle aged_prompt_1_12.png,39,0
cashier_middle aged_prompt_0_34.png,51,0
cashier_middle aged_prompt_1_15.png,54,1
cashier_middle aged_prompt_1_17.png,51,1
cashier_middle aged_prompt_1_41.png,66,1
cashier_middle aged_prompt_1_42.png,40,1
cashier_middle aged_prompt_0_13.png,55,1
cashier_middle aged_prompt_0_5.png,62,1
cashier_middle aged_prompt_0_8.png,67,1
cashier_middle aged_prompt_0_35.png,36,0
cashier_middle aged_prompt_1_49.png,54,1
cashier_middle aged_prompt_0_15.png,54,1
cashier_middle aged_prompt_1_19.png,57,1
cashier_middle aged_prompt_0_42.png,40,1
cashier_middle aged_prompt_0_19.png,58,1
cashier_middle aged_prompt_1_46.png,63,1
cashier_middle aged_prompt_0_3.png,38,0
cashier_middle aged_prompt_0_16.png,38,0
cashier_middle aged_prompt_1_1.png,57,1
cashier_middle aged_prompt_1_3.png,28,0
cashier_middle aged_prompt_0_36.png,53,1
cashier_middle aged_prompt_1_48.png,41,0
cashier_middle aged_prompt_0_24.png,60,1
cashier_middle aged_prompt_0_40.png,77,1
cashier_middle aged_prompt_0_33.png,53,1
cashier_middle aged_prompt_0_39.png,59,0
cashier_middle aged_prompt_1_44.png,47,1
cashier_middle aged_prompt_0_29.png,63,1
cashier_middle aged_prompt_0_43.png,77,1
cashier_middle aged_prompt_1_31.png,55,1
cashier_middle aged_prompt_1_6.png,65,1
cashier_middle aged_prompt_1_45.png,68,1
cashier_middle aged_prompt_0_23.png,53,1
cashier_middle aged_prompt_0_41.png,69,1
cashier_middle aged_prompt_1_13.png,54,1
cashier_middle aged_prompt_1_0.png,35,0
cashier_middle aged_prompt_1_9.png,36,0
cashier_middle aged_prompt_0_10.png,52,1
cashier_middle aged_prompt_0_48.png,40,0
cashier_middle aged_prompt_1_26.png,48,1
cashier_middle aged_prompt_0_12.png,53,1
cashier_middle aged_prompt_0_26.png,53,1
cashier_middle aged_prompt_0_2.png,43,0
cashier_middle aged_prompt_1_18.png,50,1
cashier_middle aged_prompt_1_23.png,45,1
cashier_middle aged_prompt_1_33.png,47,1
cashier_middle aged_prompt_1_37.png,51,1
cashier_middle aged_prompt_0_0.png,38,0
cashier_middle aged_prompt_0_46.png,60,1
cashier_middle aged_prompt_0_14.png,64,1
cashier_middle aged_prompt_1_25.png,65,1
cashier_middle aged_prompt_0_38.png,73,1
cashier_middle aged_prompt_0_32.png,58,1
cashier_middle aged_prompt_1_16.png,49,1
cashier_middle aged_prompt_1_34.png,53,0
cashier_middle aged_prompt_0_11.png,55,1
cashier_middle aged_prompt_1_39.png,36,0
cashier_middle aged_prompt_0_17.png,61,1
cashier_middle aged_prompt_1_32.png,53,1
cashier_middle aged_prompt_0_7.png,41,0
cashier_middle aged_prompt_0_37.png,57,1
cashier_middle aged_prompt_0_6.png,50,0
cashier_middle aged_prompt_0_49.png,71,1
cashier_middle aged_prompt_0_30.png,61,1
cashier_middle aged_prompt_0_9.png,63,0
cashier_middle aged_prompt_1_43.png,81,1
cashier_middle aged_prompt_1_20.png,52,1
cashier_middle aged_prompt_1_35.png,35,0
cashier_middle aged_prompt_0_20.png,54,1
cashier_middle aged_prompt_0_44.png,70,1
cashier_middle aged_prompt_1_22.png,52,1
cashier_middle aged_prompt_1_36.png,65,1
cashier_middle aged_prompt_0_18.png,58,1
cashier_middle aged_prompt_1_4.png,49,1
cashier_middle aged_prompt_0_28.png,48,0
cashier_middle aged_prompt_0_31.png,72,1
cashier_middle aged_prompt_1_27.png,59,1
cashier_middle aged_prompt_1_7.png,36,1
cashier_middle aged_prompt_1_5.png,62,1
cashier_middle aged_prompt_0_22.png,53,1
cashier_middle aged_prompt_1_21.png,50,1
cashier_middle aged_prompt_1_8.png,58,1
cashier_middle aged_prompt_1_11.png,54,1
cashier_middle aged_prompt_1_47.png,52,1
cashier_middle aged_prompt_0_1.png,60,1
cashier_middle aged_prompt_0_4.png,58,1
cashier_middle aged_prompt_1_40.png,53,1
cashier_middle aged_prompt_0_45.png,28,1
cashier_middle aged_prompt_1_29.png,54,1
cashier_middle aged_prompt_1_2.png,48,0
cashier_middle aged_prompt_1_14.png,68,1
cashier_middle aged_prompt_1_28.png,40,0
cashier_middle aged_prompt_1_24.png,53,1
