face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_29_face0.png,White,White,Male,10-19,"[8.8298827e-01 7.0437614e-04 5.0369631e-02 4.1268129e-04 9.6079492e-04
 1.9056302e-03 6.2658757e-02]",[9.8686010e-01 4.6516159e-03 6.5878534e-04 7.8294976e-03],[9.9998873e-01 1.1297819e-05],"[8.6284375e-09 3.2051667e-04 7.4537838e-01 2.5366101e-01 6.3796458e-04
 2.0847792e-06 6.8156578e-09 2.9961708e-10 8.5912197e-12]","[(363, 241) (624, 503)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_33_face0.png,White,White,Male,10-19,"[8.1351072e-01 2.7476768e-05 2.8998077e-02 1.6759051e-04 1.2538349e-04
 1.0414718e-04 1.5706669e-01]",[9.99422014e-01 1.47052124e-04 1.04074046e-04 3.26869806e-04],[0.99857146 0.00142853],"[3.4567005e-10 8.6107197e-05 9.6510696e-01 3.4798779e-02 8.0939590e-06
 8.6853520e-09 6.4853322e-12 3.4519612e-13 9.8251815e-15]","[(341, 185) (559, 403)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_41_face0.png,White,White,Female,10-19,"[9.9079907e-01 6.2314243e-06 3.4785178e-03 3.3898043e-04 4.8102564e-05
 3.6070793e-05 5.2931090e-03]",[9.9856806e-01 7.0003662e-05 1.3414169e-04 1.2278468e-03],[4.4903496e-05 9.9995512e-01],"[4.0644910e-09 6.2741886e-04 8.0304682e-01 1.9592869e-01 3.9645823e-04
 6.5566263e-07 4.1247256e-10 6.8152732e-12 4.3865928e-13]","[(302, 316) (677, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_8_face0.png,White,White,Female,20-29,"[9.7902876e-01 8.6571836e-06 6.3878009e-03 5.7206064e-04 5.1339466e-05
 2.1242484e-04 1.3738899e-02]",[9.923542e-01 6.554866e-05 7.306917e-04 6.849644e-03],[1.2582088e-06 9.9999875e-01],"[1.60745001e-10 1.02425656e-04 4.27290469e-01 5.71547151e-01
 1.05952064e-03 4.93287644e-07 1.01507344e-10 1.06373796e-12
 3.74350378e-14]","[(390, 348) (651, 609)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_19_face0.png,White,White,Male,10-19,"[9.8267484e-01 2.7957888e-04 8.4266309e-03 1.6405940e-04 1.1648473e-04
 8.6448366e-05 8.2520433e-03]",[9.9922037e-01 2.5240530e-04 5.3257605e-05 4.7396315e-04],[0.617375 0.382625],"[2.6528925e-08 6.6442927e-04 6.3882190e-01 3.5917079e-01 1.3391526e-03
 3.6649428e-06 1.0642546e-08 3.7875852e-10 3.2074159e-11]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_45_face0.png,Middle Eastern,White,Male,10-19,"[3.0927825e-01 1.9972575e-04 6.2985249e-02 4.3127971e-04 6.2563171e-04
 1.5919298e-03 6.2488794e-01]",[9.9678624e-01 2.9507498e-04 1.5967063e-04 2.7590408e-03],[0.97452134 0.02547862],"[6.03226313e-09 1.04489314e-04 6.42660499e-01 3.56441826e-01
 7.90785358e-04 2.44091621e-06 5.42874901e-09 2.83259333e-10
 1.13555129e-11]","[(326, 299) (640, 611)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_39_face0.png,White,White,Male,10-19,"[8.9568478e-01 4.9489227e-05 5.7465915e-02 4.4098543e-04 1.5965386e-04
 1.7091102e-04 4.6028212e-02]",[9.9961132e-01 1.2240907e-04 5.0197661e-05 2.1609508e-04],[0.9888667  0.01113331],"[8.0982803e-09 5.3545274e-04 9.5903689e-01 4.0404253e-02 2.3354300e-05
 3.5407645e-08 5.9211851e-11 4.4727741e-12 1.8297634e-13]","[(363, 295) (624, 556)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_1_face0.png,White,White,Male,10-19,"[6.4206016e-01 1.4422406e-04 9.0097003e-02 3.4259402e-04 3.0605117e-04
 5.3995766e-04 2.6651007e-01]",[9.9846178e-01 2.8358545e-04 8.4771583e-04 4.0685711e-04],[0.997995 0.002005],"[5.2523794e-09 1.0634279e-03 9.7050965e-01 2.8395575e-02 3.1252544e-05
 8.6543309e-08 1.0779506e-10 7.5800156e-12 2.8747387e-13]","[(385, 295) (602, 513)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_28_face0.png,Middle Eastern,White,Male,10-19,"[0.43612775 0.001623   0.04155431 0.00084749 0.00136729 0.01225628
 0.5062238 ]",[0.6970524  0.01685046 0.00357432 0.28252286],[0.6923654  0.30763465],"[1.4544112e-07 4.2402414e-03 6.5916091e-01 3.3415273e-01 2.4345063e-03
 1.1358192e-05 4.1703689e-08 3.5487604e-09 2.8029759e-10]","[(326, 203) (640, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_cashier_20 years old/cashier_20 years old_32_face0.png,White,White,Female,10-19,"[8.9582109e-01 7.9532940e-04 7.8557819e-02 6.1690025e-03 1.9318061e-03
 1.0696190e-03 1.5655296e-02]",[0.9265743  0.01320946 0.045782   0.01443429],[2.8984485e-07 9.9999964e-01],"[1.8218979e-09 6.2093523e-04 5.2899778e-01 4.6881539e-01 1.5651308e-03
 7.7750059e-07 3.1141689e-10 2.9224542e-12 8.6866041e-14]","[(430, 295) (646, 513)]"
