group,category,percentage
age,Middle,85.91549295774648
age,Old,0.0
age,Young,14.084507042253522
gender,Female,19.01408450704225
gender,Male,80.98591549295774
intersection,Middle_Female_Asian,1.4084507042253522
intersection,Middle_Female_Black,0.7042253521126761
intersection,Middle_Female_Indian,1.4084507042253522
intersection,Middle_Female_White,7.746478873239436
intersection,Middle_Male_Asian,7.746478873239436
intersection,Middle_Male_Black,7.746478873239436
intersection,Middle_Male_Indian,14.084507042253522
intersection,Middle_Male_White,45.07042253521127
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,2.112676056338028
intersection,Young_Female_Indian,4.225352112676056
intersection,Young_Female_White,1.4084507042253522
intersection,Young_Male_Asian,0.7042253521126761
intersection,Young_Male_Black,2.112676056338028
intersection,Young_Male_Indian,2.8169014084507045
intersection,Young_Male_White,0.7042253521126761
race,Asian,9.859154929577464
race,Black,12.676056338028168
race,Indian,22.53521126760564
race,White,54.929577464788736
