image,age_insightface,gender_insightface
writer_neutral_prompt_1_17.png,63.0,1.0
writer_neutral_prompt_1_46.png,,
writer_neutral_prompt_0_33.png,32.0,1.0
writer_neutral_prompt_1_48.png,41.0,1.0
writer_neutral_prompt_1_45.png,49.0,1.0
writer_neutral_prompt_0_5.png,58.0,1.0
writer_neutral_prompt_1_11.png,50.0,1.0
writer_neutral_prompt_0_10.png,32.0,1.0
writer_neutral_prompt_1_10.png,68.0,1.0
writer_neutral_prompt_0_13.png,41.0,1.0
writer_neutral_prompt_0_28.png,55.0,1.0
writer_neutral_prompt_0_46.png,,
writer_neutral_prompt_0_14.png,57.0,1.0
writer_neutral_prompt_1_38.png,72.0,1.0
writer_neutral_prompt_0_29.png,61.0,1.0
writer_neutral_prompt_1_5.png,59.0,1.0
writer_neutral_prompt_0_20.png,54.0,1.0
writer_neutral_prompt_1_3.png,51.0,1.0
writer_neutral_prompt_1_30.png,41.0,1.0
writer_neutral_prompt_0_18.png,44.0,1.0
writer_neutral_prompt_1_12.png,32.0,1.0
writer_neutral_prompt_1_25.png,44.0,1.0
writer_neutral_prompt_0_9.png,40.0,1.0
writer_neutral_prompt_1_4.png,56.0,1.0
writer_neutral_prompt_0_47.png,67.0,1.0
writer_neutral_prompt_0_37.png,47.0,1.0
writer_neutral_prompt_1_23.png,29.0,1.0
writer_neutral_prompt_0_30.png,26.0,1.0
writer_neutral_prompt_0_1.png,50.0,1.0
writer_neutral_prompt_0_42.png,39.0,1.0
writer_neutral_prompt_1_35.png,61.0,1.0
writer_neutral_prompt_0_32.png,,
writer_neutral_prompt_0_22.png,50.0,1.0
writer_neutral_prompt_1_14.png,71.0,1.0
writer_neutral_prompt_1_1.png,55.0,1.0
writer_neutral_prompt_1_37.png,62.0,1.0
writer_neutral_prompt_1_24.png,52.0,1.0
writer_neutral_prompt_0_31.png,36.0,1.0
writer_neutral_prompt_0_27.png,51.0,1.0
writer_neutral_prompt_1_27.png,74.0,1.0
writer_neutral_prompt_0_12.png,33.0,1.0
writer_neutral_prompt_0_4.png,39.0,1.0
writer_neutral_prompt_0_21.png,46.0,1.0
writer_neutral_prompt_0_36.png,47.0,1.0
writer_neutral_prompt_1_26.png,39.0,1.0
writer_neutral_prompt_1_8.png,62.0,1.0
writer_neutral_prompt_0_43.png,34.0,0.0
writer_neutral_prompt_1_2.png,63.0,1.0
writer_neutral_prompt_0_11.png,56.0,1.0
writer_neutral_prompt_1_6.png,41.0,1.0
writer_neutral_prompt_0_25.png,40.0,1.0
writer_neutral_prompt_1_19.png,51.0,1.0
writer_neutral_prompt_1_32.png,,
writer_neutral_prompt_1_36.png,62.0,1.0
writer_neutral_prompt_1_28.png,57.0,1.0
writer_neutral_prompt_1_47.png,58.0,1.0
writer_neutral_prompt_1_0.png,36.0,1.0
writer_neutral_prompt_1_44.png,67.0,1.0
writer_neutral_prompt_1_41.png,52.0,1.0
writer_neutral_prompt_1_29.png,70.0,1.0
writer_neutral_prompt_0_44.png,54.0,1.0
writer_neutral_prompt_0_45.png,51.0,1.0
writer_neutral_prompt_1_42.png,49.0,1.0
writer_neutral_prompt_1_39.png,53.0,1.0
writer_neutral_prompt_0_8.png,69.0,1.0
writer_neutral_prompt_1_31.png,40.0,1.0
writer_neutral_prompt_1_40.png,51.0,1.0
writer_neutral_prompt_0_16.png,50.0,1.0
writer_neutral_prompt_1_20.png,74.0,1.0
writer_neutral_prompt_0_39.png,46.0,1.0
writer_neutral_prompt_0_40.png,65.0,1.0
writer_neutral_prompt_0_38.png,72.0,1.0
writer_neutral_prompt_0_24.png,35.0,1.0
writer_neutral_prompt_0_6.png,42.0,1.0
writer_neutral_prompt_0_41.png,43.0,1.0
writer_neutral_prompt_1_18.png,36.0,1.0
writer_neutral_prompt_0_23.png,30.0,1.0
writer_neutral_prompt_0_2.png,34.0,1.0
writer_neutral_prompt_0_26.png,30.0,1.0
writer_neutral_prompt_0_3.png,49.0,1.0
writer_neutral_prompt_1_9.png,41.0,1.0
writer_neutral_prompt_1_13.png,72.0,1.0
writer_neutral_prompt_1_43.png,44.0,1.0
writer_neutral_prompt_0_0.png,51.0,1.0
writer_neutral_prompt_0_48.png,26.0,1.0
writer_neutral_prompt_0_7.png,35.0,1.0
writer_neutral_prompt_1_22.png,56.0,1.0
writer_neutral_prompt_1_34.png,54.0,1.0
writer_neutral_prompt_0_35.png,45.0,1.0
writer_neutral_prompt_0_34.png,49.0,1.0
writer_neutral_prompt_0_19.png,53.0,1.0
writer_neutral_prompt_0_17.png,42.0,1.0
writer_neutral_prompt_1_7.png,,
writer_neutral_prompt_0_15.png,67.0,1.0
writer_neutral_prompt_1_49.png,,
writer_neutral_prompt_1_16.png,50.0,1.0
writer_neutral_prompt_0_49.png,,
writer_neutral_prompt_1_15.png,65.0,1.0
writer_neutral_prompt_1_33.png,55.0,1.0
writer_neutral_prompt_1_21.png,61.0,1.0
