face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_30_face0.png,Latino_Hispanic,White,Male,50-59,"[1.3226590e-01 6.3908554e-04 7.1826404e-01 1.2418861e-03 2.4503926e-03
 2.2852650e-02 1.2228611e-01]",[0.93293273 0.0010998  0.0171826  0.04878487],[9.9998647e-01 1.3518644e-05],"[7.91874554e-05 1.21072066e-04 7.98817666e-04 4.47084312e-04
 3.65827195e-02 4.49328244e-01 4.99551713e-01 1.30408444e-02
 5.02359399e-05]","[(358, 267) (670, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_36_face0.png,White,White,Male,40-49,"[6.4913177e-01 2.2608855e-04 1.7690076e-01 6.4189924e-04 8.4504072e-04
 7.7833841e-03 1.6447100e-01]",[9.6434754e-01 9.5034332e-04 6.9913873e-03 2.7710760e-02],[9.9999928e-01 6.9602424e-07],"[2.3392937e-05 7.5610864e-05 3.2054653e-04 2.4457611e-03 1.9832723e-01
 7.3568010e-01 6.2850118e-02 2.7581022e-04 1.3734474e-06]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_49_face0.png,White,White,Male,50-59,"[0.51910865 0.0009447  0.40154412 0.00228774 0.00231675 0.01345819
 0.06033974]",[9.7007346e-01 1.7204565e-04 1.9459691e-02 1.0294764e-02],[9.9999917e-01 8.5085907e-07],"[1.4393979e-04 1.2315692e-04 6.9825613e-04 1.5740552e-04 7.8146085e-03
 2.1313924e-01 6.8427694e-01 9.3351729e-02 2.9475606e-04]","[(294, 215) (744, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_4_face0.png,White,White,Male,50-59,"[9.1914040e-01 8.3854735e-05 3.7427083e-02 3.7198444e-04 2.7425325e-04
 5.2238116e-03 3.7478536e-02]",[9.9412632e-01 1.5694497e-04 3.5565923e-04 5.3610071e-03],[9.9999988e-01 1.6094748e-07],"[4.06807085e-05 1.93408960e-05 1.20099685e-04 1.99060989e-04
 2.13754047e-02 3.69153202e-01 5.80086470e-01 2.89017241e-02
 1.04045968e-04]","[(339, 240) (715, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_18_face0.png,White,White,Male,50-59,"[5.7553071e-01 9.0623551e-05 1.6802447e-01 4.4190878e-04 8.7212317e-04
 9.3293451e-03 2.4571075e-01]",[9.8925018e-01 2.3391500e-05 7.4179017e-04 9.9846683e-03],[9.9999523e-01 4.7261187e-06],"[2.1013223e-04 6.1654049e-04 4.7988878e-03 2.3846945e-03 4.7454577e-02
 3.0732638e-01 5.8605653e-01 5.0703846e-02 4.4846741e-04]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_16_face0.png,White,White,Male,40-49,"[7.5161260e-01 2.5825310e-04 2.1684746e-01 4.6286569e-03 3.2880960e-03
 7.4124453e-03 1.5952580e-02]",[0.92386514 0.00116462 0.03495513 0.04001509],[9.9999750e-01 2.4937451e-06],"[3.2223943e-06 3.4650332e-06 1.0225694e-04 6.2171731e-04 5.9157800e-02
 5.4733598e-01 3.8612729e-01 6.6306703e-03 1.7520699e-05]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_24_face0.png,Latino_Hispanic,White,Male,50-59,"[2.3095994e-01 1.1852719e-03 4.6465206e-01 3.3905465e-04 6.1305793e-04
 5.6412283e-02 2.4583836e-01]",[0.8296401  0.00324245 0.00162584 0.16549161],[9.9999839e-01 1.5764666e-06],"[2.1670503e-05 1.0532744e-05 7.9158774e-05 8.5785498e-05 1.2070383e-02
 2.9565659e-01 6.7157489e-01 2.0435568e-02 6.5466535e-05]","[(326, 172) (640, 485)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_32_face0.png,Latino_Hispanic,White,Male,40-49,"[2.7387437e-01 2.2504196e-04 5.3141266e-01 4.9549009e-04 9.2004810e-04
 5.4655429e-02 1.3841684e-01]",[9.0951246e-01 3.5254707e-04 5.2402760e-03 8.4894747e-02],[9.9999839e-01 1.6280828e-06],"[1.4837640e-05 2.0852134e-05 2.7039050e-04 7.3034212e-04 9.3791105e-02
 7.1815771e-01 1.8552688e-01 1.4842867e-03 3.6708384e-06]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_0_face0.png,White,White,Male,40-49,"[7.5474358e-01 2.6995162e-04 1.5950990e-01 8.9652250e-03 4.5440388e-03
 3.8358674e-03 6.8131402e-02]",[9.8688811e-01 6.7275733e-04 8.0442913e-03 4.3948311e-03],[9.9999654e-01 3.4592272e-06],"[6.5944027e-05 7.5090560e-05 5.6767883e-04 7.2008348e-04 5.1001351e-02
 4.9093419e-01 4.4006854e-01 1.6520657e-02 4.6454745e-05]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_judge_40 years old/judge_40 years old_46_face0.png,White,White,Male,50-59,"[9.5317197e-01 3.6421901e-05 3.4197267e-02 6.2129827e-04 4.2862335e-04
 1.9701410e-03 9.5742540e-03]",[9.9248838e-01 1.4252274e-04 6.6234393e-04 6.7067458e-03],[9.99999e-01 1.02195e-06],"[4.0862098e-05 1.7973109e-05 8.4519917e-05 8.2903407e-06 3.8474839e-04
 2.3181498e-02 6.8448317e-01 2.9046240e-01 1.3366519e-03]","[(248, 168) (698, 619)]"
