image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
judge_neutral_prompt_1_25.png,31,Man,white,neutral,1.0,0.1047977,99.8952,0.037700746,0.13292074,0.00436427,83.22039,9.377702,7.226925,0.108916126,2.6382105e-09,6.1299426e-05,0.33230013,0.23522083,8.9771174e-07,99.3235
judge_neutral_prompt_0_4.png,40,Man,white,neutral,1.0,0.16780236,99.83219,1.5595456,3.2440565,0.43162307,44.760048,26.238104,23.766626,7.782626,0.00042409587,1.1033775,0.015048694,10.579966,0.23954645,80.27901
judge_neutral_prompt_1_16.png,32,Man,latino hispanic,neutral,1.0,0.7100266,99.28998,7.3274508,9.674027,2.367907,19.350786,10.388107,50.891724,4.458146,0.0038134672,4.3736806,5.114037,14.759259,0.1734566,71.11761
judge_neutral_prompt_0_39.png,31,Man,latino hispanic,neutral,1.0,0.039941825,99.96006,0.9926442,2.3525543,0.34777248,37.744755,17.797174,40.765106,9.004184,0.0002976014,0.20625053,0.015960766,6.013645,0.002038251,84.75763
judge_neutral_prompt_0_17.png,41,Man,latino hispanic,neutral,1.0,0.268165,99.731834,2.171648,2.985125,0.47494942,38.74604,13.830476,41.79176,0.22713856,3.0901504e-07,0.018172827,19.974432,4.4079943,0.0026059623,75.36966
judge_neutral_prompt_1_44.png,34,Man,latino hispanic,neutral,1.0,0.040015154,99.959984,4.384671,22.257689,3.7569106,9.483884,19.588758,40.52809,0.543983,2.2625588e-09,0.00203625,0.45232865,0.19571912,0.00053321006,98.8054
judge_neutral_prompt_1_5.png,31,Woman,black,neutral,1.0,95.68594,4.3140554,1.2144921e-10,1.8887668e-08,100.0,1.400563e-16,6.57689e-17,2.6388561e-11,0.02178671,9.69668e-10,0.00029470978,2.2924736,0.16184911,0.0031743564,97.520424
judge_neutral_prompt_0_34.png,41,Man,white,neutral,1.0,0.01031684,99.98968,0.810994,1.7993486,0.24730217,54.152885,17.320562,25.668915,11.184329,6.3133496e-07,0.07463663,0.055127207,3.306212,0.011045575,85.36865
judge_neutral_prompt_1_10.png,34,Man,white,sad,1.0,0.05065874,99.94933,1.1817038,2.2397695,0.28218204,47.25367,24.060457,24.982218,11.09933,0.03293156,13.308454,0.34155035,56.825287,0.074755184,18.317696
judge_neutral_prompt_0_14.png,30,Man,white,neutral,1.0,0.006846882,99.99316,0.009560724,0.04810426,0.0014607997,87.73054,7.177559,5.032783,0.12690434,5.0209397e-09,0.0009204891,0.21669507,0.30983192,9.328177e-06,99.345634
judge_neutral_prompt_0_5.png,31,Man,indian,neutral,1.0,0.025524795,99.97447,3.2690973,63.067863,16.826942,1.0962645,1.0348667,14.704967,0.08043953,3.9919193e-10,0.00119855,5.8591456,0.21319062,0.0009916354,93.84504
judge_neutral_prompt_0_3.png,32,Man,black,neutral,1.0,0.11425306,99.88575,0.0035227574,0.08523119,99.90646,2.111268e-05,4.8500797e-06,0.004758265,0.008041425,1.1474232e-11,6.0673774e-06,0.0015832194,0.018175423,6.755697e-05,99.97213
judge_neutral_prompt_1_11.png,33,Man,black,neutral,1.0,0.06785787,99.932144,4.353286,19.06918,55.25332,1.2057099,0.76659423,19.351912,2.6413436,4.0341063e-05,26.32982,5.5946393,2.1048217,21.005991,42.32335
judge_neutral_prompt_1_38.png,30,Man,asian,neutral,1.0,0.06888662,99.93111,94.62088,2.5770967,0.1089813,0.26101565,0.01113595,2.4208987,8.078748,0.015172448,1.4523203,0.8631433,15.598362,0.009621679,73.98264
judge_neutral_prompt_1_43.png,30,Man,black,neutral,1.0,0.16674425,99.83326,6.663602,19.365017,58.246277,0.6665714,0.43192628,14.626607,0.08485091,1.2313478e-09,0.00085447746,0.1049014,0.3488372,0.00037555816,99.46018
judge_neutral_prompt_1_26.png,29,Man,latino hispanic,neutral,1.0,0.04049302,99.95951,3.663863,6.778524,1.6680562,22.979536,17.891846,47.01818,15.143802,0.00026037017,1.4736557,1.2875303,11.212177,0.18436241,70.69821
judge_neutral_prompt_1_14.png,29,Man,white,neutral,1.0,0.005755794,99.99424,1.0033486,2.5785615,0.33170477,47.349186,27.928368,20.808834,0.022655657,1.4878954e-10,7.643204e-05,0.34042835,0.17295352,2.9136636e-06,99.46388
judge_neutral_prompt_1_20.png,25,Man,latino hispanic,neutral,1.0,0.22909957,99.770905,7.138858,8.47445,2.37891,17.68718,9.867141,54.453457,0.03017043,5.262809e-08,0.006219581,0.021754937,0.3444663,0.00067070016,99.59671
judge_neutral_prompt_1_22.png,28,Man,latino hispanic,angry,1.0,3.5480194,96.45198,27.47652,20.94674,9.48687,3.541382,2.7744963,35.774,57.63104,0.029745942,5.759119,0.15600267,25.373348,0.12178653,10.928958
judge_neutral_prompt_0_27.png,36,Woman,latino hispanic,neutral,1.0,99.999084,0.00091450283,1.382125,2.1188216,0.12152071,34.997948,12.0835495,49.296036,0.9749951,1.6111483e-07,0.08172908,25.483727,0.04988595,0.078903496,73.33076
judge_neutral_prompt_0_38.png,31,Man,latino hispanic,fear,1.0,0.048800133,99.951195,17.463926,7.936611,2.2047274,27.418848,14.338921,30.636963,17.129398,0.013185836,65.28558,1.0860782,0.37797928,15.877665,0.23011051
judge_neutral_prompt_1_36.png,28,Woman,black,neutral,1.0,99.75068,0.24932817,0.19712012,1.2764982,98.05572,0.0025407618,0.0009257103,0.46719536,0.0013934951,8.02591e-13,4.304103e-06,0.18531519,0.5340354,2.041753e-06,99.27925
judge_neutral_prompt_0_2.png,34,Man,latino hispanic,neutral,1.0,0.16863194,99.83137,5.661199,11.152136,2.3276308,15.809886,7.483195,57.565952,11.624987,8.374543e-05,0.5533924,0.041552335,13.756572,0.0018604497,74.02155
judge_neutral_prompt_0_19.png,36,Man,white,neutral,1.0,16.089138,83.91086,0.415925,1.0656137,0.16378184,57.566105,10.817413,29.971159,0.21556641,1.5002931e-06,0.10336123,3.9944043,0.2693472,0.003923406,95.4134
