image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
judge_male_prompt_0_6.png,43,Man,latino hispanic,neutral,1.0,0.04231419,99.95769,3.6756852,6.155231,1.6865625,29.566538,20.81159,38.104397,12.917007,1.3274813e-06,0.07479104,0.077079326,8.728224,0.0064900145,78.1964
judge_male_prompt_1_28.png,33,Man,middle eastern,angry,1.0,0.04395992,99.95604,0.22810031,5.1275153,0.35046068,17.739952,54.619316,21.93465,46.242554,1.7070364e-05,0.7624504,0.0018423683,16.790237,1.1315895e-05,36.202885
judge_male_prompt_1_31.png,43,Man,latino hispanic,neutral,1.0,0.008778583,99.99123,16.88173,11.843892,4.755532,9.401845,6.3402176,50.776787,13.606427,1.3653522e-05,4.53602,0.0017161765,10.587677,0.0016486263,71.266495
judge_male_prompt_0_28.png,32,Man,white,neutral,1.0,0.096343815,99.903656,0.40808326,1.4999702,0.16970801,60.727364,17.468897,19.725983,23.89947,2.4998471e-05,2.8242345,0.0026968666,15.926669,0.00025917008,57.34664
judge_male_prompt_0_41.png,32,Man,white,neutral,1.0,0.009130983,99.99087,8.232623e-07,4.3237346e-06,1.364774e-08,99.88646,0.072034836,0.041495483,0.52958643,2.3517279e-08,0.001291875,0.23397791,0.53471494,2.456877e-05,98.70041
judge_male_prompt_1_49.png,33,Man,white,neutral,1.0,0.019371178,99.98064,0.10757339,0.36622784,0.03695838,66.29569,14.462334,18.731209,12.522036,2.4303881e-05,1.1278275,1.2663925,4.4602547,0.092259936,80.531204
judge_male_prompt_0_45.png,32,Man,middle eastern,neutral,1.0,0.004158809,99.99584,0.023292733,0.61249024,0.0146021675,41.38284,50.973946,6.99283,0.12320194,5.0023707e-05,0.082343124,25.385216,2.642688,0.020984704,71.74552
judge_male_prompt_1_15.png,30,Man,white,angry,1.0,0.16156551,99.83843,0.03463498,0.101422176,0.0038180666,80.54239,11.947208,7.3705335,41.364273,0.056947928,9.072818,0.34248227,35.235153,0.037803784,13.890524
judge_male_prompt_1_13.png,42,Man,white,neutral,1.0,0.048086572,99.95191,0.063970424,0.13468447,0.0099436715,82.06617,8.309943,9.415293,0.0009817088,9.45591e-16,0.0013507497,4.231067e-08,0.06800186,5.280372e-12,99.929665
judge_male_prompt_0_8.png,27,Man,middle eastern,neutral,1.0,0.047677763,99.95233,1.6149207,11.100789,1.6883414,13.587971,44.385723,27.622255,0.003666225,4.9455893e-16,1.011165e-05,0.042209197,0.002309218,2.9836796e-05,99.95178
