group,category,percentage
age,Middle,0.0
age,Old,0.0
age,Young,100.0
gender,Female,34.21052631578947
gender,Male,65.78947368421053
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,31.57894736842105
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,2.631578947368421
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,57.89473684210527
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,7.894736842105263
race,Asian,89.47368421052632
race,Black,0.0
race,Indian,2.631578947368421
race,White,7.894736842105263
