group,category,percentage
age,Middle,67.5
age,Old,0.0
age,Young,32.5
gender,Female,12.5
gender,Male,87.5
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,5.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,37.5
intersection,Middle_Male_Indian,2.5
intersection,Middle_Male_White,22.5
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,5.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,2.5
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,25.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,0.0
race,Black,67.5
race,Indian,2.5
race,White,30.0
