group,category,percentage
age,Middle,54.285714285714285
age,Old,20.0
age,Young,25.71428571428571
gender,Female,40.0
gender,Male,60.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,14.285714285714285
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,40.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,8.571428571428571
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,11.428571428571429
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,17.142857142857142
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,8.571428571428571
intersection,Young_Male_White,0.0
race,Asian,0.0
race,Black,0.0
race,Indian,100.0
race,White,0.0
