group,category,percentage
age,Middle,37.096774193548384
age,Old,29.03225806451613
age,Young,33.87096774193548
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,9.67741935483871
intersection,Middle_Female_Black,9.67741935483871
intersection,Middle_Female_Indian,8.064516129032258
intersection,Middle_Female_White,9.67741935483871
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,8.064516129032258
intersection,Old_Female_Black,3.225806451612903
intersection,Old_Female_Indian,4.838709677419355
intersection,Old_Female_White,12.903225806451612
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,4.838709677419355
intersection,Young_Female_Black,6.451612903225806
intersection,Young_Female_Indian,11.29032258064516
intersection,Young_Female_White,11.29032258064516
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,22.58064516129032
race,Black,19.35483870967742
race,Indian,24.193548387096776
race,White,33.87096774193548
