group,category,percentage
age,Middle,100.0
age,Old,0.0
age,Young,0.0
gender,Female,45.09803921568628
gender,Male,54.90196078431373
intersection,Middle_Female_Asian,11.76470588235294
intersection,Middle_Female_Black,11.76470588235294
intersection,Middle_Female_Indian,9.803921568627452
intersection,Middle_Female_White,11.76470588235294
intersection,Middle_Male_Asian,13.725490196078432
intersection,Middle_Male_Black,11.76470588235294
intersection,Middle_Male_Indian,21.568627450980397
intersection,Middle_Male_White,7.84313725490196
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,25.49019607843137
race,Black,23.52941176470588
race,Indian,31.37254901960784
race,White,19.607843137254903
