group,category,percentage
age,Middle,40.625
age,Old,18.75
age,Young,40.625
gender,Female,40.625
gender,Male,59.375
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,18.75
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,21.875
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,6.25
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,9.375
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,3.125
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,12.5
intersection,Young_Female_Indian,3.125
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,25.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,0.0
race,Black,93.75
race,Indian,3.125
race,White,3.125
