face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_48_face0.png,Middle Eastern,White,Male,60-69,"[0.20493712 0.00133205 0.03952176 0.0014837  0.00147211 0.00386217
 0.7473911 ]",[8.9848453e-01 6.6128565e-04 2.8901564e-02 7.1952634e-02],[9.9997902e-01 2.1038057e-05],"[6.6726157e-06 5.1740444e-06 4.0849285e-05 1.4688129e-05 4.3556425e-05
 3.5118952e-04 3.1947482e-02 7.1721351e-01 2.5037685e-01]","[(248, 215) (698, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_47_face0.png,Middle Eastern,White,Male,60-69,"[0.1331215  0.00614962 0.03929051 0.0089017  0.00776192 0.00418901
 0.80058575]",[0.92850125 0.00490744 0.05620597 0.01038539],[9.9999547e-01 4.5807974e-06],"[2.6381898e-05 1.6249463e-05 7.9137433e-05 2.7457565e-05 1.5975283e-04
 1.6618244e-03 7.0390828e-02 7.7510661e-01 1.5253180e-01]","[(339, 316) (715, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_45_face0.png,White,White,Male,60-69,"[0.5050662  0.00062299 0.07650683 0.00417959 0.00577394 0.03489929
 0.37295118]",[9.1493350e-01 2.2977185e-04 2.8723499e-02 5.6113187e-02],[9.9964476e-01 3.5521007e-04],"[9.2832424e-06 1.4544830e-05 1.1842242e-04 6.6320114e-05 1.0220185e-04
 1.0494046e-03 7.5791694e-02 5.8490837e-01 3.3793977e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_17_face0.png,White,White,Male,60-69,"[0.66990316 0.01031153 0.06188292 0.0050855  0.00672388 0.05272011
 0.1933729 ]",[0.84571916 0.00299547 0.02018126 0.13110405],[9.9994236e-01 5.7628564e-05],"[1.2879090e-04 1.1006288e-04 4.1264173e-04 8.6887892e-05 2.3490191e-04
 3.3218581e-03 1.8750627e-01 7.4476558e-01 6.3433178e-02]","[(202, 128) (743, 669)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_12_face0.png,Middle Eastern,White,Male,70+,"[1.4674114e-01 2.5751855e-05 1.5231367e-02 3.1386741e-04 4.1063273e-04
 4.8780693e-03 8.3239919e-01]",[9.9771821e-01 2.9871703e-06 1.1025212e-03 1.1762166e-03],[0.98082095 0.01917906],"[1.2680127e-06 4.1359067e-06 1.5560816e-05 3.9176225e-06 5.3914032e-06
 4.3499000e-05 5.3914902e-03 1.6938050e-01 8.2515424e-01]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_29_face0.png,Middle Eastern,White,Male,70+,"[1.9032745e-01 5.0246558e-04 1.3606057e-01 1.4893727e-03 1.4248786e-03
 6.9669019e-03 6.6322833e-01]",[9.9544626e-01 1.0610521e-04 1.8604026e-03 2.5873114e-03],[0.87284505 0.12715492],"[1.9345407e-05 4.1928288e-05 1.2416107e-04 2.4796916e-05 9.6299889e-05
 5.9680792e-04 2.7253179e-02 3.1560645e-01 6.5623701e-01]","[(302, 279) (677, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_15_face0.png,Middle Eastern,White,Male,70+,"[1.1639641e-01 5.6004903e-04 2.3914985e-02 3.4420453e-03 6.1649163e-03
 6.1600521e-02 7.8792101e-01]",[8.43962848e-01 4.02036181e-04 1.15159955e-02 1.44119069e-01],[9.996143e-01 3.857038e-04],"[8.9947680e-06 1.2187483e-05 6.7891990e-05 2.8557495e-05 3.2537846e-05
 2.8025388e-04 2.4114368e-02 4.3426645e-01 5.4118878e-01]","[(202, 293) (743, 833)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_21_face0.png,White,White,Male,60-69,"[0.4890719  0.00115426 0.04951499 0.00137476 0.00218679 0.03075389
 0.42594343]",[7.3835266e-01 3.7396717e-04 3.7385621e-03 2.5753474e-01],[9.9913925e-01 8.6074258e-04],"[6.85682899e-05 1.15931056e-04 6.58716948e-04 1.60625495e-04
 1.76105808e-04 9.91579378e-04 6.14799745e-02 6.65994465e-01
 2.70354062e-01]","[(202, 128) (743, 669)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_11_face0.png,White,White,Male,70+,"[4.3596438e-01 3.9916206e-04 1.2599126e-01 9.8226462e-03 4.6757539e-03
 1.9586239e-02 4.0356061e-01]",[9.7410160e-01 2.2365191e-05 8.6614052e-03 1.7214613e-02],[0.97410595 0.0258941 ],"[1.1868574e-06 2.9985097e-06 9.8194259e-06 1.7733325e-06 5.0030908e-06
 4.6241239e-05 5.3741727e-03 1.9783072e-01 7.9672807e-01]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_16_face0.png,Middle Eastern,White,Male,60-69,"[0.2519141  0.0016339  0.03018395 0.01166907 0.00703639 0.01847847
 0.6790841 ]",[8.65545034e-01 3.29630071e-04 2.16309149e-02 1.12494364e-01],[9.999595e-01 4.046035e-05],"[3.2026799e-06 1.4537345e-06 9.7112288e-06 8.8105662e-06 1.9475756e-05
 1.4989724e-04 1.6400747e-02 6.1743462e-01 3.6597201e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_2_face0.png,Middle Eastern,White,Male,70+,"[0.23695472 0.0010412  0.09994515 0.01033129 0.00723347 0.008813
 0.6356812 ]",[9.4357300e-01 8.7000903e-05 2.3185333e-02 3.3154707e-02],[0.998139   0.00186096],"[1.10485807e-05 1.56437309e-05 5.22703922e-05 1.37336010e-05
 2.70698220e-05 1.54690395e-04 1.22898305e-02 3.55638415e-01
 6.31797314e-01]","[(294, 261) (744, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_42_face0.png,Middle Eastern,White,Male,70+,"[0.30889305 0.00323273 0.18514854 0.00843461 0.00812226 0.00881065
 0.47735825]",[0.67545027 0.01831272 0.16370614 0.14253086],[0.99806404 0.00193598],"[2.0801341e-05 2.6504717e-05 1.2217792e-04 5.9073842e-05 1.5881774e-04
 7.5908884e-04 2.8511465e-02 4.5478976e-01 5.1555228e-01]","[(202, 183) (743, 724)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_0_face0.png,Middle Eastern,White,Male,60-69,"[2.2362931e-01 2.5689814e-04 1.3791028e-01 3.5844287e-03 7.9643698e-03
 4.3856885e-02 5.8279788e-01]",[8.6543137e-01 3.8834853e-05 5.9381209e-02 7.5148605e-02],[0.99897105 0.00102895],"[1.1885629e-04 1.8712410e-04 6.5160909e-04 9.8257377e-05 2.3675138e-04
 2.3386742e-03 1.1948703e-01 5.5104011e-01 3.2584164e-01]","[(302, 279) (677, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_40_face0.png,Middle Eastern,White,Male,60-69,"[0.35235995 0.00996087 0.0901693  0.00541559 0.0049333  0.01227592
 0.52488506]",[0.9020756  0.00400067 0.0061787  0.08774506],[0.99814075 0.00185929],"[2.19962065e-04 1.66459387e-04 2.78191757e-04 2.12976069e-04
 9.41904145e-04 6.11435622e-03 1.11834295e-01 5.98253608e-01
 2.81978309e-01]","[(339, 202) (715, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_26_face0.png,White,White,Male,60-69,"[0.60536706 0.00167538 0.02214853 0.00337063 0.00220733 0.0051187
 0.36011234]",[9.9195594e-01 8.0048478e-05 2.5372992e-03 5.4266970e-03],[9.9998283e-01 1.7183866e-05],"[1.5522952e-05 8.0065502e-06 6.3186562e-05 2.8634657e-05 8.8573397e-05
 8.3497609e-04 7.3419563e-02 7.7692491e-01 1.4861652e-01]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_20_face0.png,White,White,Male,60-69,"[0.48828754 0.00099984 0.14912657 0.00989066 0.01353186 0.03889514
 0.29926836]",[9.4322604e-01 2.2859669e-05 3.6806606e-02 1.9944552e-02],[9.9919164e-01 8.0834160e-04],"[1.7146453e-05 1.9440986e-05 1.3438948e-04 3.8921302e-05 5.4467884e-05
 2.6597836e-04 2.7440701e-02 5.1689839e-01 4.5513052e-01]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_43_face0.png,White,White,Male,60-69,"[9.5738930e-01 1.6761858e-05 1.7929154e-02 3.8559563e-04 9.7914439e-05
 1.8402572e-04 2.3997236e-02]",[9.9735713e-01 1.5345628e-05 9.9750876e-04 1.6300308e-03],[0.9869134  0.01308662],"[6.6910361e-06 9.4710858e-06 5.2507392e-05 5.8215114e-06 3.8472532e-05
 7.2248757e-04 6.9108099e-02 6.1589772e-01 3.1415874e-01]","[(202, 183) (743, 724)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_writer_75 years old/writer_75 years old_6_face0.png,White,White,Male,60-69,"[0.8337209  0.00127721 0.02526592 0.01038301 0.00894366 0.01800075
 0.10240842]",[8.4497106e-01 4.8663194e-04 2.5908435e-02 1.2863392e-01],[9.9999696e-01 3.0285914e-06],"[3.4175891e-06 2.0674631e-06 2.8655937e-05 1.5224360e-05 4.5867015e-05
 1.2391439e-03 1.2864259e-01 8.0176538e-01 6.8257712e-02]","[(294, 261) (744, 711)]"
