face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_146_face0.png,White,White,Male,30-39,"[0.6832177  0.00344532 0.2220943  0.00781586 0.00505389 0.00810023
 0.07027268]",[0.8558313  0.01054123 0.00464872 0.12897867],[9.9994898e-01 5.1067615e-05],"[5.1643628e-06 1.7471373e-05 1.3959809e-03 3.5369638e-01 5.9577858e-01
 4.7864307e-02 1.1988041e-03 4.1945757e-05 1.4689771e-06]","[(326, 362) (640, 675)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_138_face0.png,White,White,Female,20-29,"[9.8023188e-01 9.1526153e-06 8.8742692e-03 8.1897728e-05 6.6540706e-05
 1.5247034e-04 1.0583758e-02]",[9.9762201e-01 1.0729546e-04 1.7821624e-04 2.0923894e-03],[2.9791187e-05 9.9997020e-01],"[2.5498593e-08 2.6964153e-05 4.1770626e-02 8.3566397e-01 1.2015245e-01
 2.3719983e-03 1.3758117e-05 1.3590065e-07 1.7863120e-09]","[(385, 229) (602, 446)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_90_face0.png,White,White,Male,20-29,"[5.1592267e-01 1.3938460e-04 3.6190022e-02 1.3192561e-04 2.8825353e-04
 4.3027601e-03 4.4302508e-01]",[9.7542673e-01 5.8309076e-04 1.2699820e-03 2.2720242e-02],[9.9999827e-01 1.6955514e-06],"[1.9183346e-07 3.5236764e-05 1.5804701e-02 7.9397637e-01 1.8836088e-01
 1.8202622e-03 2.4178366e-06 2.7072558e-08 4.9956339e-10]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_30_face0.png,White,White,Male,20-29,"[9.8413420e-01 2.4430053e-06 4.5337332e-03 1.7688806e-04 2.5978129e-04
 8.6995511e-04 1.0023032e-02]",[9.9874198e-01 1.2366717e-06 5.7575413e-05 1.1992573e-03],[9.999941e-01 5.916902e-06],"[3.5924550e-08 7.6616097e-06 4.2136561e-02 8.4149462e-01 1.1247002e-01
 3.8699678e-03 2.0938756e-05 3.0012865e-07 5.6898979e-09]","[(390, 400) (651, 661)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_119_face0.png,White,White,Male,20-29,"[9.9773985e-01 5.5750129e-06 6.7839102e-04 7.8365638e-06 8.1454600e-06
 5.6824279e-06 1.5546102e-03]",[9.9977666e-01 3.4585904e-05 3.8511349e-05 1.5020322e-04],[9.9998719e-01 1.2798178e-05],"[2.6158069e-08 2.1457317e-06 4.2751427e-03 8.0337220e-01 1.9143324e-01
 9.1566495e-04 1.5978699e-06 1.2152096e-08 3.6489420e-10]","[(400, 382) (582, 564)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_117_face0.png,Middle Eastern,White,Male,20-29,"[3.3241716e-01 2.3767314e-04 1.4539182e-01 1.2773942e-04 2.4024460e-04
 3.6655024e-02 4.8493034e-01]",[7.7512681e-01 2.0282682e-04 4.4227508e-04 2.2422810e-01],[9.9999654e-01 3.4448783e-06],"[3.5343023e-06 2.8387163e-04 2.0929590e-02 8.2361698e-01 1.5333824e-01
 1.8234644e-03 4.2256556e-06 6.0029905e-08 1.0466704e-09]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_73_face0.png,White,White,Male,20-29,"[8.2029104e-01 8.4513193e-04 1.1524285e-01 1.2861262e-04 1.5104370e-04
 1.4608944e-03 6.1880417e-02]",[9.8426944e-01 4.8325444e-03 2.2861204e-04 1.0669364e-02],[9.9999988e-01 1.0513221e-07],"[2.4767854e-07 2.6639558e-05 1.8926432e-02 8.4163666e-01 1.3813467e-01
 1.2714679e-03 3.7708778e-06 5.3841362e-08 8.5043095e-10]","[(326, 172) (640, 485)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_15_face0.png,White,White,Male,30-39,"[6.75133467e-01 1.14682116e-04 1.47908196e-01 2.65596260e-04
 2.45545147e-04 3.40012833e-02 1.42331272e-01]",[9.7373569e-01 7.7274068e-05 4.8016428e-04 2.5706900e-02],[9.999230e-01 7.702606e-05],"[7.9744655e-07 2.2990733e-05 6.4581534e-04 3.9364275e-01 5.9209341e-01
 1.3577957e-02 1.6155887e-05 1.2115430e-07 1.7589155e-09]","[(358, 331) (670, 643)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_102_face0.png,White,White,Male,20-29,"[3.5291675e-01 1.2784994e-04 1.0141580e-01 2.6025805e-01 8.4699735e-02
 1.2917081e-02 1.8766475e-01]",[9.1224086e-01 1.8570387e-04 4.2769898e-02 4.4803604e-02],[9.9999982e-01 1.5303272e-07],"[1.48089370e-07 5.58575884e-05 5.99554740e-02 9.08121407e-01
 3.17247733e-02 1.41886849e-04 4.56026470e-07 1.19675354e-08
 1.08668324e-10]","[(385, 185) (602, 403)]"
fairface/detected_faces/Stablexl1.0_office worker_neutral/office worker_neutral_2_face0.png,East Asian,Asian,Male,20-29,"[8.7908178e-04 1.2691610e-06 8.3408961e-03 7.8080398e-01 2.0802800e-01
 1.8201546e-03 1.2671684e-04]",[1.5020420e-02 2.8420163e-05 9.5044196e-01 3.4509234e-02],[9.9998850e-01 1.1572273e-05],"[3.2865366e-08 6.5593531e-06 2.0673823e-02 7.7023071e-01 2.0543590e-01
 3.6350510e-03 1.7340366e-05 5.9013655e-07 3.0092970e-09]","[(363, 348) (624, 609)]"
