face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_26_face0.png,White,White,Female,20-29,"[9.6305776e-01 5.8046440e-05 3.2623775e-02 5.1177631e-05 5.3966814e-05
 3.6701898e-04 3.7883245e-03]",[9.9688429e-01 1.9184174e-04 3.3548783e-04 2.5883631e-03],[4.6606983e-06 9.9999535e-01],"[7.1645728e-10 1.6000437e-05 5.7486236e-02 8.8068467e-01 6.1584335e-02
 2.2847189e-04 3.2723318e-07 2.6415634e-09 4.7215024e-11]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_3_face0.png,Black,Black,Female,20-29,"[3.57628055e-03 4.72714007e-01 1.03364974e-01 1.45647195e-04
 1.80576928e-03 4.18022156e-01 3.71136062e-04]",[1.3264617e-03 7.6897579e-01 5.5493991e-04 2.2914277e-01],[0.00135737 0.9986426 ],"[4.1902965e-08 1.8276569e-03 4.6660855e-01 5.2738434e-01 4.1700462e-03
 9.4596435e-06 1.8469711e-08 2.8781663e-10 6.9662362e-12]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_39_face0.png,Latino_Hispanic,White,Female,20-29,"[0.21027415 0.02217382 0.6991173  0.00103026 0.00232938 0.03401652
 0.03105861]",[0.7626288  0.0823831  0.01091584 0.14407226],[2.0531849e-04 9.9979472e-01],"[2.9159517e-09 1.4179650e-04 3.0167347e-01 6.8832463e-01 9.8448601e-03
 1.5258674e-05 1.7574994e-08 1.9870683e-10 2.3758881e-12]","[(428, 198) (579, 349)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_19_face0.png,Black,Black,Female,20-29,"[3.0714937e-04 9.7911626e-01 5.3132540e-03 1.2499748e-05 7.5002172e-05
 1.5157209e-02 1.8673978e-05]",[5.6296604e-04 9.3345308e-01 4.1126271e-04 6.5572694e-02],[4.5568559e-05 9.9995446e-01],"[1.0414717e-08 3.5919630e-04 1.9889373e-01 7.7880079e-01 2.1913461e-02
 3.2748001e-05 6.8466022e-08 3.5194017e-10 5.4038024e-12]","[(390, 216) (651, 477)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_16_face0.png,Black,Black,Female,10-19,"[3.6789542e-03 9.1194344e-01 7.8551739e-02 5.1858937e-05 1.8744574e-04
 4.5384518e-03 1.0481011e-03]",[1.9279056e-03 9.9484569e-01 1.6418462e-04 3.0622480e-03],[1.6191781e-04 9.9983805e-01],"[5.2607101e-09 7.6416472e-04 6.9878918e-01 2.9775748e-01 2.6861595e-03
 2.9822718e-06 6.3518879e-09 6.4366311e-11 9.8814565e-13]","[(385, 250) (602, 468)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_47_face0.png,Black,Black,Female,20-29,"[2.4274210e-03 8.9280033e-01 4.4598136e-02 6.2221629e-06 3.3758122e-05
 5.9072323e-02 1.0616824e-03]",[2.6442213e-03 9.0269166e-01 7.9618540e-06 9.4656184e-02],[7.055995e-05 9.999294e-01],"[8.6628882e-09 1.7585246e-04 1.4933927e-01 7.8978360e-01 6.0449392e-02
 2.5045508e-04 1.3562803e-06 1.2804287e-08 1.2039073e-10]","[(326, 362) (640, 675)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_15_face0.png,Latino_Hispanic,Black,Female,20-29,"[0.01481319 0.15720639 0.7765076  0.00144322 0.01205218 0.03254626
 0.00543123]",[0.01644858 0.9480674  0.00269135 0.03279264],[7.5542374e-04 9.9924463e-01],"[1.2157532e-08 6.9804466e-04 4.7286686e-01 5.1943058e-01 6.9923722e-03
 1.2113742e-05 1.4017102e-08 1.9747837e-10 2.5736121e-12]","[(326, 172) (640, 485)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_1_face0.png,Black,Black,Female,20-29,"[2.6829459e-03 9.0072846e-01 8.3003849e-02 5.7777124e-05 3.8852039e-04
 1.1285955e-02 1.8525005e-03]",[9.6593401e-04 9.9153131e-01 4.4114297e-04 7.0616710e-03],[8.719514e-05 9.999128e-01],"[5.1452704e-09 5.5103510e-04 4.2444789e-01 5.6347531e-01 1.1510074e-02
 1.5636062e-05 2.9310312e-08 2.7616168e-10 3.8009513e-12]","[(339, 279) (715, 654)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_20_face0.png,White,White,Female,20-29,"[8.2974052e-01 4.9508088e-03 1.5349965e-01 7.7965997e-06 1.7318953e-05
 2.2005816e-03 9.5832953e-03]",[8.9026529e-01 9.0231806e-02 5.2438889e-05 1.9450439e-02],[2.0914335e-06 9.9999791e-01],"[1.1746867e-09 4.3054282e-05 1.0752193e-01 8.5523325e-01 3.7135147e-02
 6.6538742e-05 5.1561933e-08 3.0433725e-10 3.1019625e-12]","[(326, 203) (640, 517)]"
fairface/detected_faces/Stablexl1.0_basketball player_female/basketball player_female_14_face0.png,Black,Black,Female,20-29,"[0.00308985 0.46507445 0.06790277 0.00076692 0.00451017 0.45688123
 0.00177469]",[0.02922666 0.49640775 0.00963886 0.46472678],[6.6768371e-05 9.9993324e-01],"[1.4479321e-08 2.4131082e-04 1.3245964e-01 8.4136641e-01 2.5874428e-02
 5.8104513e-05 1.3757972e-07 1.3324056e-09 2.0596492e-11]","[(326, 203) (640, 517)]"
