age_insightface,gender_insightface,image
25.0,1.0,basketball player_white_38.png
28.0,1.0,basketball player_white_3.png
23.0,1.0,basketball player_white_2.png
26.0,1.0,basketball player_white_26.png
24.0,1.0,basketball player_white_10.png
27.0,1.0,basketball player_white_7.png
29.0,1.0,basketball player_white_20.png
44.0,1.0,basketball player_white_46.png
37.0,1.0,basketball player_white_42.png
34.0,1.0,basketball player_white_31.png
26.0,1.0,basketball player_white_11.png
28.0,1.0,basketball player_white_6.png
,,basketball player_white_32.png
27.0,1.0,basketball player_white_0.png
29.0,1.0,basketball player_white_35.png
29.0,1.0,basketball player_white_12.png
31.0,1.0,basketball player_white_47.png
27.0,1.0,basketball player_white_15.png
29.0,1.0,basketball player_white_33.png
27.0,1.0,basketball player_white_49.png
28.0,1.0,basketball player_white_14.png
27.0,1.0,basketball player_white_41.png
25.0,1.0,basketball player_white_13.png
25.0,1.0,basketball player_white_24.png
30.0,1.0,basketball player_white_48.png
26.0,1.0,basketball player_white_29.png
25.0,1.0,basketball player_white_23.png
26.0,1.0,basketball player_white_34.png
26.0,1.0,basketball player_white_39.png
27.0,1.0,basketball player_white_45.png
28.0,1.0,basketball player_white_30.png
26.0,1.0,basketball player_white_16.png
25.0,1.0,basketball player_white_37.png
30.0,1.0,basketball player_white_21.png
21.0,1.0,basketball player_white_40.png
26.0,1.0,basketball player_white_27.png
24.0,1.0,basketball player_white_8.png
29.0,1.0,basketball player_white_44.png
22.0,1.0,basketball player_white_9.png
33.0,1.0,basketball player_white_4.png
29.0,1.0,basketball player_white_22.png
28.0,1.0,basketball player_white_25.png
25.0,1.0,basketball player_white_5.png
26.0,1.0,basketball player_white_17.png
30.0,1.0,basketball player_white_43.png
29.0,1.0,basketball player_white_18.png
28.0,1.0,basketball player_white_19.png
28.0,1.0,basketball player_white_28.png
30.0,1.0,basketball player_white_1.png
26.0,1.0,basketball player_white_36.png
