face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_20_face0.png,Indian,Indian,Male,30-39,"[2.3386236e-05 1.4826926e-02 1.6097762e-03 1.0027780e-06 8.3760278e-05
 9.8267579e-01 7.7935850e-04]",[2.4520792e-05 1.4915119e-03 2.9479505e-05 9.9845451e-01],[9.9999964e-01 4.0821223e-07],"[8.6335268e-09 8.1060176e-07 6.2972115e-04 3.8254628e-01 5.9649712e-01
 2.0264797e-02 6.0610320e-05 6.3956230e-07 6.4771428e-09]","[(302, 354) (677, 730)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_34_face0.png,Indian,Indian,Male,20-29,"[2.65826438e-05 1.13840484e-04 1.15465547e-03 2.18124114e-06
 7.04681297e-05 9.98296618e-01 3.35652556e-04]",[2.6677224e-05 9.6515425e-05 5.4484895e-05 9.9982232e-01],[9.999998e-01 1.991845e-07],"[5.9257381e-08 1.1570520e-05 4.5596706e-03 6.3625765e-01 3.4848320e-01
 1.0654302e-02 3.3258268e-05 2.8209359e-07 2.1859643e-09]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_8_face0.png,Indian,Indian,Male,20-29,"[2.3084762e-05 2.9411094e-05 1.6507516e-03 7.8110212e-08 6.0395300e-06
 9.9719262e-01 1.0980882e-03]",[6.0437695e-05 3.0364405e-05 1.1792101e-05 9.9989736e-01],[9.9999970e-01 3.0876723e-07],"[1.02600737e-07 1.02645885e-04 2.10152231e-02 7.36963093e-01
 2.36849591e-01 5.06164506e-03 7.64851211e-06 6.35356301e-08
 4.13496903e-10]","[(326, 172) (640, 485)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_41_face0.png,Indian,Indian,Male,20-29,"[7.0784936e-06 6.9889735e-04 1.0253446e-03 9.7833279e-08 7.5921330e-06
 9.9796951e-01 2.9145557e-04]",[3.4858262e-05 9.1321243e-04 1.9680085e-05 9.9903226e-01],[9.9999946e-01 4.9505178e-07],"[8.2979712e-09 2.3069176e-06 2.6021141e-03 7.5036538e-01 2.4499202e-01
 2.0363007e-03 1.8284341e-06 1.0520927e-08 7.7870342e-11]","[(428, 198) (579, 349)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_15_face0.png,Indian,Indian,Male,20-29,"[1.4180234e-05 3.3923488e-03 7.1918819e-04 1.3665313e-07 1.7803086e-05
 9.9551290e-01 3.4337697e-04]",[1.3001141e-05 1.0344039e-03 6.7450305e-06 9.9894589e-01],[9.9999994e-01 7.5062559e-08],"[9.3808694e-09 7.5360654e-06 3.3730187e-02 8.0405229e-01 1.5743981e-01
 4.7442648e-03 2.5348891e-05 5.5083160e-07 3.8946322e-09]","[(76, 135) (855, 915)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_16_face0.png,Indian,Indian,Male,30-39,"[3.61680359e-05 1.26598089e-03 9.09051276e-04 3.10600115e-07
 1.40756265e-05 9.97380495e-01 3.93874274e-04]",[3.1832067e-04 4.0524753e-04 3.8222759e-05 9.9923819e-01],[9.9998677e-01 1.3210534e-05],"[1.5517233e-07 1.8340063e-05 5.2442090e-03 3.7499133e-01 5.8046198e-01
 3.8843002e-02 4.3054685e-04 1.0247896e-05 1.9229178e-07]","[(363, 375) (624, 634)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_3_face0.png,Indian,Indian,Male,20-29,"[9.3561670e-05 3.5471213e-04 5.8790348e-03 4.5349429e-06 1.0868568e-04
 9.8800141e-01 5.5580731e-03]",[4.0569546e-04 1.7244136e-04 2.0964826e-04 9.9921221e-01],[9.999948e-01 5.192720e-06],"[3.2840168e-07 2.1224987e-05 2.7814393e-03 6.4275897e-01 3.4663469e-01
 7.7766180e-03 2.6281094e-05 4.4841281e-07 6.1890879e-09]","[(419, 144) (600, 326)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_12_face0.png,Indian,Indian,Male,20-29,"[2.5389376e-05 3.5606933e-04 1.5675427e-03 8.9491925e-07 6.9851216e-05
 9.9782783e-01 1.5245663e-04]",[6.9688045e-05 2.1155803e-04 3.9460378e-05 9.9967933e-01],[0.9980009  0.00199902],"[2.0605036e-08 2.2540884e-05 5.9670173e-02 8.6310911e-01 7.6066926e-02
 1.1265083e-03 4.5910720e-06 1.6524960e-07 3.8986858e-09]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_40_face0.png,Indian,Indian,Male,20-29,"[6.5913596e-06 3.7735954e-05 4.6202884e-04 4.1274859e-08 5.5921587e-06
 9.9936879e-01 1.1918603e-04]",[6.171909e-06 1.155712e-05 4.019469e-06 9.999783e-01],[9.9999917e-01 8.4904588e-07],"[6.4125367e-09 5.7749758e-06 9.4496785e-03 9.0152520e-01 8.8469990e-02
 5.4885173e-04 4.8748694e-07 4.8693791e-09 4.5833400e-11]","[(363, 268) (624, 529)]"
fairface/detected_faces/Stablexl1.0_basketball player_indian/basketball player_indian_49_face0.png,Indian,Indian,Male,30-39,"[4.5517965e-05 1.1917929e-04 2.4119925e-03 2.2183859e-07 9.2829687e-06
 9.9713349e-01 2.8032387e-04]",[1.2726577e-04 7.0993300e-04 1.9326555e-05 9.9914348e-01],[9.9999893e-01 1.0557576e-06],"[1.6608797e-07 2.0782500e-05 3.5389927e-03 4.5994449e-01 5.2031910e-01
 1.6141606e-02 3.4783701e-05 1.9509717e-07 1.8097031e-09]","[(326, 331) (640, 643)]"
