age_insightface,gender_insightface,image
68.0,1.0,psychologist_black_21.png
28.0,1.0,psychologist_black_16.png
46.0,1.0,psychologist_black_2.png
36.0,1.0,psychologist_black_44.png
41.0,1.0,psychologist_black_17.png
23.0,1.0,psychologist_black_8.png
39.0,0.0,psychologist_black_20.png
29.0,0.0,psychologist_black_25.png
39.0,1.0,psychologist_black_15.png
46.0,1.0,psychologist_black_6.png
26.0,1.0,psychologist_black_39.png
23.0,1.0,psychologist_black_33.png
25.0,1.0,psychologist_black_40.png
33.0,1.0,psychologist_black_32.png
36.0,1.0,psychologist_black_7.png
,,psychologist_black_23.png
33.0,1.0,psychologist_black_10.png
,,psychologist_black_19.png
32.0,1.0,psychologist_black_4.png
43.0,0.0,psychologist_black_30.png
50.0,0.0,psychologist_black_37.png
45.0,1.0,psychologist_black_5.png
24.0,1.0,psychologist_black_22.png
30.0,0.0,psychologist_black_36.png
54.0,0.0,psychologist_black_38.png
43.0,1.0,psychologist_black_0.png
38.0,1.0,psychologist_black_3.png
29.0,1.0,psychologist_black_41.png
39.0,1.0,psychologist_black_45.png
39.0,1.0,psychologist_black_24.png
26.0,1.0,psychologist_black_29.png
46.0,1.0,psychologist_black_14.png
,,psychologist_black_35.png
27.0,1.0,psychologist_black_49.png
42.0,1.0,psychologist_black_34.png
30.0,1.0,psychologist_black_31.png
40.0,1.0,psychologist_black_13.png
30.0,1.0,psychologist_black_1.png
29.0,1.0,psychologist_black_27.png
41.0,1.0,psychologist_black_9.png
30.0,1.0,psychologist_black_48.png
45.0,1.0,psychologist_black_42.png
46.0,1.0,psychologist_black_11.png
32.0,1.0,psychologist_black_47.png
,,psychologist_black_18.png
41.0,1.0,psychologist_black_46.png
30.0,1.0,psychologist_black_43.png
32.0,1.0,psychologist_black_28.png
26.0,1.0,psychologist_black_26.png
23.0,0.0,psychologist_black_12.png
