image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
professional athlete_neutral_0.png,Male,Young,Black,Male,Male,Male,True,[9.9999946e-01 5.0272217e-07],"[0.9991764000000001, 0.0008235065]",20-29,24,32.0,Young,Middle,True,"[9.3095977e-08 2.0972369e-05 1.3880752e-02 8.3309489e-01 1.5158191e-01
 1.4165671e-03 4.6393807e-06 6.6298277e-08 1.1994996e-09]",1,Black,White,False,0,[263 240 640 615]
professional athlete_neutral_1.png,Male,Young,White,Male,Male,Male,True,[9.999992e-01 7.832012e-07],"[0.999604, 0.00039599136]",20-29,31,35.0,Young,Middle,False,"[9.5452828e-09 1.0644077e-06 9.6531946e-04 7.6853418e-01 2.2888441e-01
 1.6119599e-03 3.0906713e-06 2.5314911e-08 4.8404031e-10]",6,White,White,True,0,[302 126 677 501]
professional athlete_neutral_10.png,Male,Young,White,Male,Male,Male,True,[9.9999994e-01 6.5762862e-08],"[0.999767, 0.00023305941]",20-29,29,39.0,Young,Middle,True,"[3.80093290e-08 9.61260139e-06 2.64101774e-02 8.59768629e-01
 1.12684004e-01 1.12354301e-03 3.99651481e-06 4.43640644e-08
 4.38826808e-10]",4,White,White,True,0,[302 279 677 654]
professional athlete_neutral_100.png,Male,Young,Indian,Male,Male,Male,True,[9.999925e-01 7.487397e-06],"[0.9997145999999999, 0.00028541015]",20-29,32,35.0,Young,Middle,False,"[1.5813038e-08 2.3963560e-06 6.2243142e-03 8.1511861e-01 1.7661218e-01
 2.0339433e-03 8.4379408e-06 1.0835299e-07 2.1257278e-09]",7,Indian,White,False,0,[339 240 715 615]
professional athlete_neutral_101.png,Male,Young,White,Male,Male,Male,True,[9.9999994e-01 6.6124592e-08],"[0.9997266, 0.00027340008]",20-29,25,35.0,Young,Middle,True,"[4.3461266e-09 1.1048926e-06 1.6640192e-02 8.7965620e-01 1.0287381e-01
 8.2634110e-04 2.3456914e-06 1.5818255e-08 1.3947796e-10]",0,White,White,True,0,[294 261 744 711]
professional athlete_neutral_102.png,Male,Young,White,Male,Male,Male,True,[9.9999994e-01 1.0069878e-07],"[0.9996685, 0.00033152505999999997]",20-29,26,30.0,Young,Middle,True,"[4.3403148e-08 4.3546315e-05 6.8855733e-02 8.8813818e-01 4.2686395e-02
 2.7545964e-04 5.8548176e-07 9.1032355e-09 1.0729639e-10]",1,White,White,True,0,[248 215 698 665]
professional athlete_neutral_103.png,Male,Young,White,Male,Male,Male,True,[9.99999881e-01 1.05413775e-07],"[0.9991405, 0.0008594884999999999]",20-29,28,33.0,Young,Middle,True,"[2.2964512e-07 2.9821844e-05 1.4631846e-02 8.3513540e-01 1.4745809e-01
 2.7251896e-03 1.9142359e-05 2.9035070e-07 5.2914193e-09]",3,White,White,True,0,[302 240 677 615]
professional athlete_neutral_104.png,Male,Young,Black,Male,Male,Male,True,[9.99999821e-01 1.18343024e-07],"[0.9994497, 0.00055028237]",20-29,27,30.0,Young,Middle,True,"[7.2473161e-09 3.9720777e-05 1.9985873e-01 7.9001004e-01 1.0055485e-02
 3.5939818e-05 7.1772035e-08 1.2545064e-09 2.4000931e-11]",2,Black,White,False,0,[248 215 698 665]
professional athlete_neutral_105.png,Male,Young,Indian,Male,Male,Male,True,[1.0000000e+00 1.1012708e-08],"[0.9999762, 2.388036e-05]",20-29,27,32.0,Young,Middle,True,"[3.9916188e-08 3.6879232e-05 1.9077657e-02 9.1456836e-01 6.6044979e-02
 2.7181854e-04 1.7669115e-07 2.7900093e-09 2.2351855e-11]",2,Indian,White,False,0,[326 267 640 581]
professional athlete_neutral_106.png,Male,Young,White,Male,Male,Male,True,[9.9999833e-01 1.6412829e-06],"[0.9994414500000001, 0.00055849034]",20-29,27,30.0,Young,Middle,True,"[1.2325052e-07 2.7214854e-05 2.6203461e-02 8.8339603e-01 8.9068711e-02
 1.2961001e-03 8.1896760e-06 1.3844020e-07 2.8483313e-09]",2,White,White,True,0,[326 203 640 517]
professional athlete_neutral_107.png,Male,Young,White,Male,Male,Male,True,[9.9999946e-01 5.4647984e-07],"[0.9999892, 1.0895855e-05]",20-29,27,31.0,Young,Middle,True,"[4.07520684e-09 3.16628302e-07 3.43085220e-03 7.71102369e-01
 2.23466694e-01 1.98945194e-03 1.02512813e-05 1.02280296e-07
 1.25221433e-09]",2,White,White,True,0,[302 240 677 615]
professional athlete_neutral_108.png,Male,Young,White,Male,Male,Male,True,[9.999999e-01 8.298115e-08],"[0.9999477, 5.2274494e-05]",20-29,29,30.0,Young,Middle,True,"[3.7937738e-07 7.8081655e-05 1.5881164e-02 8.3059353e-01 1.5169068e-01
 1.7510105e-03 5.0746021e-06 4.9710405e-08 6.9944028e-10]",4,White,White,True,0,[302 240 677 615]
professional athlete_neutral_109.png,Male,Young,White,Male,Male,Male,True,[9.9999976e-01 2.5206123e-07],"[0.9998538, 0.00014612832]",20-29,25,35.0,Young,Middle,True,"[6.1157614e-08 1.8728702e-05 3.3610694e-02 9.2435145e-01 4.1893139e-02
 1.2576033e-04 2.1279905e-07 3.0054184e-09 4.3220733e-11]",0,White,White,True,0,[248 215 698 665]
professional athlete_neutral_11.png,Male,Young,Indian,Male,Male,Male,True,[9.9999994e-01 6.6565917e-08],"[0.99971954, 0.00028041301]",20-29,31,30.0,Young,Middle,False,"[2.5780489e-08 1.3249971e-05 1.0625912e-02 8.2797569e-01 1.5964283e-01
 1.7388496e-03 3.3816161e-06 2.1645654e-08 2.9106417e-10]",6,Indian,White,False,0,[389 172 702 485]
professional athlete_neutral_110.png,Male,Young,Black,Male,Male,Male,True,[9.9999994e-01 5.9051636e-08],"[0.9998989, 0.00010112136000000001]",20-29,27,29.0,Young,Young,True,"[1.4568523e-08 1.6206232e-05 5.6377411e-02 8.8096184e-01 6.2120531e-02
 5.2256411e-04 1.3933868e-06 2.1795172e-08 2.8169059e-10]",2,Black,White,False,0,[358 235 670 549]
professional athlete_neutral_111.png,Male,Young,White,Male,Male,Male,True,[1.000000e+00 2.648119e-09],"[0.9980469, 0.0019530925]",20-29,27,31.0,Young,Middle,True,"[1.5731787e-08 6.8293302e-06 1.7558970e-02 9.1002315e-01 7.1974903e-02
 4.3547238e-04 7.1379799e-07 8.0949647e-09 4.8109003e-11]",2,White,White,True,0,[202 183 743 724]
professional athlete_neutral_112.png,Male,Young,White,Male,Male,Male,True,[9.9999982e-01 1.6715241e-07],"[0.9995838, 0.0004162085]",20-29,26,33.0,Young,Middle,True,"[4.2714376e-08 1.3716728e-04 2.2271469e-01 7.5787252e-01 1.9157005e-02
 1.1831064e-04 2.4126018e-07 2.5341034e-09 3.4990177e-11]",1,White,White,True,0,[302 165 677 540]
professional athlete_neutral_113.png,Male,Young,White,Male,Male,Male,True,[9.999991e-01 8.973859e-07],"[0.9995453000000001, 0.00045467875999999997]",20-29,29,30.0,Young,Middle,True,"[8.6943345e-08 1.1145763e-05 4.8587052e-03 6.9260991e-01 2.9766345e-01
 4.8344107e-03 2.1943595e-05 3.3539578e-07 6.8516135e-09]",4,White,White,True,0,[302 165 677 540]
professional athlete_neutral_114.png,Male,Young,Black,Male,Male,Male,True,[9.9999976e-01 1.6819746e-07],"[0.999844, 0.00015605691]",20-29,26,30.0,Young,Middle,True,"[5.7094645e-09 3.0376198e-06 2.1671547e-02 9.1903800e-01 5.8913942e-02
 3.7259664e-04 8.3560366e-07 7.3648181e-09 1.0608817e-10]",1,Black,White,False,0,[302 279 677 654]
professional athlete_neutral_115.png,Male,Young,White,Male,Male,Male,True,[9.999994e-01 5.833867e-07],"[0.9975301000000001, 0.0024698894]",20-29,28,41.0,Young,Middle,True,"[6.3107755e-08 1.9033601e-05 5.9434216e-02 8.6437207e-01 7.5095490e-02
 1.0731013e-03 5.9048771e-06 7.3757583e-08 1.2267896e-09]",3,White,White,True,0,[302 240 677 615]
professional athlete_neutral_116.png,Male,Young,White,Male,Male,Male,True,[9.9999982e-01 1.8669104e-07],"[0.9969456, 0.0030544710000000004]",20-29,30,34.0,Young,Middle,False,"[3.9392450e-08 1.0569797e-05 2.6896767e-02 8.7402654e-01 9.7653903e-02
 1.4031522e-03 8.8576580e-06 1.6409624e-07 1.9132793e-09]",5,White,White,True,0,[263 202 640 578]
professional athlete_neutral_117.png,Male,Young,Indian,Male,Male,Male,True,[9.9999988e-01 9.7967096e-08],"[0.9998872, 0.00011273598]",20-29,27,33.0,Young,Middle,True,"[1.2596271e-08 2.1923634e-06 8.4351832e-03 9.0747547e-01 8.3414122e-02
 6.7130162e-04 1.6376115e-06 3.2249893e-08 4.1137496e-10]",2,Indian,White,False,0,[302 202 677 578]
professional athlete_neutral_118.png,Male,Young,White,Male,Male,Male,True,[9.999992e-01 7.875378e-07],"[0.9994704400000001, 0.0005295908]",20-29,29,37.0,Young,Middle,True,"[1.3765780e-08 5.7812376e-06 4.1830681e-02 8.8339305e-01 7.3939517e-02
 8.2740030e-04 3.6383444e-06 3.2885993e-08 5.2257149e-10]",4,White,White,True,0,[248 168 698 619]
professional athlete_neutral_119.png,Male,Young,Black,Male,Male,Male,True,[9.999988e-01 1.194052e-06],"[0.9995310000000001, 0.00046902550000000004]",20-29,28,37.0,Young,Middle,True,"[6.6583787e-08 9.5039422e-06 1.1770102e-02 8.1264138e-01 1.7342217e-01
 2.1477637e-03 8.8477827e-06 1.0629095e-07 2.0667028e-09]",3,Black,White,False,0,[294 215 744 665]
professional athlete_neutral_12.png,Male,Young,White,Male,Male,Male,True,[1.000000e+00 7.173915e-09],"[0.9998941000000001, 0.00010586185]",20-29,25,33.0,Young,Middle,True,"[2.4596652e-08 1.2111488e-05 6.6254325e-03 9.5203120e-01 4.1249566e-02
 8.1630023e-05 5.6211093e-08 4.5815454e-10 6.7304543e-12]",0,White,White,True,0,[302 279 677 654]
professional athlete_neutral_120.png,Male,Young,White,Male,Male,Male,True,[9.99999881e-01 1.09072914e-07],"[0.9998773, 0.00012265389]",20-29,26,40.0,Young,Middle,True,"[1.6409963e-08 3.9746956e-06 5.6051929e-03 8.5364145e-01 1.3961412e-01
 1.1330023e-03 2.2098429e-06 1.9781778e-08 1.9654411e-10]",1,White,White,True,0,[358 203 670 517]
professional athlete_neutral_121.png,Male,Young,White,Male,Male,Male,True,[9.999999e-01 8.297023e-08],"[0.9999674000000001, 3.2596032e-05]",20-29,28,31.0,Young,Middle,True,"[1.11622969e-08 3.69105010e-06 6.61260681e-03 8.85894477e-01
 1.07083194e-01 4.05496452e-04 4.94195547e-07 3.03362957e-09
 3.45092704e-11]",3,White,White,True,0,[326 203 640 517]
professional athlete_neutral_122.png,Male,Young,White,Male,Male,Male,True,[1.000000e+00 3.609145e-08],"[0.9999947, 5.217791000000001e-06]",20-29,24,29.0,Young,Young,True,"[4.2506847e-09 2.4819815e-07 3.2139332e-03 8.2030439e-01 1.7506954e-01
 1.4064248e-03 5.3895105e-06 6.7231170e-08 6.0868538e-10]",1,White,White,True,0,[202 183 743 724]
professional athlete_neutral_123.png,Male,Young,Black,Male,Male,Male,True,[1.0000000e+00 1.3297208e-08],"[0.9989243000000001, 0.0010756591000000001]",20-29,28,29.0,Young,Young,True,"[1.2623951e-09 1.2140476e-06 4.2925660e-02 9.3406188e-01 2.2894286e-02
 1.1656330e-04 2.7673025e-07 4.0564965e-09 6.0510888e-11]",3,Black,Black,True,0,[248 261 698 711]
professional athlete_neutral_124.png,Male,Young,Black,Male,Male,Male,True,[9.9999934e-01 6.3286183e-07],"[0.9992766000000001, 0.000723476]",20-29,28,33.0,Young,Middle,True,"[6.82687817e-09 1.41189685e-06 1.01014003e-02 8.67133677e-01
 1.21651806e-01 1.10891333e-03 2.76516516e-06 2.64715645e-08
 4.62400590e-10]",3,Black,White,False,0,[302 279 677 654]
professional athlete_neutral_125.png,Male,Young,White,Male,Male,Male,True,[9.999889e-01 1.104600e-05],"[0.9982053999999999, 0.0017945510000000001]",20-29,29,33.0,Young,Middle,True,"[1.9006728e-07 4.9767288e-05 2.6869752e-02 8.8915259e-01 8.3287701e-02
 6.3817028e-04 1.8281784e-06 2.2726228e-08 5.7224298e-10]",4,White,White,True,0,[263 202 640 578]
