age_insightface,gender_insightface,image
42,1,chef_asian_18.png
39,1,chef_asian_0.png
33,1,chef_asian_48.png
46,1,chef_asian_24.png
42,1,chef_asian_25.png
42,1,chef_asian_35.png
36,1,chef_asian_4.png
31,1,chef_asian_23.png
30,1,chef_asian_14.png
46,1,chef_asian_9.png
33,1,chef_asian_42.png
26,1,chef_asian_29.png
34,1,chef_asian_40.png
28,1,chef_asian_36.png
33,1,chef_asian_47.png
28,1,chef_asian_1.png
26,1,chef_asian_2.png
26,1,chef_asian_31.png
30,1,chef_asian_19.png
32,1,chef_asian_46.png
35,1,chef_asian_6.png
32,1,chef_asian_10.png
42,1,chef_asian_44.png
45,1,chef_asian_22.png
45,1,chef_asian_26.png
62,1,chef_asian_12.png
32,1,chef_asian_37.png
32,1,chef_asian_39.png
31,1,chef_asian_27.png
53,1,chef_asian_49.png
46,1,chef_asian_7.png
31,1,chef_asian_16.png
36,1,chef_asian_30.png
26,1,chef_asian_32.png
53,1,chef_asian_17.png
33,1,chef_asian_20.png
31,1,chef_asian_41.png
44,1,chef_asian_21.png
36,1,chef_asian_38.png
36,1,chef_asian_3.png
46,1,chef_asian_15.png
43,1,chef_asian_11.png
36,1,chef_asian_34.png
44,1,chef_asian_5.png
36,1,chef_asian_28.png
35,1,chef_asian_43.png
36,1,chef_asian_33.png
40,1,chef_asian_13.png
29,1,chef_asian_45.png
43,1,chef_asian_8.png
