face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_45_face0.png,White,White,Male,50-59,"[9.55384135e-01 8.95286357e-05 3.21687274e-02 7.64952492e-05
 1.31760913e-04 1.73303392e-03 1.04161715e-02]",[9.7631133e-01 9.5048134e-04 1.4075784e-03 2.1330668e-02],[9.9998713e-01 1.2860092e-05],"[3.3805505e-04 3.5828113e-04 1.7104142e-03 8.3265814e-04 1.5053185e-02
 2.4764535e-01 6.8206507e-01 5.1650375e-02 3.4656870e-04]","[(337, 162) (599, 423)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_21_face0.png,White,White,Male,50-59,"[8.6180478e-01 1.2237220e-03 1.7229870e-02 5.3177249e-05 3.8186717e-04
 3.1708102e-03 1.1613571e-01]",[0.97296107 0.00284195 0.00160231 0.02259471],[9.9999982e-01 1.5381299e-07],"[1.6232621e-05 1.3520865e-05 6.6172681e-05 2.1654139e-04 1.4688651e-02
 3.0412775e-01 6.4614940e-01 3.4517888e-02 2.0380308e-04]","[(363, 321) (624, 582)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_2_face0.png,White,White,Male,50-59,"[9.9030697e-01 8.6424461e-06 2.9297825e-03 4.3619319e-05 1.1420412e-04
 1.9375526e-04 6.4029847e-03]",[9.9681032e-01 7.8680704e-04 5.8525638e-04 1.8175435e-03],[9.9988788e-01 1.1213558e-04],"[8.1490070e-05 9.7560187e-05 8.1765605e-04 1.1571822e-03 1.9692875e-02
 2.5528428e-01 6.7948562e-01 4.2737823e-02 6.4552133e-04]","[(358, 299) (670, 611)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_6_face0.png,White,White,Male,50-59,"[8.4387183e-01 6.7565299e-04 8.1304677e-02 1.6003121e-04 6.1234133e-04
 2.5990687e-02 4.7384758e-02]",[9.3314362e-01 2.7398323e-04 1.3886491e-03 6.5193824e-02],[9.9999875e-01 1.2353865e-06],"[1.0750498e-05 1.4578337e-05 1.7737548e-04 3.1050827e-04 1.7260209e-02
 3.4351778e-01 6.1193836e-01 2.6634885e-02 1.3561991e-04]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_5_face0.png,White,White,Male,50-59,"[9.2859340e-01 5.2739095e-05 5.9792530e-02 5.2156345e-05 9.4267154e-05
 3.8564256e-03 7.5584962e-03]",[9.906747e-01 6.263957e-05 2.677519e-05 9.235891e-03],[9.999959e-01 4.096131e-06],"[6.6165580e-06 3.8036703e-06 4.5241679e-05 1.0240598e-05 5.2296615e-04
 3.6686055e-02 8.3590072e-01 1.2630558e-01 5.1867170e-04]","[(337, 268) (599, 529)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_34_face0.png,White,White,Male,50-59,"[9.6039051e-01 2.5972826e-04 1.4496600e-02 5.9736525e-05 2.0427778e-04
 3.8565404e-03 2.0732535e-02]",[9.2810559e-01 1.1574831e-02 4.5304516e-04 5.9866462e-02],[9.9999934e-01 6.3127948e-07],"[1.6910446e-05 1.0651390e-05 1.2724139e-04 1.9118674e-04 7.7181445e-03
 2.0640196e-01 7.3483926e-01 5.0359998e-02 3.3464553e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_18_face0.png,White,White,Male,50-59,"[9.9673760e-01 1.9069203e-05 1.0178307e-03 7.2133939e-06 1.6503209e-05
 1.3678345e-04 2.0650921e-03]",[9.9063361e-01 1.7834078e-05 5.8204572e-05 9.2903581e-03],[9.9999964e-01 3.4547620e-07],"[1.0419845e-06 9.2294465e-07 3.3430257e-05 2.5755580e-04 1.1697840e-02
 2.5038818e-01 7.0107788e-01 3.6296450e-02 2.4670706e-04]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_42_face0.png,White,White,Male,50-59,"[8.8618618e-01 1.6091904e-04 7.0128068e-02 3.5421480e-04 7.9468521e-04
 1.7939497e-02 2.4436390e-02]",[9.6219534e-01 5.7433697e-04 1.5693554e-03 3.5661027e-02],[9.99988914e-01 1.10661595e-05],"[9.6201453e-05 7.8355952e-05 6.0878706e-04 2.5830907e-04 4.8799501e-03
 1.5471876e-01 7.6213157e-01 7.6824643e-02 4.0348154e-04]","[(428, 152) (579, 303)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_26_face0.png,White,White,Male,50-59,"[7.7067560e-01 4.2973738e-04 2.7931171e-02 6.3835156e-05 1.6566888e-04
 1.9641360e-03 1.9876993e-01]",[9.9284452e-01 5.5189454e-04 6.9450302e-04 5.9090490e-03],[9.9999994e-01 9.8043067e-08],"[3.1994427e-05 8.7858989e-06 5.8633417e-05 1.0991732e-04 6.3444804e-03
 1.7941532e-01 7.3597497e-01 7.7715978e-02 3.3994130e-04]","[(302, 316) (677, 692)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_43_face0.png,White,White,Male,50-59,"[9.4263846e-01 1.6939366e-04 3.4557052e-02 1.0539972e-04 2.5770997e-04
 4.4803093e-03 1.7791746e-02]",[9.7806978e-01 1.6972810e-04 1.3311279e-03 2.0429429e-02],[9.9999684e-01 3.2001815e-06],"[2.2129145e-05 1.6136910e-05 1.5447213e-04 4.2632790e-04 1.4234688e-02
 2.7540618e-01 6.8782210e-01 2.1838039e-02 8.0015714e-05]","[(407, 207) (624, 424)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_46_face0.png,White,White,Male,50-59,"[9.92803991e-01 2.93664762e-05 3.86398472e-03 7.84276490e-05
 1.07726395e-04 3.48475354e-04 2.76798708e-03]",[9.9281734e-01 4.5752322e-04 1.3413199e-03 5.3839097e-03],[9.9998784e-01 1.2203996e-05],"[4.7960733e-05 8.0164842e-05 5.6336407e-04 2.7436751e-04 9.1307694e-03
 2.2821532e-01 7.1241200e-01 4.8690651e-02 5.8535713e-04]","[(363, 119) (581, 336)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_13_face0.png,White,White,Male,50-59,"[7.8479183e-01 2.7391349e-04 6.5040223e-02 4.4334473e-04 1.1603016e-03
 1.1809348e-02 1.3648120e-01]",[0.9240777  0.00146841 0.00276665 0.07168721],[9.9998337e-01 1.6574004e-05],"[9.5684984e-05 8.5902109e-05 2.9961817e-04 1.4919047e-04 9.0549337e-03
 2.6765341e-01 7.0046479e-01 2.2020148e-02 1.7629720e-04]","[(385, 295) (602, 513)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_32_face0.png,White,White,Male,50-59,"[8.4798002e-01 2.6740381e-03 3.6861796e-02 2.7336919e-05 1.3105087e-04
 1.1533240e-02 1.0079247e-01]",[8.6146808e-01 4.8215918e-02 8.0948108e-04 8.9506544e-02],[9.99988139e-01 1.18988555e-05],"[3.3187367e-05 1.8167049e-05 1.8745646e-04 4.8742414e-04 1.6191162e-02
 2.7370879e-01 6.8420941e-01 2.5001235e-02 1.6313819e-04]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_14_face0.png,White,White,Male,40-49,"[7.7425998e-01 1.0114444e-04 5.5860095e-02 4.8260586e-05 1.2739965e-04
 3.1624350e-03 1.6644073e-01]",[9.9323207e-01 2.2268496e-04 9.4076467e-04 5.6044911e-03],[9.999923e-01 7.718756e-06],"[1.0340358e-04 5.2063533e-05 2.4807514e-04 8.3224650e-04 4.2228013e-02
 5.4125059e-01 4.0503719e-01 1.0192407e-02 5.5973149e-05]","[(400, 217) (582, 399)]"
fairface/detected_faces/Stablexl1.0_chef_middle aged/chef_middle aged_47_face0.png,White,White,Male,50-59,"[9.9654657e-01 1.6799728e-06 7.5409579e-04 9.4226280e-06 1.2280558e-05
 6.3869105e-05 2.6120795e-03]",[9.9886245e-01 3.0997307e-05 1.8656280e-04 9.1998698e-04],[9.9999702e-01 3.0159065e-06],"[6.7156188e-06 6.6220559e-06 1.2069488e-04 1.1911345e-04 5.9809079e-03
 1.6387264e-01 7.7226722e-01 5.7223599e-02 4.0257801e-04]","[(358, 172) (670, 485)]"
