age_insightface,gender_insightface,image
28.0,1.0,surgeon_white_28.png
52.0,1.0,surgeon_white_13.png
25.0,1.0,surgeon_white_19.png
46.0,1.0,surgeon_white_27.png
39.0,1.0,surgeon_white_31.png
41.0,1.0,surgeon_white_30.png
35.0,1.0,surgeon_white_38.png
33.0,1.0,surgeon_white_16.png
,,surgeon_white_32.png
61.0,1.0,surgeon_white_35.png
44.0,1.0,surgeon_white_39.png
32.0,1.0,surgeon_white_45.png
39.0,1.0,surgeon_white_34.png
39.0,1.0,surgeon_white_23.png
43.0,1.0,surgeon_white_12.png
28.0,1.0,surgeon_white_10.png
35.0,1.0,surgeon_white_42.png
57.0,1.0,surgeon_white_15.png
35.0,1.0,surgeon_white_9.png
41.0,1.0,surgeon_white_5.png
45.0,1.0,surgeon_white_29.png
,,surgeon_white_7.png
40.0,1.0,surgeon_white_11.png
41.0,1.0,surgeon_white_24.png
39.0,1.0,surgeon_white_20.png
,,surgeon_white_47.png
,,surgeon_white_49.png
49.0,1.0,surgeon_white_6.png
50.0,1.0,surgeon_white_21.png
42.0,1.0,surgeon_white_4.png
36.0,1.0,surgeon_white_48.png
41.0,1.0,surgeon_white_40.png
35.0,1.0,surgeon_white_2.png
47.0,1.0,surgeon_white_1.png
41.0,1.0,surgeon_white_18.png
43.0,1.0,surgeon_white_44.png
45.0,1.0,surgeon_white_22.png
45.0,1.0,surgeon_white_14.png
47.0,1.0,surgeon_white_26.png
36.0,1.0,surgeon_white_36.png
45.0,1.0,surgeon_white_0.png
44.0,1.0,surgeon_white_8.png
38.0,1.0,surgeon_white_17.png
,,surgeon_white_3.png
40.0,1.0,surgeon_white_41.png
31.0,1.0,surgeon_white_33.png
39.0,1.0,surgeon_white_25.png
39.0,1.0,surgeon_white_37.png
60.0,1.0,surgeon_white_43.png
40.0,1.0,surgeon_white_46.png
