age_insightface,gender_insightface,image
54.0,1.0,surgeon_middle aged_44.png
52.0,1.0,surgeon_middle aged_36.png
61.0,1.0,surgeon_middle aged_31.png
60.0,1.0,surgeon_middle aged_6.png
39.0,1.0,surgeon_middle aged_14.png
52.0,1.0,surgeon_middle aged_12.png
44.0,1.0,surgeon_middle aged_40.png
63.0,1.0,surgeon_middle aged_35.png
48.0,1.0,surgeon_middle aged_2.png
72.0,1.0,surgeon_middle aged_26.png
63.0,1.0,surgeon_middle aged_4.png
54.0,1.0,surgeon_middle aged_48.png
53.0,1.0,surgeon_middle aged_15.png
62.0,1.0,surgeon_middle aged_47.png
68.0,1.0,surgeon_middle aged_11.png
,,surgeon_middle aged_3.png
43.0,1.0,surgeon_middle aged_9.png
54.0,1.0,surgeon_middle aged_19.png
62.0,1.0,surgeon_middle aged_43.png
61.0,1.0,surgeon_middle aged_0.png
50.0,1.0,surgeon_middle aged_25.png
49.0,1.0,surgeon_middle aged_39.png
62.0,1.0,surgeon_middle aged_28.png
69.0,1.0,surgeon_middle aged_20.png
51.0,1.0,surgeon_middle aged_22.png
60.0,1.0,surgeon_middle aged_5.png
62.0,1.0,surgeon_middle aged_41.png
59.0,1.0,surgeon_middle aged_30.png
56.0,1.0,surgeon_middle aged_38.png
56.0,1.0,surgeon_middle aged_29.png
40.0,1.0,surgeon_middle aged_42.png
57.0,1.0,surgeon_middle aged_1.png
53.0,1.0,surgeon_middle aged_23.png
42.0,1.0,surgeon_middle aged_10.png
44.0,1.0,surgeon_middle aged_33.png
66.0,1.0,surgeon_middle aged_37.png
,,surgeon_middle aged_32.png
64.0,1.0,surgeon_middle aged_34.png
50.0,1.0,surgeon_middle aged_21.png
,,surgeon_middle aged_49.png
58.0,1.0,surgeon_middle aged_13.png
59.0,1.0,surgeon_middle aged_17.png
51.0,1.0,surgeon_middle aged_24.png
53.0,1.0,surgeon_middle aged_8.png
46.0,1.0,surgeon_middle aged_46.png
53.0,1.0,surgeon_middle aged_27.png
58.0,1.0,surgeon_middle aged_18.png
43.0,1.0,surgeon_middle aged_7.png
50.0,1.0,surgeon_middle aged_45.png
41.0,1.0,surgeon_middle aged_16.png
