image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"teacher_female, young, asian_118.png",Female,Young,Asian,Female,Female,Female,True,[2.2923489e-04 9.9977076e-01],"[0.0014678164, 0.9985322]",20-29,30,26.0,Young,Young,False,"[2.4524919e-08 3.5272591e-04 3.9183152e-01 6.0152119e-01 6.2645492e-03
 3.0051355e-05 3.1035270e-08 2.2838307e-09 3.0873155e-11]",5,Asian,Asian,True,0,[326 172 640 485]
"teacher_female, young, asian_128.png",Female,Young,Asian,Female,Female,Female,True,[5.3389085e-04 9.9946612e-01],"[0.00073581405, 0.99926414]",20-29,32,28.0,Young,Young,False,"[5.3912521e-07 2.6425412e-03 3.5036120e-01 6.3615817e-01 1.0669486e-02
 1.6729541e-04 6.4226782e-07 9.2194142e-08 2.3323974e-09]",7,Asian,Asian,True,0,[248 215 698 665]
"teacher_female, young, asian_149.png",Female,Young,Asian,Female,Female,Female,True,[2.0141291e-05 9.9997985e-01],"[0.0022283566, 0.9977715]",20-29,32,28.0,Young,Young,False,"[1.6788359e-08 4.0440061e-04 3.7464854e-01 6.1883098e-01 6.0898843e-03
 2.6217775e-05 3.0427870e-08 1.4742630e-09 3.0544352e-11]",7,Asian,Asian,True,0,[302 240 677 615]
"teacher_female, young, asian_34.png",Female,Young,Asian,Female,Female,Female,True,[2.3226422e-04 9.9976772e-01],"[0.4531233, 0.54687668]",20-29,30,25.0,Young,Young,False,"[1.4431831e-07 5.7146541e-04 2.6342636e-01 7.1296626e-01 2.2713196e-02
 3.2175265e-04 7.5257026e-07 6.8024313e-08 1.0912090e-09]",5,Asian,Asian,True,0,[248 261 698 711]
"teacher_female, young, asian_49.png",Female,Young,Asian,Female,Female,Female,True,[5.2775795e-05 9.9994725e-01],"[0.012457693, 0.98754234]",20-29,29,26.0,Young,Young,True,"[9.6290274e-09 1.2842983e-04 2.4543267e-01 7.4702191e-01 7.3833829e-03
 3.3569195e-05 3.0004959e-08 1.9748165e-09 2.7906000e-11]",4,Asian,Asian,True,0,[202 183 743 724]
"teacher_female, young, asian_52.png",Female,Young,Asian,Female,Female,Female,True,[1.04818784e-04 9.99895215e-01],"[0.0017784576, 0.9982215999999999]",20-29,27,25.0,Young,Young,True,"[5.6707655e-08 7.0454658e-04 4.1161683e-01 5.8399284e-01 3.6713933e-03
 1.4323886e-05 1.4045798e-08 1.1408611e-09 1.5109528e-11]",2,Asian,Asian,True,0,[339 240 715 615]
"teacher_female, young, asian_56.png",Female,Young,Asian,Female,Female,Female,True,[3.3014247e-04 9.9966985e-01],"[0.014921397000000001, 0.9850785999999999]",20-29,30,26.0,Young,Young,False,"[1.14927211e-07 7.64219949e-05 8.08992311e-02 8.10594559e-01
 1.05756074e-01 2.65609380e-03 1.61787193e-05 1.32772004e-06
 2.07759587e-08]",5,Asian,Asian,True,0,[302 316 677 692]
"teacher_female, young, asian_67.png",Female,Young,Asian,Female,Female,Female,True,[5.2341788e-05 9.9994767e-01],"[0.00031338092, 0.9996866]",20-29,28,22.0,Young,Young,True,"[2.2747368e-08 4.7538240e-04 3.2914272e-01 6.6276199e-01 7.5801383e-03
 3.9733943e-05 4.2785551e-08 3.1520826e-09 3.3726147e-11]",3,Asian,Asian,True,0,[326 362 640 675]
"teacher_female, young, asian_92.png",Female,Young,Asian,Female,Female,Female,True,[1.5911897e-06 9.9999839e-01],"[0.000545768, 0.9994542]",20-29,28,24.0,Young,Young,True,"[8.8874481e-09 4.6399143e-04 3.1304133e-01 6.8259585e-01 3.8874056e-03
 1.1375063e-05 5.2995484e-09 2.6916458e-10 3.7505615e-12]",3,Asian,Asian,True,0,[326 331 640 643]
"teacher_female, young, black_100.png",Female,Young,Black,Female,Female,Female,True,[0.00134292 0.99865705],"[0.38504665000000005, 0.61495335]",10-19,27,24.0,Young,Young,True,"[4.9505297e-06 8.1740178e-02 8.2856792e-01 8.8682190e-02 1.0020426e-03
 2.7300000e-06 5.8675065e-09 7.1407304e-11 4.3375182e-12]",12,Black,Black,True,0,[248 261 698 711]
"teacher_female, young, black_113.png",Female,Young,Black,Female,Female,Female,True,[1.0898255e-04 9.9989104e-01],"[0.10143368999999999, 0.8985662999999999]",20-29,29,21.0,Young,Young,True,"[1.6971667e-07 5.1170858e-03 4.8550835e-01 4.9976388e-01 9.5833326e-03
 2.7156719e-05 4.0155651e-08 4.3276571e-10 1.7659103e-11]",4,Black,Black,True,0,[248 261 698 711]
"teacher_female, young, black_23.png",Female,Young,Black,Female,Female,Female,True,[0.004283 0.995717],"[0.033925831, 0.96607414]",10-19,27,24.0,Young,Young,True,"[4.3710955e-07 1.2636960e-02 7.1582484e-01 2.6930276e-01 2.2288596e-03
 6.0992224e-06 1.2155721e-08 2.2819355e-10 1.3510915e-11]",12,Black,Black,True,0,[294 261 744 711]
"teacher_female, young, black_37.png",Female,Young,Black,Female,Female,Female,True,[0.00116657 0.9988335 ],"[0.22775541, 0.7722446]",20-29,28,25.0,Young,Young,True,"[1.4056644e-07 1.6801852e-03 4.6505651e-01 5.1383185e-01 1.9318547e-02
 1.1248151e-04 3.6518452e-07 3.2776408e-09 1.1067240e-10]",3,Black,Black,True,0,[202 128 743 669]
"teacher_female, young, black_91.png",Female,Young,Black,Female,Female,Female,True,[0.00316041 0.99683964],"[0.19526475999999998, 0.8047352999999999]",20-29,27,28.0,Young,Young,True,"[3.8523987e-07 1.5534742e-03 2.6260459e-01 6.9630027e-01 3.9133083e-02
 4.0641494e-04 1.8377741e-06 1.3333451e-08 6.0109767e-10]",2,Black,Black,True,0,[202 168 654 619]
"teacher_female, young, white_38.png",Female,Young,White,Female,Female,Female,True,[1.4758848e-05 9.9998522e-01],"[8.04562e-05, 0.9999195000000001]",20-29,28,21.0,Young,Young,True,"[5.1992555e-10 5.1621948e-05 3.6494803e-01 6.2971914e-01 5.2698702e-03
 1.1296433e-05 2.6797453e-09 2.4252650e-11 4.8163893e-13]",3,White,White,True,0,[202 183 743 724]
"teacher_female, young, white_70.png",Female,Young,White,Female,Female,Female,True,[4.178599e-06 9.999958e-01],"[0.00012798097, 0.999872]",20-29,28,24.0,Young,Young,True,"[2.10297646e-09 5.65396549e-05 1.87004030e-01 7.92300403e-01
 2.05325354e-02 1.06447609e-04 1.02123245e-07 1.30389610e-09
 2.87972597e-11]",3,White,White,True,0,[248 168 698 619]
