age_insightface,gender_insightface,image
28.0,1.0,journalist_indian_23.png
48.0,1.0,journalist_indian_14.png
53.0,1.0,journalist_indian_15.png
38.0,1.0,journalist_indian_21.png
43.0,1.0,journalist_indian_8.png
32.0,1.0,journalist_indian_25.png
,,journalist_indian_32.png
44.0,1.0,journalist_indian_17.png
30.0,1.0,journalist_indian_9.png
37.0,1.0,journalist_indian_13.png
37.0,1.0,journalist_indian_35.png
39.0,1.0,journalist_indian_10.png
32.0,1.0,journalist_indian_30.png
27.0,1.0,journalist_indian_40.png
49.0,1.0,journalist_indian_34.png
59.0,1.0,journalist_indian_3.png
37.0,1.0,journalist_indian_36.png
56.0,1.0,journalist_indian_44.png
62.0,1.0,journalist_indian_47.png
29.0,1.0,journalist_indian_12.png
26.0,1.0,journalist_indian_2.png
29.0,1.0,journalist_indian_7.png
67.0,1.0,journalist_indian_49.png
33.0,1.0,journalist_indian_16.png
31.0,1.0,journalist_indian_39.png
34.0,1.0,journalist_indian_31.png
25.0,1.0,journalist_indian_33.png
44.0,1.0,journalist_indian_48.png
43.0,1.0,journalist_indian_22.png
50.0,1.0,journalist_indian_0.png
27.0,1.0,journalist_indian_20.png
37.0,1.0,journalist_indian_37.png
38.0,1.0,journalist_indian_43.png
50.0,1.0,journalist_indian_27.png
26.0,1.0,journalist_indian_4.png
48.0,1.0,journalist_indian_11.png
67.0,1.0,journalist_indian_38.png
39.0,1.0,journalist_indian_45.png
51.0,1.0,journalist_indian_29.png
53.0,1.0,journalist_indian_5.png
44.0,1.0,journalist_indian_28.png
,,journalist_indian_26.png
29.0,1.0,journalist_indian_42.png
44.0,1.0,journalist_indian_24.png
33.0,1.0,journalist_indian_19.png
45.0,1.0,journalist_indian_18.png
,,journalist_indian_46.png
40.0,1.0,journalist_indian_41.png
50.0,1.0,journalist_indian_6.png
42.0,1.0,journalist_indian_1.png
