age_insightface,gender_insightface,image
55.0,1.0,journalist_middle aged_12.png
69.0,1.0,journalist_middle aged_28.png
72.0,0.0,journalist_middle aged_43.png
62.0,1.0,journalist_middle aged_24.png
74.0,1.0,journalist_middle aged_34.png
56.0,1.0,journalist_middle aged_8.png
,,journalist_middle aged_32.png
57.0,1.0,journalist_middle aged_14.png
58.0,1.0,journalist_middle aged_26.png
58.0,1.0,journalist_middle aged_39.png
,,journalist_middle aged_7.png
53.0,1.0,journalist_middle aged_27.png
78.0,1.0,journalist_middle aged_5.png
72.0,1.0,journalist_middle aged_41.png
64.0,1.0,journalist_middle aged_10.png
67.0,1.0,journalist_middle aged_48.png
67.0,1.0,journalist_middle aged_30.png
55.0,1.0,journalist_middle aged_3.png
57.0,1.0,journalist_middle aged_44.png
50.0,1.0,journalist_middle aged_45.png
68.0,1.0,journalist_middle aged_40.png
47.0,1.0,journalist_middle aged_11.png
70.0,1.0,journalist_middle aged_0.png
66.0,1.0,journalist_middle aged_38.png
62.0,1.0,journalist_middle aged_22.png
,,journalist_middle aged_17.png
74.0,1.0,journalist_middle aged_19.png
53.0,1.0,journalist_middle aged_9.png
57.0,1.0,journalist_middle aged_16.png
,,journalist_middle aged_49.png
69.0,1.0,journalist_middle aged_18.png
70.0,1.0,journalist_middle aged_36.png
63.0,1.0,journalist_middle aged_47.png
69.0,1.0,journalist_middle aged_21.png
70.0,1.0,journalist_middle aged_13.png
63.0,1.0,journalist_middle aged_42.png
64.0,1.0,journalist_middle aged_2.png
55.0,1.0,journalist_middle aged_33.png
56.0,1.0,journalist_middle aged_4.png
75.0,1.0,journalist_middle aged_20.png
69.0,1.0,journalist_middle aged_23.png
71.0,1.0,journalist_middle aged_25.png
55.0,1.0,journalist_middle aged_6.png
,,journalist_middle aged_46.png
72.0,1.0,journalist_middle aged_15.png
64.0,1.0,journalist_middle aged_31.png
61.0,1.0,journalist_middle aged_29.png
66.0,1.0,journalist_middle aged_35.png
73.0,1.0,journalist_middle aged_37.png
57.0,1.0,journalist_middle aged_1.png
