age_insightface,gender_insightface,image
48.0,1.0,journalist_neutral_148.png
59.0,1.0,journalist_neutral_9.png
48.0,1.0,journalist_neutral_137.png
47.0,1.0,journalist_neutral_37.png
39.0,1.0,journalist_neutral_147.png
50.0,1.0,journalist_neutral_31.png
63.0,1.0,journalist_neutral_55.png
42.0,1.0,journalist_neutral_54.png
46.0,1.0,journalist_neutral_108.png
51.0,1.0,journalist_neutral_8.png
40.0,1.0,journalist_neutral_98.png
41.0,1.0,journalist_neutral_95.png
55.0,1.0,journalist_neutral_21.png
44.0,0.0,journalist_neutral_49.png
49.0,1.0,journalist_neutral_71.png
66.0,1.0,journalist_neutral_73.png
45.0,1.0,journalist_neutral_109.png
45.0,1.0,journalist_neutral_91.png
34.0,1.0,journalist_neutral_3.png
,,journalist_neutral_48.png
60.0,1.0,journalist_neutral_11.png
48.0,1.0,journalist_neutral_59.png
26.0,0.0,journalist_neutral_23.png
60.0,1.0,journalist_neutral_10.png
46.0,1.0,journalist_neutral_96.png
51.0,1.0,journalist_neutral_51.png
44.0,1.0,journalist_neutral_138.png
33.0,0.0,journalist_neutral_53.png
39.0,1.0,journalist_neutral_56.png
51.0,1.0,journalist_neutral_70.png
55.0,1.0,journalist_neutral_26.png
47.0,1.0,journalist_neutral_65.png
54.0,1.0,journalist_neutral_18.png
35.0,1.0,journalist_neutral_129.png
56.0,1.0,journalist_neutral_120.png
46.0,1.0,journalist_neutral_121.png
43.0,1.0,journalist_neutral_39.png
31.0,0.0,journalist_neutral_145.png
47.0,1.0,journalist_neutral_89.png
45.0,1.0,journalist_neutral_114.png
49.0,1.0,journalist_neutral_61.png
50.0,1.0,journalist_neutral_35.png
72.0,1.0,journalist_neutral_20.png
31.0,0.0,journalist_neutral_134.png
45.0,1.0,journalist_neutral_110.png
43.0,1.0,journalist_neutral_30.png
51.0,1.0,journalist_neutral_64.png
53.0,1.0,journalist_neutral_78.png
40.0,1.0,journalist_neutral_50.png
41.0,1.0,journalist_neutral_92.png
58.0,1.0,journalist_neutral_58.png
49.0,1.0,journalist_neutral_4.png
32.0,1.0,journalist_neutral_2.png
39.0,1.0,journalist_neutral_77.png
55.0,1.0,journalist_neutral_86.png
53.0,1.0,journalist_neutral_143.png
42.0,1.0,journalist_neutral_126.png
57.0,1.0,journalist_neutral_127.png
46.0,1.0,journalist_neutral_57.png
,,journalist_neutral_112.png
54.0,1.0,journalist_neutral_13.png
29.0,0.0,journalist_neutral_128.png
44.0,1.0,journalist_neutral_119.png
32.0,1.0,journalist_neutral_42.png
,,journalist_neutral_63.png
59.0,1.0,journalist_neutral_130.png
26.0,0.0,journalist_neutral_90.png
43.0,1.0,journalist_neutral_68.png
48.0,1.0,journalist_neutral_105.png
30.0,1.0,journalist_neutral_85.png
31.0,1.0,journalist_neutral_29.png
58.0,1.0,journalist_neutral_32.png
39.0,0.0,journalist_neutral_43.png
,,journalist_neutral_100.png
46.0,1.0,journalist_neutral_82.png
46.0,1.0,journalist_neutral_28.png
67.0,1.0,journalist_neutral_24.png
30.0,1.0,journalist_neutral_124.png
62.0,1.0,journalist_neutral_93.png
46.0,1.0,journalist_neutral_69.png
54.0,1.0,journalist_neutral_79.png
50.0,1.0,journalist_neutral_123.png
40.0,1.0,journalist_neutral_106.png
46.0,1.0,journalist_neutral_136.png
51.0,1.0,journalist_neutral_122.png
33.0,0.0,journalist_neutral_135.png
31.0,1.0,journalist_neutral_88.png
40.0,0.0,journalist_neutral_87.png
48.0,1.0,journalist_neutral_107.png
51.0,1.0,journalist_neutral_5.png
54.0,1.0,journalist_neutral_34.png
42.0,1.0,journalist_neutral_140.png
46.0,1.0,journalist_neutral_22.png
69.0,1.0,journalist_neutral_81.png
46.0,1.0,journalist_neutral_151.png
56.0,1.0,journalist_neutral_125.png
52.0,1.0,journalist_neutral_76.png
54.0,1.0,journalist_neutral_115.png
46.0,1.0,journalist_neutral_41.png
57.0,1.0,journalist_neutral_7.png
41.0,1.0,journalist_neutral_132.png
46.0,1.0,journalist_neutral_83.png
55.0,1.0,journalist_neutral_44.png
32.0,1.0,journalist_neutral_66.png
45.0,1.0,journalist_neutral_14.png
52.0,1.0,journalist_neutral_38.png
44.0,1.0,journalist_neutral_99.png
48.0,1.0,journalist_neutral_102.png
55.0,1.0,journalist_neutral_113.png
34.0,1.0,journalist_neutral_139.png
52.0,1.0,journalist_neutral_17.png
34.0,1.0,journalist_neutral_46.png
65.0,1.0,journalist_neutral_142.png
45.0,1.0,journalist_neutral_103.png
60.0,1.0,journalist_neutral_27.png
59.0,1.0,journalist_neutral_149.png
52.0,1.0,journalist_neutral_80.png
30.0,0.0,journalist_neutral_0.png
53.0,1.0,journalist_neutral_111.png
68.0,1.0,journalist_neutral_45.png
41.0,0.0,journalist_neutral_52.png
60.0,1.0,journalist_neutral_67.png
42.0,1.0,journalist_neutral_16.png
37.0,1.0,journalist_neutral_74.png
62.0,1.0,journalist_neutral_141.png
39.0,1.0,journalist_neutral_144.png
57.0,1.0,journalist_neutral_146.png
49.0,1.0,journalist_neutral_104.png
64.0,0.0,journalist_neutral_75.png
58.0,1.0,journalist_neutral_15.png
54.0,1.0,journalist_neutral_97.png
58.0,1.0,journalist_neutral_6.png
49.0,1.0,journalist_neutral_84.png
49.0,1.0,journalist_neutral_36.png
42.0,1.0,journalist_neutral_12.png
52.0,1.0,journalist_neutral_1.png
51.0,1.0,journalist_neutral_117.png
53.0,1.0,journalist_neutral_40.png
35.0,0.0,journalist_neutral_150.png
43.0,1.0,journalist_neutral_62.png
45.0,1.0,journalist_neutral_116.png
30.0,0.0,journalist_neutral_60.png
63.0,1.0,journalist_neutral_25.png
67.0,1.0,journalist_neutral_33.png
47.0,1.0,journalist_neutral_19.png
52.0,1.0,journalist_neutral_47.png
47.0,1.0,journalist_neutral_131.png
45.0,1.0,journalist_neutral_94.png
51.0,1.0,journalist_neutral_72.png
69.0,1.0,journalist_neutral_133.png
55.0,1.0,journalist_neutral_101.png
58.0,1.0,journalist_neutral_118.png
