face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_47_face0.png,White,White,Male,50-59,"[6.7721087e-01 2.6665218e-04 2.0348819e-01 2.3826506e-04 3.4113679e-04
 1.6880624e-02 1.0157432e-01]",[9.7642654e-01 6.0207163e-05 1.7668754e-04 2.3336556e-02],[0.99249464 0.00750541],"[1.6278365e-04 2.5309715e-04 1.1498076e-03 4.3132325e-04 6.6286516e-03
 1.3876204e-01 7.5627965e-01 9.4602056e-02 1.7305493e-03]","[(326, 331) (640, 643)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_2_face0.png,White,White,Male,50-59,"[4.2747530e-01 1.8531152e-03 2.3121606e-01 5.4524797e-05 3.9950653e-04
 2.9514276e-03 3.3604997e-01]",[0.95087284 0.01210909 0.00411    0.03290805],[9.9999917e-01 7.7795488e-07],"[1.2137279e-05 8.5738629e-06 1.6142784e-04 5.6951685e-04 4.1181233e-02
 4.3698838e-01 4.8841146e-01 3.2471780e-02 1.9559744e-04]","[(148, 183) (688, 724)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_12_face0.png,White,White,Male,50-59,"[9.2741150e-01 8.8043773e-05 3.0852087e-02 3.9643317e-05 1.1930232e-04
 1.9398566e-02 2.2090841e-02]",[9.8506534e-01 7.8049139e-05 2.9175403e-04 1.4564895e-02],[0.946286   0.05371398],"[1.2255115e-04 5.1613658e-04 4.5472919e-03 1.2215616e-02 4.5834906e-02
 2.0879222e-01 6.4559287e-01 7.7374160e-02 5.0042076e-03]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_35_face0.png,White,White,Male,50-59,"[7.2262466e-01 2.8740749e-04 1.7380925e-01 1.7804549e-04 5.6173769e-04
 3.9299224e-02 6.3239612e-02]",[8.8157248e-01 2.9689135e-04 1.6274239e-04 1.1796784e-01],[9.9988496e-01 1.1505668e-04],"[4.7100883e-05 7.3269075e-05 4.7886706e-04 8.7133194e-05 2.6636191e-03
 1.0192214e-01 7.8934789e-01 1.0413982e-01 1.2401864e-03]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_11_face0.png,White,White,Male,50-59,"[8.3715397e-01 1.4177278e-04 1.3411832e-01 4.8515434e-05 9.0590278e-05
 6.0818112e-03 2.2365002e-02]",[9.5477152e-01 2.5815811e-04 2.7516982e-04 4.4695172e-02],[9.9999797e-01 2.0734371e-06],"[9.0676112e-06 7.8112143e-06 8.8519322e-05 2.4546866e-04 2.0425715e-02
 4.3942758e-01 5.3053635e-01 9.2385598e-03 2.1032991e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_6_face0.png,White,White,Male,40-49,"[9.4990623e-01 4.1959272e-04 4.0119614e-02 8.2920014e-06 4.2915017e-05
 5.8910879e-03 3.6122447e-03]",[9.9355763e-01 4.5199791e-05 6.8381894e-05 6.3287751e-03],[0.96788657 0.03211343],"[1.2814437e-06 7.6646002e-06 2.4995327e-04 4.7920840e-03 1.6115502e-01
 6.2601614e-01 2.0556176e-01 2.1703998e-03 4.5686287e-05]","[(202, 346) (743, 888)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_14_face0.png,White,White,Male,40-49,"[9.0191251e-01 4.8850285e-05 3.9064385e-02 6.3777072e-05 1.5022766e-04
 1.1078544e-03 5.7652369e-02]",[9.9417329e-01 1.2793759e-04 1.8238217e-04 5.5163065e-03],[0.98381114 0.01618884],"[1.5740999e-06 6.9301027e-06 3.9585156e-04 7.5115752e-03 1.6738237e-01
 6.5088946e-01 1.7135409e-01 2.4111003e-03 4.7060617e-05]","[(170, 186) (819, 835)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_29_face0.png,White,White,Male,50-59,"[9.9576306e-01 2.2718509e-06 6.4093940e-04 5.0903440e-05 3.1317399e-05
 2.5177604e-04 3.2597710e-03]",[9.6593553e-01 2.0544132e-04 1.5722053e-03 3.2286815e-02],[9.9999481e-01 5.1906454e-06],"[3.4852158e-06 4.8020033e-06 8.6121960e-05 2.5122912e-04 5.2275867e-03
 1.4609174e-01 7.8252017e-01 6.4678282e-02 1.1366692e-03]","[(302, 186) (951, 835)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_45_face0.png,White,White,Male,40-49,"[6.5971071e-01 1.5810911e-04 5.1685028e-02 4.0528463e-05 1.4423089e-04
 3.5111029e-03 2.8475040e-01]",[9.9529076e-01 1.2267928e-04 1.2287359e-04 4.4636880e-03],[9.9999762e-01 2.3784412e-06],"[1.9295821e-06 5.6422259e-06 1.6140325e-04 9.2901581e-04 5.2721877e-02
 5.6111670e-01 3.7625861e-01 8.7380856e-03 6.6675617e-05]","[(358, 203) (670, 517)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_13_face0.png,White,White,Male,40-49,"[8.0543834e-01 1.9958538e-04 1.2244161e-01 2.7282638e-04 5.9753936e-04
 5.0722756e-03 6.5977775e-02]",[9.6607918e-01 5.2844523e-04 3.3400519e-04 3.3058360e-02],[9.999094e-01 9.063734e-05],"[6.5403292e-06 1.9701625e-05 2.8349026e-04 1.3450619e-03 7.3259257e-02
 5.7356703e-01 3.4181306e-01 9.5791025e-03 1.2675900e-04]","[(103, 121) (753, 770)]"
fairface/detected_faces/Stablexl1.0_singer_middle aged/singer_middle aged_21_face0.png,White,White,Male,50-59,"[9.7732723e-01 9.4542220e-06 4.8748399e-03 1.2760090e-04 1.4121910e-04
 1.9805541e-04 1.7321512e-02]",[9.9494731e-01 1.1259497e-04 2.4232631e-04 4.6977326e-03],[0.9988289  0.00117112],"[1.1743080e-05 3.6541227e-05 6.1858731e-04 8.6483848e-04 1.6830811e-02
 2.9179853e-01 6.3124138e-01 5.7287674e-02 1.3099313e-03]","[(294, 305) (744, 756)]"
